"NHSLA Payments of £25,000 or greater 2012/13",,,,,,,
,,,,,,,
Department family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Barlow Robbins LLP Solicitors - Woking,PINX/00167467," 49,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Pryers Solicitors,PINX/00167159," 47,449.41 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Blake Lapthorn Solicitors,PINX/00167321," 45,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Pryers Solicitors,PINX/00167392," 44,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Augustines Injury Law,PINX/00167041," 42,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Pardoes Solicitors - Bridgwater,PINX/00167340," 41,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Defence Costs,CNST,Ward Hadaway,PINX/00167573," 40,469.86 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Linder Myers Solicitors,PINX/00166786," 40,415.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Atherton & Godfrey,PINX/00167431," 40,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Verisona Solicitors,PINX/00167195," 40,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Osborne Morris & Morgan Clients Account,PINX/00167265," 40,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Davies & Partners Solicitors,PINX/00167253," 39,500.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Sarah Barclay Solicitors Limited,PINX/00167283," 38,950.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Harris Cartier,PINX/00167213," 37,500.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Thompsons Solicitors,PINX/00167219," 37,500.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Defence Costs,CNST,Capsticks,PINX/00167349," 37,023.98 "
Department of Health,NHS Litigation Authority,26/04/2012,Defence Costs,CNST,Capsticks,PINX/00167350," 37,023.98 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Irwin Mitchell Client A/C Falcon,PINX/00167365," 37,000.01 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Express Solicitors,PINX/00167270," 35,586.80 "
Department of Health,NHS Litigation Authority,26/04/2012,Defence Costs,CNST,Capsticks,PINX/00167708," 34,002.10 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Pannone LLP Solicitors,PINX/00167070," 33,500.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Tilly Bailey Irvine LLP,PINX/00167309," 32,500.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Dale & Newbery Solicitors,PINX/00167430," 32,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Geoffrey Lurie,PINX/00167432," 32,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Hay & Kilner Solicitors,PINX/00167286," 32,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,LTPS,Walker Smith Way Solicitors,PINX/00167555," 31,500.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,LTPS,Thompsons Solicitors,PINX/00167574," 31,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Irwin Mitchell Trust Corporation Ltd,PINX/00167546," 30,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Irwin Mitchell Trust Corporation Ltd,PINX/00167527," 30,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Thompsons,PINX/00167504," 30,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Blythe Liggins Solicitors,PINX/00167211," 30,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Hopkins  Solicitors,PINX/00167307," 29,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Freeth Cartwright Solicitors,PINX/00167622," 29,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Bower and Bailey Solicitors,PINX/00167324," 28,500.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Stewarts Solicitors,PINX/00167408," 27,500.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Gill Akaster Solicitors,PINX/00167372," 27,250.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Withy King Solicitors,PINX/00167282," 26,500.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Fairweathers Solicitors,PINX/00166920," 25,500.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Russell Jones & Walker,PINX/00167073," 25,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Withy King Solicitors,PINX/00167236," 25,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Irwin Mitchell Trust Corporation Ltd,PINX/00167157," 25,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Irwin Mitchell Trust Corporation Ltd,PINX/00167427," 25,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Claimant Costs,CNST,Pattinson & Brewer,PINX/00167248," 25,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Defence Costs,CNST,Hempsons,PINX/00166787," 25,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Defence Costs,CNST,Hempsons,PINX/00167160," 25,000.00 "
Department of Health,NHS Litigation Authority,26/04/2012,Defence Costs,CNST,Hempsons,PINX/00167237," 25,000.00 "
Department of Health,NHS Litigation Authority,30/04/2012,Claimant Costs,CNST,Irwin Mitchell Trust Corporation Ltd,PINX/00167858," 50,000.00 "
Department of Health,NHS Litigation Authority,30/04/2012,Claimant Costs,CNST,Irwin Mitchell Trust Corporation Ltd,PINX/00167860," 25,000.00 "
Department of Health,NHS Litigation Authority,01/05/2012,Claimant Costs,CNST,McMillan Williams Solicitors -Wallington,PINX/00165037," 75,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Withy King Solicitors,PINX/00167580," 400,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,ELS,Pannone LLP Solicitors,PINX/00167890," 225,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Burnetts Solicitors,PINX/00168018," 213,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Harman & Harman,PINX/00167744," 150,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Pannone LLP Solicitors,PINX/00168019," 138,120.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Hodge Jones & Allen LLP,PINX/00167559," 120,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,K J Commons & Co Solicitors,PINX/00167971," 120,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Linder Myers Solicitors,PINX/00167385," 106,500.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Stephensons Solicitors,PINX/00167962," 106,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Blake Lapthorn Solicitors,PINX/00167507," 100,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Bindmans LLP,PINX/00167723," 100,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,ELS,Withy King Solicitors,PINX/00168030," 100,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Longden Walker & Renney,PINX/00167143," 90,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Pannone LLP Solicitors,PINX/00167522," 84,500.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Bindmans LLP,PINX/00167762," 82,500.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Simpson Millar Solicitors,PINX/00167840," 80,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Boyes Turner LLP,PINX/00167873," 75,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Hugh James,PINX/00167506," 75,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,SIMPSON MILLAR SOLICITORS,PINX/00167994," 70,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Ameer Meredith Solicitors,PINX/00167377," 65,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Anthony Collins,PINX/00167923," 65,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Darby's LLP,PINX/00167664," 60,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Everatt & Company Solicitors,PINX/00167681," 60,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Nelsons Solicitors,PINX/00167478," 58,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Irwin Mitchell Trust Corporation Ltd,PINX/00167291," 55,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Heptonstalls,PINX/00167469," 55,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Bridge McFarland Solicitors - Grimsby,PINX/00167655," 51,500.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Price & Slater Solicitors,PINX/00167662," 51,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Christian Khan,PINX/00167635," 51,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Devonshires Solicitors,PINX/00167675," 51,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Barcan Woodward Solicitors,PINX/00167910," 50,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Field Fisher Waterhouse,PINX/00167928," 50,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Dutton Gregory Solicitors,PINX/00167868," 48,150.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,ELS,Howes Percival Solicitors,PINX/00167741," 46,250.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,EAD Solicitors LLP Client Account,PINX/00167035," 46,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Williamsons Solicitors,PINX/00168017," 45,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Stamp Jackson & Procter Client Account,PINX/00167738," 45,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Irwin Mitchell Client A/C Falcon,PINX/00167855," 42,053.03 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Kingsley Napley,PINX/00167981," 41,250.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Pannone LLP Solicitors,PINX/00167411," 40,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Higgs and Son Solicitors,PINX/00167706," 40,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Thomson Snell & Passmore Solicitors,PINX/00167672," 40,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Stamp Jackson & Procter Client Account,PINX/00167688," 40,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Harris Cartier,PINX/00167102," 39,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Pannone LLP Solicitors,PINX/00167336," 38,250.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,ELS,Shoosmiths Solicitors - Birmingham,PINX/00167977," 38,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Gregory Abrams Davidson LLP,PINX/00167739," 37,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Withy King Solicitors,PINX/00167289," 35,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Field Fisher Waterhouse,PINX/00167995," 35,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Browell Smith & Co Solicitors-Sunderland,PINX/00167693," 33,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Hodge Jones & Allen LLP,PINX/00168024," 32,500.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Drummonds Solicitors,PINX/00167704," 32,500.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Metcalfes,PINX/00167702," 32,500.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Crosby & Moore Solicitors,PINX/00167299," 32,250.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Thomson Snell & Passmore Solicitors,PINX/00167966," 30,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Irwin Mitchell Trust Corporation Ltd,PINX/00167857," 30,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Boyes Turner LLP,PINX/00167673," 30,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Bridge McFarland Solicitors - Grimsby,PINX/00167933," 30,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Stamp Jackson & Procter Client Account,PINX/00167724," 30,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Stephensons Solicitors,PINX/00167889," 28,928.50 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Stephensons Solicitors,PINX/00167805," 28,928.49 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Blake Lapthorn Solicitors-London,PINX/00167636," 28,500.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Pattinson & Brewer,PINX/00166782," 28,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,LTPS,Mark Reynolds Solicitors,PINX/00167647," 28,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,W H Law LLP Solicitors,PINX/00167661," 27,500.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Christian Khan,PINX/00167848," 27,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Accesslegal from Shoosmiths,PINX/00167777," 26,250.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Accesslegal from Shoosmiths,PINX/00167380," 26,250.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Irwin Mitchell Client A/C Falcon,PINX/00167846," 26,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Pardoes Solicitors - Bridgwater,PINX/00167909," 25,172.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Leo Abse & Cohen Solicitors,PINX/00167501," 25,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,CNST,Chadwick Lawrence Solicitors,PINX/00167789," 25,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Claimant Costs,LTPS,Walker Morris Solicitors,PINX/00167869," 25,000.00 "
Department of Health,NHS Litigation Authority,03/05/2012,Defence Costs,CNST,Kennedys Solicitors,PINX/00167885," 25,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Accesslegal from Shoosmiths,PINX/00168423," 600,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Sarah Barclay Solicitors Limited,PINX/00168078," 137,500.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Gadsby Wicks,PINX/00168248," 130,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Pennington's Solicitors LLP Account,PINX/00168118," 129,450.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Field Fisher Waterhouse,PINX/00168113," 115,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Stewarts Solicitors,PINX/00168109," 112,500.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Simpson Millar Solicitors,PINX/00168349," 100,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Leigh Day & Co,PINX/00168461," 100,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Henmans Solicitors,PINX/00168446," 95,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Boyes Turner LLP,PINX/00168484," 88,750.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Tozers LLP Client Account,PINX/00168462," 85,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Pennington's Solicitors LLP Account,PINX/00168094," 82,500.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Stewarts Solicitors,PINX/00168092," 80,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,McMillan Williams Solicitors -Wallington,PINX/00168064," 75,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Gadsby Wicks,PINX/00168025," 75,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Hugh James,PINX/00168472," 75,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Bridge McFarland Solicitors - Grimsby,PINX/00168167," 75,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,EAD Solicitors LLP Client Account,PINX/00168188," 75,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Irwin Mitchell Client A/C Falcon,PINX/00168353," 75,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Kingsley Napley,PINX/00168082," 72,500.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Freeth Cartwright Solicitors,PINX/00168209," 63,731.72 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Leigh Day & Co,PINX/00168435," 60,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Jones Maidment Wilson,PINX/00168182," 60,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Armstrong Foulkes Solicitors,PINX/00168348," 60,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,MPH Solicitors,PINX/00168283," 60,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Devonshires Solicitors,PINX/00168383," 60,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Smith Partnership Solicitors,PINX/00168249," 59,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Boyes Turner LLP,PINX/00168103," 57,500.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Scott Duff & Co,PINX/00167875," 50,300.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Foot Anstey Solicitors - Truro,PINX/00168207," 50,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Blake Lapthorn Solicitors,PINX/00168482," 50,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Kingsley Napley,PINX/00168224," 50,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Thomson Snell & Passmore Solicitors,PINX/00168296," 50,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,ELS,DWF LLP Solicitors,PINX/00168394," 49,500.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,LTPS,Thompsons Solicitors,PINX/00168245," 45,500.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Accesslegal from Shoosmiths,PINX/00168056," 45,348.84 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Pryers Solicitors,PINX/00168330," 45,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Barcan Woodward Solicitors,PINX/00168196," 45,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Pennington's Solicitors LLP Account,PINX/00168396," 45,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,LTPS,Liddy's Personal Injury Solicitors,PINX/00168279," 44,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,LTPS,Colemans - CTTS Solicitors,PINX/00168070," 43,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Crosby & Moore Solicitors,PINX/00168107," 40,500.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Bolt Burdon Kemp,PINX/00168431," 40,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Taylor & Emmet Solicitors,PINX/00168430," 40,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Bolt Burdon Kemp,PINX/00168404," 40,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Rowe  Cohen,PINX/00168471," 40,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,LTPS,Thompsons Solicitors,PINX/00168306," 40,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Barker Gillette Solicitors,PINX/00168239," 39,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Eaton Smith,PINX/00168053," 38,750.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Withy King Solicitors,PINX/00168201," 38,650.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Mintons Solicitors,PINX/00168374," 38,500.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Stephensons Solicitors,PINX/00168099," 38,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Coles Miller,PINX/00168134," 38,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Harvey Ingram LLP Solicitors,PINX/00168473," 37,500.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Gordon Dean Solicitors,PINX/00168159," 37,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Woollcombe Beer Watts,PINX/00168050," 36,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Bindmans LLP,PINX/00168138," 35,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Godloves Solicitors,PINX/00167924," 35,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Brindley Twist Tafft and James,PINX/00168445," 35,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Thompsons,PINX/00168217," 34,500.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Irwin Mitchell Client A/C Falcon,PINX/00168100," 33,600.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Thompsons Solicitors,PINX/00168077," 32,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,LTPS,Aubrey Isaacson Solicitors,PINX/00168351," 31,995.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Field Fisher Waterhouse,PINX/00168219," 31,650.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Pryers Solicitors,PINX/00168419," 31,500.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,R & H Law Solicitors,PINX/00168289," 31,500.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Stephensons Solicitors,PINX/00168055," 31,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,SNIPELAW SOLICITORS,PINX/00168119," 31,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Stewarts Solicitors,PINX/00168295," 31,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,LTPS,Parkers Solicitors,PINX/00168343," 31,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Irwin Mitchell Trust Corporation Ltd,PINX/00168089," 28,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Hodge Jones & Allen LLP,PINX/00168165," 27,825.07 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Quality Solicitors Wilson Browne,PINX/00168178," 27,500.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Boyes Turner LLP,PINX/00168417," 27,500.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,AYB Law Solicitors,PINX/00168415," 27,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Bridge McFarland Solicitors - Grimsby,PINX/00168466," 27,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Kester Cunningham John Client Account,PINX/00168220," 26,500.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,LTPS,Irwin Mitchell Trust Corporation Ltd,PINX/00168368," 26,500.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,Irwin Mitchell Client A/C Falcon,PINX/00168153," 25,000.00 "
Department of Health,NHS Litigation Authority,10/05/2012,Claimant Costs,CNST,The Roland Partnership Specialists Solic,PINX/00168384," 25,000.00 "
Department of Health,NHS Litigation Authority,15/05/2012,Defence Costs,CNST,Browne Jacobson,PINX/00168400," 552,081.58 "
Department of Health,NHS Litigation Authority,15/05/2012,Defence Costs,CNST,Ward Hadaway,PINX/00168036," 219,642.33 "
Department of Health,NHS Litigation Authority,15/05/2012,Defence Costs,CNST,Veitch Penny Solicitors,PINX/00168810," 139,188.61 "
Department of Health,NHS Litigation Authority,15/05/2012,Defence Costs,CNST,DAC Beachcroft LLP,PINX/00168420," 135,000.00 "
Department of Health,NHS Litigation Authority,15/05/2012,Defence Costs,CNST,DAC Beachcroft LLP,PINX/00168783," 126,436.92 "
Department of Health,NHS Litigation Authority,15/05/2012,Defence Costs,CNST,Kennedys Solicitors,PINX/00168815," 97,743.65 "
Department of Health,NHS Litigation Authority,15/05/2012,Defence Costs,CNST,Ward Hadaway,PINX/00168208," 88,982.53 "
