Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107333463,27.52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,107402998,27.52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Patents Directorate,HRG UK,107403083,27.52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107464474,27.52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER55349,27.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107273512,28.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107318917,28.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107333462,28.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107447544,28.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Patents Directorate,HRG UK,107244926,28.52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Finance Directorate,HRG UK,107225840,28.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,107229744,28.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Finance Directorate,HRG UK,107267819,28.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Finance Directorate,HRG UK,107267820,28.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,107270151,28.62,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,107299981,28.62,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Finance Directorate,HRG UK,107360126,28.62,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,107436803,28.62,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,107464408,28.62,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER55929,29,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,107224722,30.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107273859,30.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Finance Directorate,HRG UK,107416508,30.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107220314,31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107227981,31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Patents Directorate,HRG UK,107299366,31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107328024,31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107342482,31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107456212,31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107477663,31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107430541,31.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107430542,31.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/12/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER55069,32.4,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107308084,32.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/12/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER54350,33.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Finance Directorate,HRG UK,107416509,33.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107456942,33.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER56569,33.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107219578,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107227980,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107239412,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107255563,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107257170,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107257172,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107261661,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107261662,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107264482,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107289115,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107298401,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107302736,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107311824,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,107311908,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107318832,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107334586,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107339783,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107339784,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107347847,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107353287,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107364749,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107398275,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107398369,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107442611,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107456211,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107464473,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107468672,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107302176,34.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER55691,34.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER54609,34.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,56346,36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107272906,36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107274516,36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Finance Directorate,HRG UK,107392187,36.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107230187,36.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107308082,36.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00852832,36.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00854586,36.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107227891,36.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107348774,36.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107475096,36.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/12/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER54569,37.35,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER55910,37.35,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107456829,38.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107246043,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107302737,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107318833,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107318918,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107322708,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107347848,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107364750,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107398276,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107405080,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107447545,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107468673,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Finance Directorate,HRG UK,107376320,40.18,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Finance Directorate,HRG UK,107465113,40.18,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER55289,40.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107246042,40.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107255565,40.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107323580,40.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2012,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00850775,41.27,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/12/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00854581,41.27,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/12/2012,Travel and subsistence UK,IMPROVE Project,Leasedrive Velo Rental Management Ltd,RHI00854585,41.27,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Finance Directorate,HRG UK,107216745,42.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Finance Directorate,HRG UK,107216771,42.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,107216796,42.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107227892,42.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107243510,42.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107348775,42.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107365065,42.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107389860,42.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,107436798,42.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,107436800,42.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107475097,42.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107364656,42.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107364657,42.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107323168,42.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107228464,42.98,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2012,Travel and subsistence UK,Finance Directorate,Leasedrive Velo Rental Management Ltd,RHI00854580,43.73,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107474856,43.98,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107396005,44.09,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107396010,44.09,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107396495,44.13,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER55911,44.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Finance Directorate,HRG UK,107239255,45.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Finance Directorate,HRG UK,107243794,45.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107376329,45.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107376331,45.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107261790,45.97,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/12/2012,Travel and subsistence UK,Central Support,Leasedrive Velo Rental Management Ltd,RHI00854579,46.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,107436805,47.07,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107444954,47.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107376323,47.59,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER55610,48,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107376325,48.58,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107376327,48.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,J & RL Lockwood,51596,49.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107220315,49.96,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Patents Directorate,HRG UK,107403084,49.96,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107442301,49.96,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107324454,50.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,107402999,50.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/12/2012,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),12343,51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Patents Directorate,HRG UK,107317220,51.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),12343,52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107230522,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107230559,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107243659,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Patents Directorate,HRG UK,107244928,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Patents Directorate,HRG UK,107256348,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,107259305,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,107259307,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,IMPROVE Project,HRG UK,107259309,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Patents Directorate,HRG UK,107259311,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107269716,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107269717,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107269771,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107269772,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107282050,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107282542,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,107292597,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,107292599,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,107322920,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107365064,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107390004,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Patents Directorate,HRG UK,107400135,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Patents Directorate,HRG UK,107430540,52.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER55849,53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER55994,53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER56529,53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107328617,53.04,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107294907,53.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER55231,53.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107244623,53.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107274135,53.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/12/2012,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),12343,54,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107456943,54.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107281879,54.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107442300,54.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107376332,54.56,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107300031,54.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107294906,55.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER55030,56.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107298225,56.93,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107363206,56.93,Not applicable
