Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192745555,33.6,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER32977,33.75,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192560452,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192576891,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192605599,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Central Support,HRG UK,192643100,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192680384,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192707351,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192729220,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192729226,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,#N/A,HRG UK,192738454,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192742158,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192599605A,33.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER35256,34.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER33699,36.45,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192627664,36.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00733123,36.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00733126,36.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192665118,36.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,192705261,36.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192687742,37.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192732546,37.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192746972,37.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192763538,37.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11052,37.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER29095,37.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192604362,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192659982,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192667898,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192681226,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192707356,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192707570,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192714874,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192728844,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192742159,39.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER34816,40.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/05/2012,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00747342,40.39,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER32456,40.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER33236,40.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER33276,40.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192663756,40.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192681225,40.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192728843,40.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192665501,41.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER33716,41.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192620389,42.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192689990,42.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192746952,42.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192763526,42.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER32859,42.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00746021,42.72,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192620376,42.98,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192620379,42.98,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192661275,42.98,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192720270,42.98,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/05/2012,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER35316,43,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER34378,43.7,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00736088,43.73,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192623651,43.87,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192687400,43.98,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192742183,43.98,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192763537,44.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2012,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11052,45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192571445,45.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192579471,48.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER32857,48.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192667899,48.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192687940,48.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER33896,48.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2012,Travel and subsistence UK,Central Support,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11052,49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192577832,49.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192605600,49.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192642369,49.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192682587,49.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192730204,49.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192763528,49.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192763531,49.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192763534,49.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER31996,50.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192650800,50.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192577004,52.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,192585638,52.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,192585639,52.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,192585715,52.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,192585716,52.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192642498,52.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Central Support,HRG UK,192643101,52.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,#N/A,HRG UK,192741821,52.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER33617,53.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192620384,53.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192627665,53.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192645365,53.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192661276,53.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192684304,53.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192689991,53.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192706441,53.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192736781,53.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192623652,54.35,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192586616,54.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192678432,54.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00733125,55.03,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,#N/A,HRG UK,192741916,56.93,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192665119,57.44,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER33776,57.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192620382,60.52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192667897,60.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192570188,61.43,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192579331,61.43,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192642499,61.93,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192665504,62.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2012,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11052,62.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192644665,63.42,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER33117,63.56,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192683751,65.42,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192695655,65.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER24793,67.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Finance Directorate,HRG UK,192620371,68.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER32656,68.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192577830,68.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192686885,68.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192688849,68.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER34236,69.85,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER35296,70.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192731842,70.89,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192695555,71.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192601109,71.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/05/2012,Travel and subsistence UK,Central Support,Personal expenses name witheld,ER32296,72.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192713276,72.4,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192732715,72.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/05/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER32861,73.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192604359,73.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192649107,73.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER29113,74.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER33636,74.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1258282,75.58,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192593324,78.58,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192593325,78.58,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/05/2012,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00738010,80.06,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER33436,80.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192577005,81.37,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192642321,81.37,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192644316,81.37,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192644317,81.37,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192664073,81.37,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192718442,81.37,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER32616,82.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192593219,82.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER34536,82.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/05/2012,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00746023,82.54,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192604361,83.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192680383,83.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,IMPROVE Project,HRG UK,192709578,83.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192763527,83.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192707571,83.86,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER34356,83.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/05/2012,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00743685,84.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192620381,85.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Finance Directorate,HRG UK,192644315,85.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,192763524,85.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER32796,86.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192626871,87.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192716222,87.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,192750701,87.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,192750702,87.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192751917,87.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192661489,87.86,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192667896,87.86,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192620385,90.84,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192667900,90.96,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Finance Directorate,HRG UK,192575748,91.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Finance Directorate,HRG UK,192644248,91.84,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,192763523,91.84,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00738009,93.85,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192579658,94.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192620386,95.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192620387,95.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Finance Directorate,HRG UK,192620372,95.84,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Finance Directorate,HRG UK,192678593,95.84,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,INV00052727,96,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/05/2012,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00744415,96.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192576890,97.83,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192659983,97.83,Not applicable
