Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426589244,30.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426345758,31.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426345760,31.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,426332424,31.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426484397,31.81,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426438091,33.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426433805,33.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2014,Travel and subsistence UK,Trade Marks Directorate,Gavin Terry,52688,34.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,426583386,35.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2014,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER127866,35.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/12/2014,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER127365,35.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426572170,36.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426332446,36.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426345746,36.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01292195,36.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/12/2014,Travel and subsistence UK,Trade Marks Directorate,Veezu Ltd T/A Dragon Taxis (Newport),2797,37.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426438092,37.59,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/12/2014,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER128247,37.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/12/2014,Travel and subsistence UK,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI01281181,37.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426403671,38.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426427119,38.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,426316898,38.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426403679,38.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426332427,38.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426484391,38.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426316912,39.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426275250,39.28,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426332417,39.59,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426332419,39.59,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/12/2014,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER127633,40.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/12/2014,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01277561,41.27,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2014,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01270599,41.27,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426561777,41.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426345761,41.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426500701,41.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426259239,41.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Patents Directorate,HRG UK,426345754,41.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Finance Directorate,HRG UK,426595541,41.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426575260,41.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01283088,42.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER127953,43.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426332415,43.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2014,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI01273874,43.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/12/2014,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER127623,43.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2014,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER128170,44.03,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/12/2014,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER127948,44.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426554857,44.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426427122,45.47,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Finance Directorate,HRG UK,426316908,45.47,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Finance Directorate,HRG UK,426595542,45.47,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2014,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER127712,45.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426595543,46.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426403677,47.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426259243,47.47,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426427120,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426316900,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426433803,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426332426,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426438093,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426427118,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426572166,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426316910,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426454670,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426427117,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426484403,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426500702,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426484394,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426414108,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426500696,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426500698,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426286369,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426414112,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426414110,47.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,426376537,47.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426275249,49.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/12/2014,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER127321,50.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2014,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER128091,50.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426460041,50.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426433806,50.66,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426554856,50.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Patents Directorate,HRG UK,426517505,50.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Patents Directorate,HRG UK,426275246,50.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER127747,51.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426500709,51.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426561776,51.46,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426403667,51.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426414104,51.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426424148,51.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426414106,51.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426595691,52.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426345751,52.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,426453456,52.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426572175,52.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,426453454,52.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Patents Directorate,HRG UK,426484400,52.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426518507,52.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426332436,52.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Patents Directorate,HRG UK,426518505,52.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Patents Directorate,HRG UK,426484402,52.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426332431,52.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426332433,52.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,426359616,52.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,426403673,52.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426518752,52.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426505207,53.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426504990,53.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426316902,53.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426316905,53.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/12/2014,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01279411,55.03,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426350825,55.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426595690,55.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426451871,56.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426416631,56.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,426561778,56.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,426561780,56.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426504631,56.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426504634,56.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426581769,56.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426352826,56.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426286371,56.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426572167,57.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426484389,58.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,426481936,58.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426259232,60.03,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/12/2014,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER125397,60.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426449090,60.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426433801,60.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Patents Directorate,HRG UK,426345753,61.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,426275252,61.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,426275254,61.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,426433809,61.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,426480451,61.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426411053,62.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426484390,64.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426572177,64.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426572171,64.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426316914,64.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/12/2014,Travel and subsistence UK,"People, Property and Services Directorate",Veezu Ltd T/A Dragon Taxis (Newport),2797,64.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Veezu Ltd T/A Dragon Taxis (Newport),2797,64.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,426330949,64.23,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426572168,64.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426558424,64.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426350824,65.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/12/2014,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER127177,66.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426316895,67.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/12/2014,Travel and subsistence UK,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),2797,67.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426424150,68.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426403670,68.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426423884,68.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426458479,68.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426411054,70.81,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/12/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01281182,71.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2014,Travel and subsistence UK,International Policy Directorate,Leasedrive Velo Rental Management Ltd,RHI01285528,72.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER128058,73.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426281294,73.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426332423,74.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2014,Travel and subsistence UK,International Policy Directorate,Leasedrive Velo Rental Management Ltd,RHI01288129,74.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/12/2014,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER127766,74.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2014,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER128060,75.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01283087,75.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI01288130,75.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/12/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01283091,75.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/12/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01288121,75.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01292196,75.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,426403680,76.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426289023,76.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Patents Directorate,HRG UK,426259242,76.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Patents Directorate,HRG UK,426259237,76.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Patents Directorate,HRG UK,426465932,76.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426281293,77.27,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426332418,77.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426332420,77.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426316906,78.38,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,426332429,80.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426481951,80.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,426332425,80.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426424151,81.17,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER127642,82.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI01296951,82.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/12/2014,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01288123,82.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/12/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01288127,82.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/12/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426332416,82.58,Not applicable,
