Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1151338,83.96,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1151386,166.73,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1151476,157.26,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1151590,78.86,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1151808,115.23,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1151930,44.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1151953,92.83,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1152697,289.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1152745,138.84,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1152816,83.96,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1152952,177.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1153767,197.92,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1154177,146.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1154224,50.77,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1154225,136.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1154226,89.93,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1154363,117.71,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1154696,147.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1154862,47.68,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1154979,71.39,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1155288,77.39,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1155443,47.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1155616,191.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1155668,199.91,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1155681,155.27,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1156438,246.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1156472,100.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1156473,215.83,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1156504,143.43,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1156574,66.43,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1156706,57.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1156729,144.13,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1156754,55.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1156755,278.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1156855,25.59,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1156856,50.09,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1156908,100.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1157025,177.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1157198,147.62,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1157449,155.27,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1157562,82.37,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1157623,107.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1157744,146.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1158048,82.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1158119,28.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1158339,47.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1158373,195.62,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1158677,161.06,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1158948,30.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1159354,147.62,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1159405,78.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1159406,96.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1159407,78.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1159420,78.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1159421,78.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1159422,147.62,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1159463,78.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1159464,78.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1159465,78.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1159466,78.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1159536,155.86,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1159537,78.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1159883,197.92,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1159901,62.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1160148,69.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1160281,189.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1160301,156.67,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1160566,133.85,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1160817,46.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1160860,191.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1161117,125.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1161119,141.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1161205,131.15,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1161537,77.19,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1161538,119.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1161555,50.09,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1161568,55.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1161569,37.14,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1161640,197.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1161685,35.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1161686,140.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1162119,136.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1162357,63.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1162816,83.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1162955,148.30,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1163533,83.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1163545,146.90,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1163554,70.41,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1163777,109.26,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1163929,79.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1164383,87.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1164751,106.46,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1164957,100.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1164964,92.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1165053,89.93,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1165427,189.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1165568,117.71,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1165875,67.11,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1166093,119.41,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1166245,181.66,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1166468,148.30,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1166516,289.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1166584,77.39,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1166595,144.91,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1167079,83.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1167083,69.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1167084,124.89,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1167091,147.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1167094,155.87,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1167455,189.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1167514,43.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1167607,105.77,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1167612,28.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1167623,141.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1167625,95.81,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1167629,131.90,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1167683,139.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1167782,183.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1168002,136.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1168088,-2.21,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4682826,83.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4683230,86.57,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,4683680,94.74,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4683785,122.93,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,4683906,141.56,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4684281,96.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,4684600,124.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,4684601,313.60,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,4684848,190.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,4685434,190.86,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,4685501,17.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4685827,-195.29,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,4686160,314.46,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,4686816,19.72,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4687412,136.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,4687416,152.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,4688476,97.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4689488,118.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4689508,185.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,4689684,76.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,4690023,123.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,4690096,190.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4691246,102.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4691411,53.71,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,9852751,505.46,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,9853081,24.70,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,9853645,43.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER13662,94.70,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER13722,358.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER13782,78.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER13823,22.65,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER13843,369.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER13964,26.30,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER15343,5.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER15363,9.30,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/12/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER15783,731.85,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/12/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER15823,79.30,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/12/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER15824,366.43,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/12/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER15843,218.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/12/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER15967,23.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/12/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER15968,17.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/12/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER16386,12.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/12/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER16486,135.40,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER16507,81.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/12/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER16526,224.07,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/12/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER16546,181.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/12/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER16586,149.26,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/12/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER16628,22.73,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER16706,22.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/12/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER16726,195.55,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/12/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER16766,180.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER16786,104.85,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/12/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER16806,18.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER16826,148.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/12/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER16868,18.00,Not applicable
