Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,43067794,67.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,43113300,4.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,43144958,111.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,43144959,54.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,43150407,88.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,43163572,220.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,43163662,220.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,43201685,205.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,43205870,220.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795888562,13.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795888819,89.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795889674,192.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795900919,29.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795905202,54.37,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795905203,50.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795933881,110.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795933882,42.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795937143,2.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795940750,2.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795940811,2.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795941009,8.21,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795942752,2.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795955694,220.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795965673,210.73,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795971675,2.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795984219,2.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795986837,77.77,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,Innovation Directorate,HRG UK,795999541,2.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01454389,71.39,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01454400,98.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/11/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01471622,90.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/11/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01471623,69.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/11/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01483274,44.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI1471618,89.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2015,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4625,171.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2015,Supporting UK Business,Innovation Directorate,Creation IP Ltd,IV799,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/11/2015,Miscellaneous Expenses General,Innovation Directorate,Department For Business Innovation & Ski,6.1511E+11,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/11/2015,Supporting UK Business,Innovation Directorate,Goldborough Studio Ltd,GSO151,145.83,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/11/2015,Supporting UK Business,Innovation Directorate,Harrison Goddard Foote,G138682-CR,-2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/11/2015,Miscellaneous Expenses General,Innovation Directorate,Holiday Inn Express,2015021210,1450.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Miscellaneous Expenses General,Innovation Directorate,HRG UK,43034114,56.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Miscellaneous Expenses General,Innovation Directorate,HRG UK,43081619,52.05,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Miscellaneous Expenses General,Innovation Directorate,HRG UK,43208977,122.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Miscellaneous Expenses General,Innovation Directorate,HRG UK,43208979,41.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Miscellaneous Expenses General,Innovation Directorate,HRG UK,43217921,48.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Miscellaneous Expenses General,Innovation Directorate,HRG UK,795922620,253.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Miscellaneous Expenses General,Innovation Directorate,HRG UK,795956012,140.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Miscellaneous Expenses General,Innovation Directorate,HRG UK,795956088,99.89,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Miscellaneous Expenses General,Innovation Directorate,HRG UK,795956190,14.73,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Miscellaneous Expenses General,Innovation Directorate,HRG UK,795965682,52.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Miscellaneous Expenses General,Innovation Directorate,HRG UK,842658404,16.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/11/2015,Miscellaneous Expenses General,Innovation Directorate,i2i Events Ltd,EV-SIN021115,2449.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/11/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01454381,44.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/11/2015,Marketing & Publicity,Innovation Directorate,Aardman Animations Ltd,31124,759.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/11/2015,Marketing & Publicity,Innovation Directorate,Aardman Animations Ltd,31134,759.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2015,Supporting UK Business,Innovation Directorate,ICIPIA Ltd,IPO008,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2015,Supporting UK Business,Innovation Directorate,ICIPIA Ltd,IPO010,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/11/2015,Supporting UK Business,Innovation Directorate,Lincoln IP,5245,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/11/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,106925,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,106937,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/11/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107009,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107021,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/11/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107022,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107026,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/11/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107070,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/11/2015,Supporting UK Business,Innovation Directorate,STEPHENS SCOWN LLP,49041,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/11/2015,Supporting UK Business,Innovation Directorate,STEPHENS SCOWN LLP,49769,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2015,Supporting UK Business,Innovation Directorate,STEPHENS SCOWN LLP,49935,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/11/2015,Supporting UK Business,Innovation Directorate,CAMERON INTELLECTUAL PROPERTY LTD,1584/15,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2015,Supporting UK Business,Innovation Directorate,SHULMANS LLP,286677,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2015,Supporting UK Business,Innovation Directorate,SHULMANS LLP,286682,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2015,Miscellaneous Expenses General,Innovation Directorate,Queen Mary University of London,12448544,17500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2015,Miscellaneous Expenses General,Innovation Directorate,Queen Mary University of London,12449584,0.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/11/2015,Miscellaneous Expenses General,Innovation Directorate,Queen Mary University of London,12450160,30000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2015,Miscellaneous Expenses General,Innovation Directorate,Queen Mary University of London,1448544,-17500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2015,Supporting UK Business,Innovation Directorate,Burley Law Ltd,INV-0110,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2015,Supporting UK Business,Innovation Directorate,Lean IP,INV2043,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2015,Supporting UK Business,Innovation Directorate,Metis Partners Ltd,788,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2015,Supporting UK Business,Innovation Directorate,Metis Partners Ltd,841,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2015,Supporting UK Business,Innovation Directorate,MacRoberts LLP,1/15/6850,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/11/2015,Supporting UK Business,Innovation Directorate,Gov Delivery,5909,499.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/11/2015,Supporting UK Business,Innovation Directorate,Gov Delivery,5910,499.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/11/2015,Supporting UK Business,Innovation Directorate,Gov Delivery,5911,499.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/11/2015,Supporting UK Business,Innovation Directorate,Gov Delivery,5912,499.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/11/2015,Supporting UK Business,Innovation Directorate,Red Beetle Films Ltd,33,7980.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/11/2015,Supporting UK Business,Innovation Directorate,Red Beetle Films Ltd,35,5985.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/11/2015,Supporting UK Business,Innovation Directorate,Cloch Solicitors,15-0133,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/11/2015,Supporting UK Business,Innovation Directorate,Cloch Solicitors,15/0048,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/11/2015,Supporting UK Business,Innovation Directorate,K. W. Peter & Co,101379,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2015,Supporting UK Business,Innovation Directorate,Stannard & Stannard,S&S00412,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Supporting UK Business,Innovation Directorate,Stannard & Stannard,SS00427,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/11/2015,Miscellaneous Expenses General,Innovation Directorate,SPIN RESTAURANTS LIMITED,706,89.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2015,Miscellaneous Expenses General,Innovation Directorate,SPIN RESTAURANTS LIMITED,730,36.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2015,Miscellaneous Expenses General,Innovation Directorate,SPIN RESTAURANTS LIMITED,731,36.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2015,Supporting UK Business,Innovation Directorate,HARPER MACLEOD LLP,D808973,2505.83,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2015,Supporting UK Business,Innovation Directorate,HARPER MACLEOD LLP,D816515,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2015,Supporting UK Business,Innovation Directorate,Black & Associates Ltd,1510007B,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2015,Supporting UK Business,Innovation Directorate,Scintilla,INV-00514,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2015,Supporting UK Business,Innovation Directorate,Urquhart Dykes & Lord LLP,423428,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Supporting UK Business,Innovation Directorate,Dyne Solicitors,15154,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/11/2015,Miscellaneous Expenses General,Innovation Directorate,Jay Gohil,53112,107.46,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/11/2015,Miscellaneous Expenses General,Innovation Directorate,Sarah Hamlin,53114,37.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2015,Supporting UK Business,Innovation Directorate,Forresters clear direction,KBO-5703382,2495.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2015,Miscellaneous Expenses General,Innovation Directorate,Susie Williams,53123,102.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2015,Miscellaneous Expenses General,Innovation Directorate,Michael Brown,53125,108.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/11/2015,Supporting UK Business,Innovation Directorate,MBM Commercial LLP,10/10206,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/11/2015,Supporting UK Business,Innovation Directorate,Vault IP Ltd,INV-0112,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2015,Supporting UK Business,Innovation Directorate,Innovate Now Ltd,2011,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2015,Supporting UK Business,Innovation Directorate,Innovate Now Ltd,2012,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/11/2015,Miscellaneous Expenses General,Innovation Directorate,Ards and North Down Borough Council,65450,1224.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/11/2015,Miscellaneous Expenses General,Innovation Directorate,Cleartech Live Ltd,619,705.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Supporting UK Business,International Policy Directorate,HRG UK,795978621,2041.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2015,Supporting UK Business,International Policy Directorate,KL Communications Ltd,24815,1098.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/11/2015,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1077076,-236.77,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/11/2015,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1077090,-2282.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/11/2015,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1080240,-104.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/11/2015,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1082192,1252.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/11/2015,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1082256,29313.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2015,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1082721,19263.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2015,Staff Costs,International Policy Directorate,Dod's Parliamentary Communications,PK085525,265.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2015,Miscellaneous Expenses General,International Policy Directorate,CDL Hotels (UK) Limited,115670530,387.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2015,Miscellaneous Expenses General,International Policy Directorate,China-Britain Business Council,30441,32326.77,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134332,288.77,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134333,311.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134360,1473.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134621,255.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134521,1527.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134198,17.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134366,17.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134592,108.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134593,17.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2015,Office Supplies,International Policy Directorate,Personal expenses,53121,47.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,53122,211.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134394,258.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134299,944.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134570,177.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134326,32.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134390,283.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134374,437.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134375,423.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134558,104.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134356,1341.87,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2015,Travel & Subsistence,International Policy Directorate,Personal expenses,ER134603,41.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43002473,45.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43002474,106.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43006174,114.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43006175,111.23,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43014933,2.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43032505,2.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43040383,114.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43040384,45.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43041367,85.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43041978,113.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43041979,42.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43047743,2.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43056262,94.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43077197,4.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43077198,2.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43077277,5.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43083463,-545.46,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43088005,210.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43120411,54.23,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43120412,39.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43128471,5.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43132811,69.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43132812,32.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43140614,2.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43141136,2.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43167399,58.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43167400,42.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43168923,3551.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43183289,2.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43183462,2.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43187045,114.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43187046,111.23,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43187459,167.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43192587,94.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,43204169,71.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795876395,115.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795876396,57.77,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795876799,115.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795876800,57.77,Not Applicable,
