Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,IMPROVE Project,HRG UK,130336003REV,-47.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,IMPROVE Project,HRG UK,130336001REV,-47.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130434552REV,-46.13,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,130561464REV,-45.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130343535REV,-45.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,130526969REV,-45.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130526973REV,-44.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130563365REV,-44.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130416447REV,-43.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130593269REV,-42.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130525061REV,-42.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130613745REV,-42.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130606806REV,-41.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130526971REV,-41.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130614804REV,-41.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130606795REV,-41.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130629128REV,-40.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130398396REV,-40.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130433957REV,-39.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130434094REV,-39.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130434015REV,-39.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130450318REV,-38.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130374287REV,-38.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130490779REV,-38.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130461605REV,-38.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130574691REV,-38.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130400649REV,-38.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130504580REV,-38.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130398387REV,-38.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130592841REV,-38.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130336006REV,-36.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Central Support,HRG UK,130535117REV,-36.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130505593REV,-36.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130615645REV,-35.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,130555517REV,-34.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130598172,-34.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130598174,-34.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130598172INV,-34.26,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130598174INV,-34.26,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,130503797REV,-33.53,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130500314REV,-32.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130508447REV,-32.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130505595REV,-32.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130419369REV,-32.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,130450322REV,-29.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130488773REV,-28.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130432580REV,-28.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130475220REV,-28.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130563364REV,-28.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,130336009REV,-28.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130488772REV,-28.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130374286REV,-28.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130500313REV,-28.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130508446REV,-28.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130574690REV,-28.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130526965REV,-27.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130434912REV,-27.35,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130416443REV,-26.35,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130487202REV,-26.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130450319REV,-25.77,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130450324REV,-24.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130596932REV,-24.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130591553REV,-24.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130579483REV,-24.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130475219REV,-24.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130629077REV,-24.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130458834REV,-23.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130580561REV,-23.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130636616REV,-21.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130438236REV,-21.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130491507REV,-21.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130505592REV,-21.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130491641REV,-21.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130500162REV,-21.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130542206REV,-20.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130432579REV,-20.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130461514REV,-20.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Patents Directorate,HRG UK,130434078REV,-17.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Patents Directorate,HRG UK,130434077REV,-17.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Patents Directorate,HRG UK,130434096REV,-17.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Patents Directorate,HRG UK,130633904REV,-17.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Patents Directorate,HRG UK,130434097REV,-17.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Patents Directorate,HRG UK,130633544REV,-17.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130346386REV,-17.77,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130491505REV,-17.77,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130505594REV,-17.18,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130461515REV,-17.18,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130450321REV,-17.18,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130505596REV,-17.18,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130526968REV,-17.18,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/07/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,CRD00068768,-14.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130485669REV,-13.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130364710REV,-12.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Patents Directorate,HRG UK,130606788REV,-12.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130579596REV,-12.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,130542209REV,-12.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,130408651REV,-12.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130579595REV,-12.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130448555REV,-11.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130428360REV,-11.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130635835REV,-10.27,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130544754REV,-9.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130544465REV,-9.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,130595010REV,-9.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130590282REV,-9.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Patents Directorate,HRG UK,130606803REV,-8.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130436745REV,-8.38,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130379950REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130353723REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130367156REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130367159REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130353409REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130448579REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130353724REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130367127REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130367164REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130353391REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130339134REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130353411REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130339219REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130367107REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130379951REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130498440REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130367109REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130339135REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130353418REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130339220REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130367140REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130414403REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130498401REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130511400REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130448599REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130353713REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130367208REV,-8.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Patents Directorate,HRG UK,130634057REV,-7.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130635766REV,-7.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130436466REV,-7.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130422390REV,-7.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130571153REV,-6.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130571152REV,-6.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130571151REV,-6.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130571154REV,-6.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130571157REV,-6.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130609048REV,-6.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130543591REV,-6.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130571364REV,-6.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130571372REV,-6.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130571150REV,-6.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130571155REV,-6.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130571156REV,-6.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Finance Directorate,HRG UK,130543665REV,-6.17,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130413711REV,-6.17,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130598207INV,-3.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130598207,-3.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,130366748REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130379296REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130396588REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130570933REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130497470REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130352807REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130352858REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130469992REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130484573REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130484645REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130353887REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130608290REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130544596REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130590647REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130624543REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130497326REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,130366769REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130498296REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130498312REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130511178REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130511198REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130511249REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130511250REV,-3.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/07/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,130529330REV,-3.08,Not applicable,
