Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,09/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00600405,78.48,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1091788,78.79,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1092988,79.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1088131,80.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1075876,80.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1079160,80.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1084608,82.98,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1076824,83.78,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50598,83.85,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1084147,83.98,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1087583,83.98,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1087969,83.98,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1084609,84.87,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1088843,84.98,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50498,87.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50570,87.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9253,87.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50596,88.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1093396,88.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1093397,88.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1085285,91.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1092032,93.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1091736,96.45,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,50544,96.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,50545,96.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50594,98.10,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1078431,98.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1090713,98.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50523,98.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1078430,100.01,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1077407,100.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1079370,101.41,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1079390,101.41,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50593,101.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/09/2011,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00606789,102.72,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/09/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50518,103.21,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/09/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00601398,104.64,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1091587,105.19,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50532,108.74,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50632,108.85,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1088985,110.77,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/09/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50517,113.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1080580,114.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1081669,115.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,4657925,118.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50536,119.85,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1089895,121.23,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1090316,122.93,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,4657891,123.14,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1086415,127.10,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1080095,128.10,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1087570,129.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1082060,133.69,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1078852,135.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1078307,136.38,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1079061,136.38,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1087213,136.38,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,50538,137.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1085780,138.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1085801,138.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50604,140.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00610369,143.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/09/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,50520,143.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1088247,146.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1076522,146.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1082191,148.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1086788,148.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1089045,148.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1087615,149.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1091653,152.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50573,154.67,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1089021,156.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50497,174.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50528,175.45,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/09/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,50600,175.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50556,176.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1090794,178.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1090851,178.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50550,178.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1080130,185.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1076626,188.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1082662,188.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1074889,189.17,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1088887,189.17,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1089066,189.17,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1077054,190.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Travel and subsistence UK,International Policy Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9253,191.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1092079,191.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1090763,192.55,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50633,193.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1093127,193.45,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4654678,195.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/09/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50601,197.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1077284,198.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1090714,198.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1081892,199.13,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1085638,199.13,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1088888,199.13,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1089067,199.13,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1077053,200.04,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1078810,200.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,50590,207.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,50585,220.10,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00610364,223.92,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,4659245,235.66,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50571,249.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4659204,260.66,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/09/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,50493,264.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50575,268.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/09/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,50524,279.14,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50576,295.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50504,304.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50488,320.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50487,329.67,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/09/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,50558,359.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/09/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50514,366.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,50627,370.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1076270,374.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50602,374.74,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50568,415.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50533,452.76,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50608,457.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,50588,601.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50631,614.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50635,647.55,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50567,690.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2011,Travel and subsistence UK,Innovation Directorate,Variety Events,1381,750.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,465859A,-2935.43,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/09/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50477A,5.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4653923,15.10,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1082455,16.73,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1089922,25.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00610365,44.54,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4653020,65.86,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4653031,96.54,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/09/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,50485,105.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/09/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,50484,108.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4659963,112.83,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4660010,112.87,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4659702,116.28,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4659720,116.28,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4658712,117.77,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4657912,130.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50630,134.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4659793,136.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50572,136.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4659703,149.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4659721,149.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4653789,153.60,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2011,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,50562,155.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4658774,159.78,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4657616,176.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4657911,195.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Finance Directorate,Carlson Wagonlit,4653916,201.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Innovation Directorate,Carlson Wagonlit,4659243,210.09,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Finance Directorate,Carlson Wagonlit,4653812,219.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4654730,219.71,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4659996,222.65,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/09/2011,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,50496,234.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50561A,244.61,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2011,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,50563,246.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4659995,261.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4653841,262.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4658437,262.27,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4658682,302.81,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50559,397.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4655607,409.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/09/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50494,473.26,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2011,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,50564,534.70,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4653842,594.56,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/09/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,50495,1031.48,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4652800,1830.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4656563,1982.22,Not applicable
