Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464293905,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Patents Directorate,HRG UK,464304221,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464314701,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464315056,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464315061,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464325311,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464337175,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464337600,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464371418,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464371447,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464371726,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464371810,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464405878,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464406401,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464441115,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464217563,3.08,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464422362,3.08,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/08/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER40263,4.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER40804,4.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER41723,4.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER41283,5.05,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464283810,5.14,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464293164,5.14,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/08/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER42084,5.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/08/2012,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11732,6.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/08/2012,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11732,6.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464413770,6.17,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464189290,6.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464241273,6.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464241293,6.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464261147,6.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/08/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER42463,8.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER42864,8.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/08/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER42364,9.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464363517,9.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/08/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER40182,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/08/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER40242,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/08/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER40302,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/08/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER40623,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/08/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER40643,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/08/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER40803,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/08/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER41263,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/08/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER41284,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/08/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER41285,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/08/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER41606,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/08/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER41964,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464362718,9.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464382817,9.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Patents Directorate,HRG UK,464396652,9.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Patents Directorate,HRG UK,464396655,9.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464418538,9.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464429142,9.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Finance Directorate,HRG UK,464445622,9.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/08/2012,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11732,10.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/08/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER42343,10.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER42825,10.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/08/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER43005,11.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/08/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER41763,11.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/08/2012,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11732,12.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/08/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER41185,12.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER29714,12.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464442280,13.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464442290,13.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Hurley Clare,ER39903,13.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464442289,14.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/08/2012,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER41004,14.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464365041,14.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464365053,14.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/08/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER42024,15.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2012,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER42403,16.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/08/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER43044,17.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER42664,18.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/08/2012,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11732,20.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464424629,20.03,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464415525,21.03,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464415536,21.03,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464227822,21.53,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464237638,21.53,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464392415,21.53,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464235357,22.03,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/08/2012,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER41526,22.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER43024,22.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/08/2012,Travel and subsistence UK,Central Support,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11732,24.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER41927,25.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464415825,25.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464436244,25.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Patents Directorate,HRG UK,464398853,25.23,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464408328,25.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/08/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00789622,26.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Finance Directorate,HRG UK,464220536,27.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464244554,27.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464244589,27.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464292970,27.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464415824,27.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464415526,28.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464415537,28.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER43244,28.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464230706,28.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464230707,28.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464266494,28.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Finance Directorate,HRG UK,464298037,28.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464345997,28.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464376443,28.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Finance Directorate,HRG UK,464436443,28.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/08/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER41884,28.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464237662,29.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Central Support,HRG UK,464256382,30.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464415630,30.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464415673,30.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464227606,31.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464227650,31.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464227821,31.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464279562,31.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464331874,31.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464392414,31.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/08/2012,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11732,32.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464297451,32.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/08/2012,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11732,33.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Finance Directorate,HRG UK,464348395,33.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER42243,33.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464243769,33.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464244553,33.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464244588,33.99,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464252925,33.99,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464252956,33.99,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464257255,33.99,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464274232,33.99,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464274260,33.99,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464280959,33.99,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464384582,33.99,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464424734,33.99,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464436243,33.99,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/08/2012,Travel and subsistence UK,Finance Directorate,Islam Mamum,ER42063,35.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464222058,35.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464236167,35.61,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Finance Directorate,HRG UK,464220535,36.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER42043,36.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00785254,36.82,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464243770,39.49,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464252926,39.49,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464252957,39.49,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464257256,39.49,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464274233,39.49,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464274261,39.49,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464280961,39.49,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464318568,39.49,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,22/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER41103,40.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/08/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER41223,40.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/08/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER42464,40.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/08/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER43184,40.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00785253,41.27,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00788263,41.27,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464223435,41.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464227308,41.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464274957,42.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464301379,42.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464320355,42.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464408216,42.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER35936,43.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/08/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00788265,43.73,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Central Support,HRG UK,464245002,44.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464250070,44.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Finance Directorate,HRG UK,464252489,45.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464350250,45.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464246919,45.97,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464357934,47.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER42025,48.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464227309,49.96,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464274918,49.96,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/08/2012,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11732,50.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/08/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER43124,50.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2012,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER42005,51.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/08/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER42203,52.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00790942,52.51,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464223771,52.94,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464223849,52.94,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464223924,52.94,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464236582,52.94,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Central Support,HRG UK,464245003,52.94,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464288862,52.94,Not applicable,
