Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,BURTONS COACHES LTD,2000013786,72242.25
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,BUTLER BROTHERS,2000013787,674.51
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,BU-VAL,2000013788,29744.09
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,C BANNISTER & SON,2000013789,11484.04
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,CARDIFF CITY TRANSPORT SERVICES,2000013791,635978.67
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,CARRS COACHES,2000013792,4162.11
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,CARTEL TRAVEL LTD,2000013793,24275.14
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,CASTLE COACHES (SKIPTON),2000013794,1928.08
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,CAVALIER CONTRACTS LTD,2000013795,168439.54
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,CENTREBUS LTD,2000013796,145235.82
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,CERBYDAU BERWYN COACHES,2000013797,12987.46
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,CHARLTON SERVICES,2000013798,4892.34
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,CHESTER'S COACHES LTD,2000013799,6412.1
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,CLARIBEL COACHES LTD,2000013800,46687.04
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,COACHMASTERS (ROCHDALE) LTD,2000013801,3902.58
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,COASTAL COACHES,2000013802,19641.43
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,COOKS COACHES,2000013803,63690.88
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,COURTESY COACHES,2000013805,9294.89
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,CROPLEY BROS TOURS FOSDYKE LTD,2000013806,2816.35
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,CUMBRIA COACHES LTD,2000013807,1481.72
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,DELAINE BUSES LTD,2000013809,40845.28
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,DIAL A BUS,2000013810,14888.22
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,DICKSON MINIBUS TRAVEL,2000013811,2305.81
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,DRM (BROMYARD) LTD,2000013813,18799.7
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,DUNN-LINE (HOLDINGS) LTD,2000013814,233321.02
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,EAGLE COACHES,2000013816,1765.27
Department for Transport,Department for Transport,15/09/2010,Printing,Road & Vehicle Safety & Standards,TAURUS PRINT & DESIGN LTD,2000013817,7180
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,EASTONWAYS LTD,2000013818,17186.07
Department for Transport,Department for Transport,15/09/2010,Secondments,Transport Analysis and Economics,DEFRA,2000013819,6196.07
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,EAZIBUS,2000013820,25368.53
Department for Transport,Department for Transport,15/09/2010,Research,Environment and International,AEA TECHNOLOGY ENVIRONMENT,2000013821,37485.6
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,ENSIGN BUS COMPANY LTD,2000013822,72412.42
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,EURO LINERS,2000013823,515.04
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,EUROTAXIS LTD,2000013825,13983.91
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,F HUNT (COACH HIRE) LTD,2000013826,13386.83
Department for Transport,Department for Transport,15/09/2010,Publicity,Communication Directorate ,CENTRAL OFFICE OF INFORMATION,2000013827,8713.86
Department for Transport,Department for Transport,15/09/2010,Storage & Distribution,Road & Vehicle Safety & Standards,CENTRAL OFFICE OF INFORMATION,2000013827,490.05
Department for Transport,Department for Transport,15/09/2010,Personal Development,Transport Security,CRANFIELD UNIVERSITY,2000013829,1600
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,FELIX BUS SERV LTD,2000013830,13461.95
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,FERDINAND PELLINGTON,2000013832,731.81
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,FFOSHELIG COACHES,2000013834,9112.59
Department for Transport,Department for Transport,15/09/2010,Media & Press,Communication Directorate ,PRECISE MEDIA GROUP HOLDINGS LTD,2000013835,6209.71
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,FIRST CYMRU BUSES LTD,2000013836,7621
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST LEICESTER BUSES LTD,2000013837,317708.31
Department for Transport,Department for Transport,15/09/2010,Research,Road & Vehicle Safety & Standards,AECOM LIMITED,2000013838,19668.47
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST NORTHAMPTON LTD,2000013839,110878.32
Department for Transport,Department for Transport,15/09/2010,Training,Human Resources,HEMSLEY FRASER LEARNING & DEV,2000013842,1415.2
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,FORD COACHES,2000013843,3213.79
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,FRANK POPPLETON & CO,2000013845,5009.75
Department for Transport,Department for Transport,15/09/2010,Financial Consultancy,Finance & Estates ,METHODS CONSULTING LTD,2000013846,13200
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,FROME MINIBUSES LTD,2000013847,18614.88
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,GOODSIR COACHES,2000013849,5765.82
Department for Transport,Department for Transport,15/09/2010,Printing,Regional & Local Transport,STRATA DESIGNS LTD,2000013850,124000
Department for Transport,Department for Transport,15/09/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,TRAFFICMASTER PLC,2000013852,71208.35
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,GRAYSCROFT BUS SERVICE LTD,2000013853,6143.69
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,THE GREEN TRANSPORT COMPANY LIMITED,2000013855,24455.37
Department for Transport,Department for Transport,15/09/2010,Research,Road & Vehicle Safety & Standards,TRANSPORT RESEARCH LABORATORY,2000013856,3504.36
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,GREEN TRIANGLE BUSES LTD,2000013857,121685.54
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,GRIFFINBUS,2000013859,22779.22
Department for Transport,Department for Transport,15/09/2010,Management Consultancy,Transport Analysis and Economics,WSP DEVELOPMENT LTD,2000013860,2677.24
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,GWYN WILLIAMS & SONS LTD,2000013861,4856.99
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,H D A COACHES,2000013864,2343.98
Department for Transport,Department for Transport,15/09/2010,Agency Staff Costs,Finance & Estates ,MICHAEL PAGE INTERNATIONAL,2000013865,6263.36
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,H SEMMENCE & CO LTD,2000013866,10123.34
Department for Transport,Department for Transport,15/09/2010,Travel Expenses UK,Corporate Support Function,CARLSON WAGONLIT TRAVEL,2000013867,1177.85
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,HALIFAX JOINT COMMITTEE,2000013868,28040.86
Department for Transport,Department for Transport,15/09/2010,Transport Consultancy,Regional & Local Transport,BTB MAILFLIGHT LTD,2000013869,2316.49
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,HARROGATE DISTRICT COM TRANSPORT,2000013870,4056.14
Department for Transport,Department for Transport,15/09/2010,Recruitment Fees,Aviation,FOREIGN & COMMONWEALTH OFFICE,2000013871,1536.01
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,HENLEYS BUS SERVICES LTD,2000013872,3500.06
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,HENRY HULLEY & SONS LTD,2000013874,33063.93
Department for Transport,Department for Transport,15/09/2010,Secondments,Regional & Local Transport,SHROPSHIRE COUNCIL,2000013875,9803.36
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,HILTONS COACH TRAVEL,2000013876,1822.67
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,HODSON COACHES LTD,2000013877,1713.7
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,HOLLAND COACHES,2000013878,1426.38
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,HUNTER BROTHERS (TANTOBIE) LTD,2000013880,1964.95
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,HUYTON TRAVEL LTD,2000013881,79121.94
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,ISLWYN BOROUGH TRANSPORT LTD,2000013882,40915.06
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,J R T,2000013883,1003.22
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,J W CARNELL LTD,2000013884,3366.36
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,JACKIES COACHES,2000013885,5081.78
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,JIM STONES COACHES,2000013886,21038.42
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,JOHN HOBAN TRAVEL LTD,2000013887,1090.71
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,JOHN RIGBY TRAVEL & TRANSPORT,2000013888,690.37
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,JOHNSONS HENLEY,2000013889,89573.56
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,JONES MOTORS (LOGIN) LTD,2000013890,788.4
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,JUDDS TRAVEL LTD,2000013891,4282.35
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,K & H DOYLE COACHES LTD,2000013892,19955.69
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,KEN MILLER BUSES,2000013893,2245.81
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,KJB (NOTTINGHAM) LTD,2000013894,6652.54
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,KONECTBUS LTD,2000013895,96729.07
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,LAINTON COACHES LTD,2000013896,1541.39
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,LAVENDER LINE TRAVEL,2000013897,2126.93
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,LEVEN VALLEY COACHES,2000013898,30596.95
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,LIBRA TRAVEL LTD,2000013899,2951.14
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,LLEW JONES LTD,2000013900,11935.21
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,LOWES COACHES,2000013901,1359.34
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,MARCHANTS COACHES,2000013902,10883.07
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,MARSHALLS SUTTON ON TRENT,2000013904,30202.98
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,MERLIN VENTURE LTD,2000013905,1170.92
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,MERVYNS COACHES,2000013906,967.72
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,MID WALES MOTORWAYS LTD,2000013907,23329.28
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,MIDLAND CLASSIC LTD,2000013908,15952.97
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,MULLANY'S COACHES LTD,2000013910,13539
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,N B M HIRE LTD,2000013911,6616.38
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,NATIONAL CAR PARKS LIMITED,2000013912,20824.69
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,NATIONAL EXPRESS LTD,2000013913,13011
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,NATIONAL EXPRESS LTD,2000013913,1262517
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,NELSON COACHES (WICKFORD) LTD,2000013914,37634.81
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,NEWPORT TRANSPORT LTD,2000013915,221843.04
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,OXFORD BUS CO,2000013916,80929
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,PARAGON TRAVEL LTD,2000013917,5810.45
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,PATS COACHES LTD,2000013918,5623.91
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,PC COACHES OF LINCOLN LTD,2000013919,29831.31
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,R G OWEN T/A NEFYN COACHES,2000013920,21763.14
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,R KIME & CO T/A KIMES COACHES,2000013921,42428.85
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,RAMBLER COACHES LTD,2000013922,5583.84
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,REAYS COACHES LTD,2000013923,20807.21
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,RED ROSE TRAVEL,2000013924,66404.82
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,REDLINE TRAVEL,2000013925,31579.86
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,REES MOTORS,2000013926,832.26
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,RH TRANSPORT SERVICES,2000013927,34172.57
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,RICHARDS BROS,2000013928,74468.91
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,RICHARDSON TRAVEL LTD,2000013929,3880.91
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,RIDLERS LTD,2000013930,2387.55
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,RIGBYS EXECUTIVE COACHES LTD,2000013931,1288.09
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,RIVERSIDE COACHWAYS,2000013932,554.26
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,ROBERTS TOURS LTD,2000013933,18028.7
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,RON W DEW & SON LTD,2000013934,2646.62
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,ROTHBURY MOTORS LTD,2000013935,1217.08
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,ROY BROWNS COACHES,2000013936,7221.51
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,SAFFORDS COACHES LTD,2000013937,1048.86
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,SHAMROCK BUSES LTD,2000013939,25789.08
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,SHARPES OF NOTTINGHAM,2000013940,5675.16
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,SILCOX MOTOR COACH CO LTD,2000013941,53951.58
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,SILVERLINE LANDFLIGHT LTD,2000013942,7965.32
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,SIXTY SIXTY COACHES,2000013943,14212.64
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,SOMERBUS LTD,2000013945,3721.08
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,SOUTH GLOS BUS & COACH CO,2000013946,25452.94
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,STACEYS COACHES LTD,2000013947,971.34
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH BUSWAYS,2000013948,1251369.83
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH IN HARTLEPOOL AND HULL,2000013949,511838.86
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,STAGECOACH IN SOUTH WALES,2000013950,540684.5
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH OXFORD,2000013951,46573
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,STAGECOACH S WALES T/A RHONDDA BUSE,2000013952,186559.51
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,STAGECOACH WEST T/A ABERDARE BUS CO,2000013953,66581.7
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,STAR TRAVEL SERVICES,2000013954,4727.98
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,SWANAGE TAXIS LTD,2000013955,2393.46
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,SWANS TRAVEL,2000013956,7267.44
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,SWIFT TAXIS & PRIVATE HIRE LTD,2000013957,11229.17
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,TAF VALLEY COACHES,2000013959,2856.4
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,TEAMDECK LTD,2000013960,38863.84
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,TELFORD & WREKIN DC,2000013961,948.73
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,TETLEYS MOTOR SERVICES LTD,2000013962,785.18
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,THORNES INDEPENDENT LTD,2000013963,2560.43
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,THURMASTON BUS,2000013964,17295.43
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,TIGER TRAVEL,2000013965,1306.47
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,TITTERINGTON COACHES LTD,2000013966,1138.89
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,TLC TRAVEL LIMITED,2000013967,19095.96
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,TM TRAVEL,2000013968,476015.89
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,TOP LINE TRAVEL OF YORK LTD,2000013969,991.94
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,TOTNES TOWN BUS,2000013970,587.95
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,TOWN & COUNTRY MOTOR SERVICES LTD,2000013971,1245.5
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,TOWNLYNX,2000013972,23878.71
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,TRAVEL LONDON LTD,2000013973,1304548.42
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,TRAVEL WRIGHT LTD,2000013974,12898.79
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,TRAVELSURE,2000013975,23847.33
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,VALLEY BUS CO LTD,2000013977,121909.72
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,VICEROY OF ESSEX LTD,2000013978,4677.58
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,WALDEN TRAVEL LTD,2000013979,4962.9
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,WARDLE TRANSPORT,2000013980,27817.95
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,WEARDALE MOTOR SERVICES,2000013981,46105.18
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,WIGAN BUSES LTD,2000013983,14230.39
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,WILFREDA LUXURY COACHES,2000013984,42945.22
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,WOOFS OF SEDBERGH,2000013985,2641.01
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,WORLEY COACHES,2000013986,2615.54
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,WORTHS MOTOR SERVICES,2000013988,4936.9
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,YEO'S CONTRACTS,2000013989,635.65
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,YORKS COACHES,2000013990,2666.3
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,PLATINUM COACHES,2000013991,1610.57
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,HELMS COACHES LTD,2000013992,38123.47
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,ELITE MINIBUS,2000013993,3970.56
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,TOTALLY TRANSPORT  C I C,2000013994,2149.44
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,DISCOVER DORSET LTD,2000013995,3323.7
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,TELLINGS GOLDEN MILLER COACHES LTD,2000013996,10548.11
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,EDEN BUS SERVICE,2000013997,4198.25
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,HUDDERSFIELD BUS COMPANY,2000013999,140524.76
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,WOODSIDE CONTINENTAL TOURS LTD,2000014000,1831.28
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,STANWAYS COACHES,2000014001,4519.48
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,SOUTH WALES TRANSPORT (NEATH),2000014002,25869.21
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,BLACK VELVET TRAVEL LTD,2000014003,60382.68
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,DAVID FRICKER,2000014004,4928.72
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,AM PM TRAVEL LIMITED,2000014005,63412.73
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,CENTREBUS HOLDINGS LTD,2000014006,36520.52
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,CONNECT TRANSPORT LTD,2000014007,2272.21
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,HATCH GREEN COACHES,2000014008,16537.65
Department for Transport,Department for Transport,15/09/2010,BUS FDR Wales,Regional & Local Transport,GLOBE COACHES,2000014009,3939.36
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,BUSKING LTD,2000014010,3628.77
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,ROLLING SOLUTIONS LTD,2000014011,19216.5
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,THE GREEN BUS COMPANY LIMITED,2000014012,6343.16
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,WHITE WINGS TRAVEL LTD,2000014014,2451.86
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,HEGARTY COACH TRAVEL,2000014015,1432.72
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,CT PLUS (YORKSHIRE) C.I.C HULL,2000014016,14177.53
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,SEVERNSIDE TRANSPORT,2000014017,3156.97
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,GILLS TRAVEL,2000014018,999.06
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,DUNN MOTOR TRACTION LTD,2000014019,144871.5
Department for Transport,Department for Transport,15/09/2010,Subsidies to Private Sector,Regional & Local Transport,T.C. MINI COACHES LTD,2000014020,6246.28
