Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,PENNINE MOTOR SERVICES,2000003109,"23,858.64"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,PERRYMANS BUSES,2000003110,"50,377.41"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,PETERBOROUGH DIAL A RIDE,2000004087,"4,376.51"
Department for Transport,Department for Transport,26/05/2011,BUS FDR Wales,Local,PHOENIX COMMUNITY TRANSPORT,2000004088,"13,644.66"
Department for Transport,Department for Transport,13/05/2011,Current Grants to LAs within AEF/AEG,Local,PLYMOUTH CITY BUS LTD,2000003111,"356,745.74"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,PONTEFRACT MOTORWAYS,2000003151,"5,631.03"
Department for Transport,Department for Transport,18/05/2011,Capital Grants to Local Authorities,Local,PORTSMOUTH CITY COUNCIL,2000003469,"729,881.13"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,PORTSMOUTH CNCL COM SERVICE,2000004090,"3,175.02"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,POYNTERS COACHES LTD,2000003112,"9,367.48"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,PREMIERE TRAVEL LTD,2000003113,"206,885.15"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,R BULLOCK & CO TRANSPORT LTD,2000003114,"14,396.60"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,R DRURY COACHES,2000003115,"1,087.03"
Department for Transport,Department for Transport,13/05/2011,BUS FDR Wales,Local,R G OWEN T/A NEFYN COACHES,2000003116,"20,152.81"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,RAINBOW TRAVEL (HARROGATE) LTD,2000003117,528.44
Department for Transport,Department for Transport,13/05/2011,Current Grants to LAs within AEF/AEG,Local,READING TRANSPORT LTD,2000003119,"371,926.84"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,RED BUS,2000003212,"1,737.48"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,RED EAGLE *DONT USE*,2000003198,"1,476.66"
Department for Transport,Department for Transport,26/05/2011,Current Grants to LAs within AEF/AEG,Local,REDDITCH DIAL-A-RIDE,2000004091,"5,674.16"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,REDFERN COACHES (MANSFIELD) LTD,2000003120,"21,179.45"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,REGAL BUSWAYS LTD,2000003121,"86,882.32"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,RELIANCE MOTOR SERVICES,2000003122,"22,348.85"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,RENOWN COACHES LTD,2000003123,"59,480.31"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,RIBBLE MOTORS LTD,2000003124,"476,945.61"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,RIBBLE VALLEY COACHES,2000003125,"3,008.57"
Department for Transport,Department for Transport,26/05/2011,Machinery Rental,Local,RICOH UK LTD,2000003991,700.10
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,RIDE-ABILITY,2000004092,"2,262.08"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,ROBERT BENSON COACH HIRE,2000003127,"2,781.47"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,ROMNEY MARSH DAY CENTRE,2000004094,"1,101.82"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,ROSS TRAVEL,2000003128,"12,773.04"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,ROSSWINS COACHES,2000003202,881.13
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,RYECAT ENTERPRISES LTD,2000004099,"2,305.77"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,S BARNARD COACHES,2000003130,786.47
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,SANDLA TRANSPORT SERVICES,2000003216,"3,370.37"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,SCOPE THRESHOLD SERVICE,2000004100,845.84
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,SCOPE WEST SUSSEX,2000004101,"1,459.88"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,SERVE,2000004102,642.71
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,SEVERNSIDE TRANSPORT,2000004175,"10,105.18"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,SHAFTESBURY & DIST MOTOR SERVS LTD,2000003131,"4,384.03"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,SHERWOOD TRAVEL,2000003204,"1,411.76"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,SHORELINE SUNCRUISERS,2000004103,"1,419.36"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,SHOREYS TRAVEL,2000003133,"5,044.10"
Department for Transport,Department for Transport,20/05/2011,Curr Grant to Priv Sect-Persons & NPISH,Local,SHREWSBURY (KINGSLAND) BRIDGE CO,2000003664,"1,379.46"
Department for Transport,Department for Transport,19/05/2011,Secondments,Local,SHROPSHIRE COUNCIL,2000003584,"4,371.43"
Department for Transport,Department for Transport,19/05/2011,Secondments,Local,SHROPSHIRE COUNCIL,2000003584,693.14
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,SILVERLINE LANDFLIGHT LTD,2000004104,"7,283.31"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,SIMONDS,2000003134,"45,462.11"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,SKILLS MOTOR COACHES LTD,2000003199,"6,352.71"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,SKIPTON & CRAVEN ACTION DISABILITY,2000004105,"3,043.60"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,SOLENT BLUE LINE,2000003135,"190,825.36"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,SOUTH BEDS DIAL-A-RIDE,2000004106,"5,135.54"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,SOUTHERN VECTIS,2000003136,"176,060.03"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,STAFFORDSHIRE MOORLANDS,2000004109,616.18
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,STAGECOACH CAMBUS,2000003137,"387,882.54"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,STAGECOACH EAST,2000003164,"535,046.59"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,STAGECOACH EAST (BEDFORDSHIRE),2000003214,"323,938.78"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,STAGECOACH EAST KENT,2000003138,"785,254.76"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,STAGECOACH EAST MIDLANDS,2000003139,"484,487.62"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,STAGECOACH IN CUMBRIA,2000003140,"729,441.49"
Department for Transport,Department for Transport,13/05/2011,Current Grants to LAs within AEF/AEG,Local,STAGECOACH IN EAST SUSSEX,2000002992,"144,790.35"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,STAGECOACH IN HANTS & SURREY,2000003141,"417,983.86"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,STAGECOACH IN HASTINGS,2000003142,"159,757.79"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,STAGECOACH IN PORTMOUTH & S DOWNS,2000003143,"514,057.97"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,STAGECOACH MANCHESTER,2000003144,"1,759,496.47"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,STAGECOACH MERSEYSIDE,2000003145,"522,491.93"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,STAGECOACH OXFORD,2000003146,"45,267.00"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,STAGECOACH OXFORD,2000004110,"216,975.49"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,STAGECOACH SOUTH EAST,2000004111,"145,763.25"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,STAGECOACH VISCOUNT,2000003147,"242,009.52"
Department for Transport,Department for Transport,26/05/2011,BUS FDR Wales,Local,STAGECOACH WEST T/A ABERDARE BUS CO,2000004112,"3,566.57"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,STAR TRAVEL HOLIDAYS LTD,2000003187,"7,813.18"
Department for Transport,Department for Transport,16/05/2011,Transport Consultancy,Local,STEER DAVIES & GLEAVE LTD,2000003312,"2,877.90"
Department for Transport,Department for Transport,18/05/2011,Transport Consultancy,Local,STEER DAVIES & GLEAVE LTD,2000003484,"28,609.95"
Department for Transport,Department for Transport,31/05/2011,Transport Consultancy,Local,STEER DAVIES & GLEAVE LTD,2000004365,"18,721.75"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,STEPHENSONS COACHES LTD,2000003149,"62,739.40"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,STEPHENSONS OF EASINGWOLD LTD,2000003150,"80,618.05"
Department for Transport,Department for Transport,11/05/2011,Capital Grants to Local Authorities,Local,STOCKPORT MBC,2000002784,"325,355.79"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,SULLIVAN BUS & COACH LTD,2000004115,"93,687.68"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,SUPERTRAVEL MINICOACHES,2000003152,"59,300.22"
Department for Transport,Department for Transport,11/05/2011,Capital Grants to Local Authorities,Local,SURREY COUNTY COUNCIL,2000002785,"67,375.00"
Department for Transport,Department for Transport,26/05/2011,Current Grants to LAs within AEF/AEG,Local,SURREY HEATH BC,2000004116,"3,393.87"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,SW HERTS COMMUNITY TRANSPORT SCHEME,2000004117,"2,619.95"
Department for Transport,Department for Transport,13/05/2011,BUS FDR Wales,Local,SWANSEA MINI TRAVEL,2000003153,708.18
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,SWIFT VALLEY COACHES,2000003154,542.54
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,SWINDON & DISTRICT,2000003155,"219,453.83"
Department for Transport,Department for Transport,13/05/2011,BUS FDR Wales,Local,T H JONES & SON,2000003156,"3,965.54"
Department for Transport,Department for Transport,13/05/2011,BUS FDR Wales,Local,TANAT VALLEY COACHES,2000003157,"52,959.66"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,TAVISTOCK DISTRICT TRANSPORT PSHIP,2000004120,"1,361.56"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,TEESSIDE & DIST SOC FOR THE BLIND,2000004121,"1,006.19"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,TELFORD & WREKIN DC,2000003158,"2,163.77"
Department for Transport,Department for Transport,18/05/2011,IT Consultancy,Local,THALES INFORMATION SYSTEM LTD,2000003485,"7,578.83"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,THANDI TRANSPORT LIMITED,2000004160,"11,795.13"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,THE DIAMOND BUS COMPANY LTD,2000002988,"630,721.78"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,THE OVER DAY CENTRE,2000004155,540.25
Department for Transport,Department for Transport,04/05/2011,Current Grant to other CG body,Local,THE ROYAL BOURNEMOUTH HOSPITAL,2000002346,"24,602.00"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,THORNES INDEPENDENT LTD,2000004123,724.03
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,TISBURY & DISTRICT COM MINIBUS LTD,2000004125,817.49
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,TOM TAPPIN LTD,2000003159,"11,220.05"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,TOURIST COACHES,2000003160,"5,307.91"
Department for Transport,Department for Transport,11/05/2011,Current Grants to LAs within AEF/AEG,Local,TRAFFORD MBC,2000002786,"196,000.00"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,TRANSPORT 17 LTD,2000004126,"1,060.87"
Department for Transport,Department for Transport,13/05/2011,BUS FDR Wales,Local,TRAVELFINAL LTD,2000003161,"4,060.54"
Department for Transport,Department for Transport,26/05/2011,BUS FDR Wales,Local,TRAVOL COMMUNITY TRANSPORT,2000004127,"12,989.88"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,TRELOAR TRUST,2000004128,"3,347.31"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,TRENT BUSES,2000003162,"714,547.12"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,TROWBRIDGE GUILD COMM SERVICE,2000004129,798.73
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,VALE TRAVEL,2000003194,"9,119.64"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,VIKING COMMUNITY TRANSPORT,2000004130,"1,382.26"
Department for Transport,Department for Transport,13/05/2011,BUS FDR Wales,Local,VOEL COACHES LTD,2000003165,"10,242.14"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,VOLUNTARY NETWORK,2000004131,"3,149.90"
Department for Transport,Department for Transport,26/05/2011,Current Grants to LAs within AEF/AEG,Local,VOLUNTARY TRANSPORT FOR,2000004148,692.92
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,VOLUNTEER & COMMUNITY ACTION,2000004164,"4,645.31"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,W H FOWLER & SONS COACHES LTD,2000003166,"12,020.96"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,WALSALL COMMUNITY TRANSPORT,2000003218,723.84
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,WALSALL COMMUNITY TRANSPORT,2000004133,"11,167.48"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,WALTHAM FOREST COMMUNITY TRANSPORT,2000004134,"8,267.88"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,WCVB WORCESTER WHEELS,2000004135,"1,779.93"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,WEAVAWAY TRAVEL,2000003215,"34,318.06"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,WEST HULL COMMUNITY TRANSPORT,2000004183,"6,103.60"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,WEST MIDLANDS TRAVEL LTD,2000003168,"5,816,784.77"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,WEST MIDS SPECIAL NEEDS TRANSPORT,2000004137,"335,856.83"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,WEST MIDS SPECIAL NEEDS TRANSPORT,2000004137,"6,663.99"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,WHIPPET COACHES LTD,2000003169,"109,752.40"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,WHITE BUS SERVICES,2000003170,"8,387.06"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,WHITE ROSE BUS COMPANY LTD,2000003203,"129,901.70"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,WHITES COACHES,2000003171,"14,151.31"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,WIDE HORIZON,2000003172,"1,883.83"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,WIGAN & DISTRICT COMM TRANSPORT,2000004140,"5,937.04"
Department for Transport,Department for Transport,13/05/2011,Current Grants to LAs within AEF/AEG,Local,WIGHTBUS,2000002974,"8,831.52"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,WILTS & DORSET BUS CO,2000003173,"620,980.03"
Department for Transport,Department for Transport,26/05/2011,Current Grants to LAs within AEF/AEG,Local,WIRRAL COUNCIL,2000004149,"17,621.50"
Department for Transport,Department for Transport,11/05/2011,Capital Grants to Local Authorities,Local,WIRRAL MBC,2000002787,"870,000.00"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,WOOTTENS LUXURY TRAVEL,2000003184,"28,677.12"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,WORTHEN TRAVEL,2000003174,"1,084.25"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,WRVS-BROMSGROVE,2000004168,533.80
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,WYVERN COMMUNITY TRANSPORT,2000004142,"3,177.85"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,YELABUS ASSOCIATION,2000004143,635.10
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,YORK PULLMAN BUS CO. LTD,2000003183,"42,639.21"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,YORK WHEELS,2000004144,866.13
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,YORKSHIRE COASTLINER LTD,2000003175,"119,123.23"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,YORKSHIRE LINE LIMITED,2000003213,"14,799.67"
Department for Transport,Department for Transport,13/05/2011,Subsidies to Private Sector,Local,YORKSHIRE TRACTION CO LTD,2000003176,"656,901.40"
Department for Transport,Department for Transport,26/05/2011,Subsidies to Private Sector,Local,YOUR TRAVEL BOROUGH WIDE LTD,2000004145,"20,766.21"
Department for Transport,Department for Transport,26/05/2011,BUS FDR Wales,Local,YSTRADGYNLAIS COMMUNITY CAR SCH,2000004146,"1,672.88"
Department for Transport,Department for Transport,03/05/2011,Current Grants to LAs within AEF/AEG,London and Olympics,GREATER LONDON AUTHORITY,2000002223,"107,845,000.00"
Department for Transport,Department for Transport,17/05/2011,Current Grants to LAs within AEF/AEG,London and Olympics,GREATER LONDON AUTHORITY,2000003384,"107,845,000.00"
Department for Transport,Department for Transport,31/05/2011,Current Grants to LAs within AEF/AEG,London and Olympics,GREATER LONDON AUTHORITY,2000004376,"107,845,000.00"
Department for Transport,Department for Transport,25/05/2011,Traffic Weighing Equipment,London and Olympics,ROY HART MOTORS,2000003893,"19,920.00"
Department for Transport,Department for Transport,04/05/2011,Legal Consultancy,Major Projects,C M S CAMERON MCKENNA,2000002321,"10,044.95"
Department for Transport,Department for Transport,04/05/2011,Legal Consultancy,Major Projects,C M S CAMERON MCKENNA,2000002321,"25,525.30"
Department for Transport,Department for Transport,05/05/2011,DVO Payments,Managing Director Motoring Services,DVLA,2000002468,"3,600,300.31"
Department for Transport,Department for Transport,31/05/2011,DVO Payments,Managing Director Motoring Services,DVLA,2000004377,"1,303,309.36"
Department for Transport,Department for Transport,13/05/2011,Grant in Aid to NDPBs,Managing Director Motoring Services,DVLA,2000003243,"34,374,666.00"
Department for Transport,Department for Transport,16/05/2011,Legal Consultancy,Managing Director Motoring Services,FIELD FISHER WATERHOUSE LLP,2000003317,"16,096.62"
Department for Transport,Department for Transport,26/05/2011,Travel Expenses Overseas,Marine Accident Investigation Branch,CLYDE TRAVEL,2000003988,"1,456.51"
Department for Transport,Department for Transport,19/05/2011,Travel Expenses UK,Marine Accident Investigation Branch,CLYDE TRAVEL,2000003563,537.30
Department for Transport,Department for Transport,25/05/2011,IT Services  Running Costs,Marine Accident Investigation Branch,EPIC PERFORMANCE IMPROVEMENT LTD,2000003888,"1,905.55"
Department for Transport,Department for Transport,03/05/2011,Translation Services,Marine Accident Investigation Branch,K INTERNATIONAL PLC,2000002236,509.63
Department for Transport,Department for Transport,04/05/2011,Translation Services,Marine Accident Investigation Branch,K INTERNATIONAL PLC,2000002324,466.58
Department for Transport,Department for Transport,31/05/2011,Training,Marine Accident Investigation Branch,MARTIN MANSER,2000004375,"1,450.00"
Department for Transport,Department for Transport,19/05/2011,Protective Clothing,Marine Accident Investigation Branch,MULLION MANUFACTURING LTD,2000003586,"1,728.00"
Department for Transport,Department for Transport,05/05/2011,Contract Cleaning,Marine Accident Investigation Branch,PROGRESS CLEANING SERVICES,2000002432,702.00
Department for Transport,Department for Transport,31/05/2011,Building Insurance,Marine Accident Investigation Branch,SKANDIA LIFE BUSINESS SERVICES LTD,2000004374,-269.35
Department for Transport,Department for Transport,31/05/2011,Building Service Charges,Marine Accident Investigation Branch,SKANDIA LIFE BUSINESS SERVICES LTD,2000004374,"48,380.24"
Department for Transport,Department for Transport,31/05/2011,Electricity,Marine Accident Investigation Branch,SKANDIA LIFE BUSINESS SERVICES LTD,2000004374,581.57
Department for Transport,Department for Transport,31/05/2011,Property Maintenance,Marine Accident Investigation Branch,SKANDIA LIFE BUSINESS SERVICES LTD,2000004374,"13,930.22"
Department for Transport,Department for Transport,31/05/2011,Rent - L&B (non-PFI),Marine Accident Investigation Branch,SKANDIA LIFE BUSINESS SERVICES LTD,2000004374,"136,114.23"
Department for Transport,Department for Transport,06/05/2011,Support Services,Marine Accident Investigation Branch,TEST HOUSE (CAMBRIDGE) LTD,2000002541,"4,482.00"
Department for Transport,Department for Transport,12/05/2011,Training,Marine Accident Investigation Branch,THE FIRE SERVICE COLLEGE,2000002861,"2,505.00"
Department for Transport,Department for Transport,11/05/2011,Office Equipment (non-capital),Marine Accident Investigation Branch,XERETEC OFFICE SYSTEMS LTD,2000002762,"4,980.00"
Department for Transport,Department for Transport,04/05/2011,Subsidies to Private Sector,Maritime,AEA TECHNOLOGY ENVIRONMENT,2000002348,"1,532,516.00"
Department for Transport,Department for Transport,12/05/2011,Property Consultancy,Maritime,FAITHFUL & GOULD LTD,2000002863,"8,011.00"
Department for Transport,Department for Transport,05/05/2011,Services provided by OGDs,Maritime,MET OFFICE,2000002444,"13,476.00"
Department for Transport,Department for Transport,17/05/2011,Car Hire and Leasing,Maritime,Mr Michael P Turner,2000003350,151.02
Department for Transport,Department for Transport,06/05/2011,Programme and Project Management Consultancy,Maritime,NATS (EN ROUTE) PLC,2000002551,"11,843.17"
Department for Transport,Department for Transport,26/05/2011,Land & Buildings (excl Dwellings) Capital Cost,Maritime,TURNER & TOWNSEND,2000003995,"7,292.75"
Department for Transport,Department for Transport,20/05/2011,NLF Interest Payable (Long Term),Maritime and Dangerous Goods,HM TREASURY - NATIONAL LOANS FUND,2000003670,"1,222.97"
Department for Transport,Department for Transport,20/05/2011,NLF Principal Paid,Maritime and Dangerous Goods,HM TREASURY - NATIONAL LOANS FUND,2000003670,"2,392.96"
Department for Transport,Department for Transport,20/05/2011,Minor Developments,Permanent Secretary,ALFRESCO SOFTWARE LTD,2000003667,"33,187.50"
Department for Transport,Department for Transport,26/05/2011,Presentation/Display Equipment,Permanent Secretary,AUTOCUEHIRE LIMITED,2000004004,804.00
Department for Transport,Department for Transport,04/05/2011,Stationery (Non-stock),Permanent Secretary,BANNER BUSINESS SERVICES LTD,2000002314,626.32
Department for Transport,Department for Transport,05/05/2011,Car Hire and Leasing,Permanent Secretary,GOVERNMENT CAR & DESPATCH AGENCY,2000002467,645.00
Department for Transport,Department for Transport,13/05/2011,Car Hire and Leasing,Permanent Secretary,GOVERNMENT CAR & DESPATCH AGENCY,2000003223,675.00
Department for Transport,Department for Transport,18/05/2011,Car Hire and Leasing,Permanent Secretary,GOVERNMENT CAR & DESPATCH AGENCY,2000003466,"1,140.00"
Department for Transport,Department for Transport,23/05/2011,Car Hire and Leasing,Permanent Secretary,GOVERNMENT CAR & DESPATCH AGENCY,2000003775,"1,095.00"
Department for Transport,Department for Transport,23/05/2011,Car Hire and Leasing,Permanent Secretary,GOVERNMENT CAR & DESPATCH AGENCY,2000003775,"1,065.00"
Department for Transport,Department for Transport,23/05/2011,Machinery Rental,Permanent Secretary,XEROX (UK) LTD,2000003769,"4,074.68"
Department for Transport,Department for Transport,25/05/2011,Machinery Rental,Permanent Secretary,XEROX (UK) LTD,2000003899,577.25
Department for Transport,Department for Transport,20/05/2011,Curr Grant to Priv Sect-Persons & NPISH,Rail,ASSOC OF COMMUNITY RAIL PARTNER,2000003661,"10,000.00"
Department for Transport,Department for Transport,24/05/2011,Other Current Grants to NDPBs (in budgets),Rail,MERSEY TRAVEL,2000003832,"6,078,969.60"
Department for Transport,Department for Transport,12/05/2011,Transport Consultancy,Rail,MVA CONSULTANCY LTD,2000002845,672.95
Department for Transport,Department for Transport,31/05/2011,Capital Grant to Priv Sector - Companies,Rail,NETWORK RAIL INFRASTUCTURE LTD,2000004394,"275,532,923.07"
Department for Transport,Department for Transport,09/05/2011,Other Current Grants to NDPBs (in budgets),Rail,TFL GROUP TREASURY,2000002624,"1,965,333.00"
Department for Transport,Department for Transport,25/05/2011,Other Current Grants to NDPBs (in budgets),Rail,TFL GROUP TREASURY,2000003906,"1,965,333.00"
Department for Transport,Department for Transport,23/05/2011,Electricity,Rail Accident Investigation Branch,BRITISH GAS,2000003757,629.78
Department for Transport,Department for Transport,06/05/2011,Contract Cleaning,Rail Accident Investigation Branch,CLIENTCARE CLEANING LTD,2000002533,540.00
Department for Transport,Department for Transport,03/05/2011,Telecom Equipment,Rail Accident Investigation Branch,DATASHARP SOUTH LTD,2000002230,"2,174.40"
Department for Transport,Department for Transport,20/05/2011,Rates,Rail Accident Investigation Branch,DERBY CITY COUNCIL (NNDR),2000003652,"52,299.19"
Department for Transport,Department for Transport,05/05/2011,Small Software,Rail Accident Investigation Branch,DIRECT VISUAL LTD,2000002440,"2,253.60"
Department for Transport,Department for Transport,25/05/2011,IT Services  Running Costs,Rail Accident Investigation Branch,EPIC PERFORMANCE IMPROVEMENT LTD,2000003888,"1,963.30"
Department for Transport,Department for Transport,03/05/2011,Water,Rail Accident Investigation Branch,SEVERN TRENT WATER LTD,2000002239,"1,351.17"
Department for Transport,Department for Transport,18/05/2011,Transport Consultancy,Rail and Road Projects,ATKINS LTD (TRANSPORT PLANNING),2000003472,"16,463.85"
Department for Transport,Department for Transport,10/05/2011,Transport Consultancy,Rail and Road Projects,BOOZ & COMPANY LTD,2000002682,"37,925.00"
Department for Transport,Department for Transport,10/05/2011,Transport Consultancy,Rail and Road Projects,BOOZ & COMPANY LTD,2000002682,"-37,925.00"
Department for Transport,Department for Transport,10/05/2011,Transport Consultancy,Rail and Road Projects,BOOZ & COMPANY LTD,2000002682,"17,425.00"
Department for Transport,Department for Transport,17/05/2011,Transport Consultancy,Rail and Road Projects,BOVIS LEND LEASE CONSULTING LTD,2000003410,"9,035.00"
Department for Transport,Department for Transport,26/05/2011,Legal Consultancy,Rail and Road Projects,C M S CAMERON MCKENNA,2000003987,"3,497.04"
Department for Transport,Department for Transport,26/05/2011,Rent - L&B (non-PFI),Rail and Road Projects,EUROSTAR (UK) LTD,2000004000,"135,000.00"
Department for Transport,Department for Transport,19/05/2011,Legal Consultancy,Rail and Road Projects,EWAN WEST,2000003588,"1,605.00"
