Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FELLRUNNER VILLAGE BUS LTD,2000018556,889.49
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FINGLANDS COACHWAYS,2000018557,127086.4
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST BADGERLINE,2000018558,1577067.66
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST BEELINE BUSES LTD,2000018559,292948.23
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST BRADFORD LTD,2000018560,653714.66
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST CENTREWEST LTD,2000018561,2284513.75
Department for Transport,Department for Transport,15/11/2010,BUS FDR Wales,Regional & Local Transport,FIRST CYMRU BUSES LTD,2000018562,718861.24
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST DEVON & CORNWALL LTD,2000018563,749785.08
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST EASTERN COUNTIES BUSES LTD,2000018564,967186.79
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST ESSEX BUSES LTD,2000018565,903015.77
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST HALIFAX,2000018566,373426.78
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST HAMPSHIRE & DORSET LTD,2000018567,375937.46
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST HUDDERSFIELD,2000018568,318186.44
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST LEEDS LTD,2000018569,1621174.27
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST MANCHESTER T/A FIRST PENNINE,2000018570,2389165.74
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST MIDLAND RED BUSES LTD,2000018571,347776
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST POTTERIES LTD,2000018572,807030.72
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST SOMERSET & AVON LTD,2000018573,244174.73
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST SOUTH YORKSHIRE LTD,2000018574,1823649.73
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST COACHES,2000018575,43417.11
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FIRST YORK (RIDER YORK) LTD,2000018576,343288.78
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FLIGHTS COACH TRAVEL,2000018577,333385.55
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FLORIDA TAXIS & COACHES,2000018578,3900.88
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FREESTONES COACHES LTD,2000018579,5993.05
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,G & J HOLMES (COACHES) LTD,2000018580,23766.96
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,G ABBOTT & SONS,2000018581,42693.53
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,GALLOWAY EUROPEAN COACHLINES LTD,2000018582,30192.49
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,GEOFF AMOS COACHES,2000018583,17164.98
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,GILLINGHAM COACHES,2000018584,2984.54
Department for Transport,Department for Transport,15/11/2010,BUS FDR Wales,Regional & Local Transport,GLAMORGAN BUS CO LTD,2000018585,28540.24
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,GO AHEAD NORTHERN,2000018586,2300673.25
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,GO WEST TRAVEL LTD,2000018587,146925.41
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,GRAYLINE COACHES,2000018588,2220.18
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,GRIMSBY & CLEETHORPES TRANSPORT,2000018589,197011.45
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,H & H MOTORS,2000018590,6005.94
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,H C CHAMBERS & SON LTD,2000018591,46099.31
Department for Transport,Department for Transport,15/11/2010,BUS FDR Wales,Regional & Local Transport,H D HUTCHINSON & SON,2000018592,1495.82
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,HADLEIGH COMMUNITY TRANSPORT,2000018594,540.65
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,HALIFAX BUS CO LTD,2000018595,27107.2
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,HARROGATE & DISTRICT TRAVEL LTD,2000018596,211658.96
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,HARROGATE COACH TRAVEL LTD,2000018597,58678.36
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,HARRY SHAW (D M) LTD,2000018598,4963.92
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,HEDINGHAM & DIST OMNIBUSES LTD,2000018600,43881.2
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,HENRY COOPER,2000018601,1603.82
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,HEYFORDIAN TRAVEL LTD,2000018603,106075.32
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,HILTONS COACH TRAVEL,2000018605,3036.88
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,HODSONS COACHES (CLITHEROE) LTD,2000018606,14606.97
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,HOLLOWAYS COACHES LTD,2000018607,6976.22
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,HOLMESWOOD COACHES,2000018608,34926.32
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,HORNSBY TRAVEL SERVICES,2000018609,26745.85
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,HORSELESS CARRIAGE SERVICES,2000018610,9759.15
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,HOWARD JAMES SNAITH - DIESEL,2000018611,44075.41
Department for Transport,Department for Transport,15/11/2010,BUS FDR Wales,Regional & Local Transport,HUGHES BROTHERS LTD,2000018612,31840.96
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,IANS MIDI COACHES,2000018613,1036.52
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,IPSWICH BUSES LTD,2000018614,131964.45
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,IRVING OF DALSTON,2000018616,1809.19
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,J R DENT COACHES,2000018617,702.38
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,JJ LONGSTAFF & SONS LTD,2000018618,3257.42
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,JOHN SMITH & SONS LIMITED,2000018619,12105.24
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,JOHNSONS TOURS,2000018620,35828.92
Department for Transport,Department for Transport,15/11/2010,BUS FDR Wales,Regional & Local Transport,JONES & SONS,2000018621,7631.21
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,K T & M BAKER,2000018622,649.4
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,KB COACHES,2000018623,5346.84
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,KEIGHLEY & DISTRICT TRAVEL LTD,2000018624,201135.05
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,KENT COACH TOURS LTD,2000018625,1631.15
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,KETTLEWELL RETFORD LTD,2000018626,716.18
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,KINCHBUS LTD,2000018627,78376.95
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,LANCASHIRE UNITED LTD (TRANSDEV),2000018629,293754.56
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,LAVENDER LINE TRAVEL,2000018630,1471.94
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,LEHANE TRAVEL LTD,2000018631,1320.89
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,LIBRA TRAVEL LTD,2000018632,4307.03
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,LINBURG TOURING LTD,2000018633,8169.57
Department for Transport,Department for Transport,15/11/2010,BUS FDR Wales,Regional & Local Transport,LLOYD'S COACHES,2000018634,12905.08
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,LONDON CENTRAL BUS CO LTD,2000018635,2085272.73
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,LONDON GENERAL TRANSPORT SERVICES L,2000018636,2834823.3
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,LONGRIDGE COACHES,2000018637,5353.61
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,CENTREBUS LTD,2000018638,212157.2
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,M & M COACHES,2000018639,14407.75
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,M R D LTD,2000018640,927.42
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,MAGHULL COACHES,2000018641,5915.39
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,MANCHESTER AIRPORT PLC,2000018642,54193.19
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,MANCHESTER COMMUNITY TRANSPORT LTD,2000018643,13326.17
Department for Transport,Department for Transport,15/11/2010,BUS FDR Wales,Regional & Local Transport,MENYN'S PRIVATE HIRE,2000018644,622.5
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,MIDLAND CLASSIC LTD,2000018647,16591.47
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,MIDLAND GENERAL OMNIBUS CO LTD,2000018648,4327.98
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,MIDLAND RED (NORTH) LTD,2000018649,866935.4
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,MIDLAND RED (SOUTH) LTD,2000018650,464353.96
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,MIKE HALFORD COACHES,2000018651,793.93
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,MINSTERLEY MOTORS SERVICES LTD,2000018652,28389.34
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,MOTTS COACHES AYLESBURY,2000018653,2511.68
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,NAPIER POINT LTD,2000018656,2058.93
Department for Transport,Department for Transport,15/11/2010,BUS FDR Wales,Regional & Local Transport,NATIONAL EXPRESS LTD,2000018657,13011
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,NATIONAL EXPRESS LTD,2000018657,2160711.47
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,NATIONAL EXPRESS LTD,2000018657,118422.73
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,NEW ENTERPRISE COACHES,2000018658,809471.01
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,NOTTINGHAM CITY TRANSPORT LTD,2000018659,968121.51
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,NOTTS & DERBY TRACTION CO LTD,2000018660,52182.34
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,NU-VENTURE COACHES LTD,2000018661,77994.28
Department for Transport,Department for Transport,15/11/2010,BUS FDR Wales,Regional & Local Transport,OARES COACHES LTD,2000018662,12522.7
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,OLYMPIA TRAVEL UK LTD,2000018663,7127.13
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,OXFORD BUS CO,2000018664,533632.53
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,P HAINES,2000018665,1523.58
Department for Transport,Department for Transport,15/11/2010,BUS FDR Wales,Regional & Local Transport,PADARN BUS,2000018666,51238.12
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,PAUL CATTERALL,2000018667,38822.39
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,PEARSONS COACHES,2000018668,3181.09
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,PENNINE MOTOR SERVICES,2000018669,20097.07
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,PERRYMANS BUSES,2000018670,45529.82
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,PLUMLINE COACHES,2000018671,715.51
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,PLYMOUTH CITY BUS LTD,2000018672,390770.24
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,PREMIERE TRAVEL LTD,2000018673,176322.53
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,QUANTOCK MOTOR SERVICES LTD,2000018674,3381.98
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,R BULLOCK & CO TRANSPORT LTD,2000018675,14395.96
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,R DRURY COACHES,2000018676,1082.83
Department for Transport,Department for Transport,15/11/2010,BUS FDR Wales,Regional & Local Transport,R G OWEN T/A NEFYN COACHES,2000018677,21763.14
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,RAINBOW TRAVEL (HARROGATE) LTD,2000018678,540.33
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,REDFERN COACHES (MANSFIELD) LTD,2000018680,10603.88
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,REDROUTE BUSES,2000018681,4696.47
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,REGAL BUSWAYS LTD,2000018682,54483.8
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,RELIANCE MOTOR SERVICES,2000018683,21886.37
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,RENOWN COACHES LTD,2000018684,55557.6
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,RIBBLE MOTORS LTD,2000018685,458605.99
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,RIBBLE VALLEY COACHES,2000018686,3315.33
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,ROBERT BENSON COACH HIRE,2000018688,2786.68
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,ROSS TRAVEL,2000018689,12963.11
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,SHAFTESBURY & DIST MOTOR SERVS LTD,2000018691,8385
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,SHOREYS TRAVEL,2000018693,4607.35
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,SIMONDS,2000018694,34714.25
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,SOLENT BLUE LINE,2000018695,181369.51
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,SOUTH MIMMS TRAVEL LTD,2000018696,1915.12
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,SOUTHERN VECTIS,2000018697,250776.75
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH CAMBUS,2000018699,519912.07
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH EAST KENT,2000018700,709637.38
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH EAST MIDLANDS,2000018701,458140.67
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH IN CUMBRIA,2000018702,788841.19
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH IN HANTS & SURREY,2000018703,203698.74
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH IN HASTINGS,2000018704,148111.14
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH IN PORTMOUTH & S DOWNS,2000018705,492388.58
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH MANCHESTER,2000018706,1923003.23
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH MERSEYSIDE,2000018707,522491.93
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH OXFORD,2000018708,46573
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH SOUTH EAST,2000018709,395316.71
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH VISCOUNT,2000018710,245107.51
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,STEPHENSONS COACHES LTD,2000018712,66039.38
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,STEPHENSONS OF EASINGWOLD LTD,2000018713,79037.48
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,PONTEFRACT MOTORWAYS,2000018714,5712.24
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,SUPERTRAVEL MINICOACHES,2000018715,41316.16
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,SWINDON & DISTRICT,2000018717,211632.63
Department for Transport,Department for Transport,15/11/2010,BUS FDR Wales,Regional & Local Transport,T H JONES & SON,2000018718,3981.12
Department for Transport,Department for Transport,15/11/2010,BUS FDR Wales,Regional & Local Transport,TANAT VALLEY COACHES,2000018720,51834.21
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,TATES TRAVEL,2000018721,43518.29
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,TELFORD & WREKIN DC,2000018722,1604.16
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,TOM TAPPIN LTD,2000018723,5708.64
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,TOURIST COACHES,2000018724,7823.27
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,TRANSLINC LTD,2000018725,7303.42
Department for Transport,Department for Transport,15/11/2010,BUS FDR Wales,Regional & Local Transport,TRAVELFINAL LTD,2000018726,3997.73
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,TRENT BUSES,2000018727,676637.82
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,TUDOR COACHES LTD,2000018728,2341.26
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH EAST,2000018730,791965.22
Department for Transport,Department for Transport,15/11/2010,BUS FDR Wales,Regional & Local Transport,VOEL COACHES LTD,2000018731,10252.85
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,W H FOWLER & SONS COACHES LTD,2000018732,4956.25
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,WEST MIDLANDS TRAVEL LTD,2000018733,5376298.68
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,WHIPPET COACHES LTD,2000018734,109752.4
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,WHITTLE COACH & BUS LTD,2000018735,30555.2
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,WIDE HORIZON,2000018736,2427.38
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,WILTS & DORSET BUS CO,2000018737,660478.72
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,WORTHEN TRAVEL,2000018738,929.46
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,YORKSHIRE COASTLINER LTD,2000018739,98960.33
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,YORKSHIRE TRACTION CO LTD,2000018740,488727.88
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,CENTRAL CONNECT,2000018741,181708.4
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,PLATINUM COACHES,2000018742,1615.28
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,SUNRAY TRAVEL LTD,2000018743,7451.26
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,EAST SURREY RURAL TRANSPORT,2000018744,5664.81
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,ARRIVA TEESIDE,2000018745,223020.25
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,MOVING PEOPLE LTD,2000018746,4754.9
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,BANGA BUSES,2000018747,12463.28
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,TAW & TORRIDGE COACHES LTD,2000018748,657.1
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,MERIDIAN LINE TRAVEL,2000018750,19115.53
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,YORK PULLMAN BUS CO. LTD,2000018751,32301.02
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,WOOTTENS LUXURY TRAVEL,2000018752,17080.41
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,FREEDOM TRAVEL COACHES LTD,2000018753,3796.83
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,A C  ALDIS & CO LTD,2000018754,913.79
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,VENTURER COACHWAYS LTD,2000018755,633.74
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,COTSWOLD GREEN LTD,2000018756,23032.6
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,STAR TRAVEL HOLIDAYS LTD,2000018757,8194.91
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,SOUL BROTHERS LTD,2000018758,7257.61
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,NEW HORIZON TRAVEL LTD,2000018759,4844.55
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,AIRPARK SERVICES LTD,2000018760,9467.8
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,COACHCARE (UK) TRAVEL,2000018761,2843.09
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,HODGSON & SON,2000018762,3386.1
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,BERKELEY COACH & TRAVEL LTD,2000018764,2030.51
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,BARRY'S CARS LIMITED,2000018765,1599.86
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,TRAVELGUEST,2000018766,6387.98
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,OFJ CONNECTIONS LTD,2000018767,81150.7
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,DURHAM CITY COACHES LTD,2000018768,1198.01
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,COASTAL ACCESSIBLE TRANSPORT,2000018769,1668.29
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,NIGHTINGALES OF BECCLES LTD,2000018771,22451.26
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,PEOPLESBUS LTD,2000018773,18740.06
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,HEARTLANDS TRAVEL LTD,2000018774,16123.76
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,RED EAGLE *DONT USE*,2000018775,1004.36
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,BRADSHAWS TRAVEL,2000018776,2359.71
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,SKILLS MOTOR COACHES LTD,2000018777,3645.25
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,CITISTAR LTD,2000018778,1556.3
Department for Transport,Department for Transport,15/11/2010,Subsidies to Private Sector,Regional & Local Transport,P & R COACHES,2000018779,4001.09
