DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000146230|-2.02||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000146230|4556.16||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Information Services|MBA GROUP LTD|2000146230|-0.04||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Information Services|MBA GROUP LTD|2000146230|3118.54||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000146230|-1.11||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000146230|1730.69||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Information Services|MBA GROUP LTD|2000146230|-0.04||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Information Services|MBA GROUP LTD|2000146230|3118.54||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000146230|3049.54||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000146230|-1.35||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000146230|-0.48||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000146230|865.34||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000146230|3049.54||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000146230|-1.35||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000146230|-0.18||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000146230|759.36||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000146230|-0.62||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000146230|865.34||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|IT Development Support|Finance & Strategy|IBM UNITED KINGDOM LTD|2000146231|197769.36||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Computer Equipment Service Charge|Information Services|IBM UNITED KINGDOM LTD|2000146231|21181.95||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Computer Equipment Service Charge|Information Services|IBM UNITED KINGDOM LTD|2000146231|-40.87||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Small Software|Finance & Strategy|IBM UNITED KINGDOM LTD|2000146231|269838.65||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Project Developments|Finance & Strategy|IBM UNITED KINGDOM LTD|2000146231|5565||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Project Developments|Information Services|IBM UNITED KINGDOM LTD|2000146231|12720||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Small Software|Finance & Strategy|IBM UNITED KINGDOM LTD|2000146231|2893.06||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|14.08.2012|Recruitment|Human Resource & Estates|SHL UK LTD|2000146234|5437.9||KT7 0NE
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Electricity|Finance & Strategy|TELEREAL TRILLIUM|2000146235|236000||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Electricity|Finance & Strategy|TELEREAL TRILLIUM|2000146235|-60000||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Oil|Finance & Strategy|TELEREAL TRILLIUM|2000146235|1714.28||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Oil|Finance & Strategy|TELEREAL TRILLIUM|2000146235|-214.28||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Professional Services|Operations|UK PASSPORT SERVICES|2000146236|9723.16||NP20 1XA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Courier Charges |Operations|DX SECURE LIMITED|2000146240|25977.75||NN3 6YG
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Computer equipment|Information Services|EDUSERV|2000148542|8761.2||BA1 1SR
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Information Services|MBA GROUP LTD|2000148544|-0.07||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Information Services|MBA GROUP LTD|2000148544|6237.07||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Information Services|MBA GROUP LTD|2000148544|-0.06||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Information Services|MBA GROUP LTD|2000148544|5197.56||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000148544|-0.48||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000148544|865.34||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000148544|-1.01||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000148544|2278.08||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000148544|-0.67||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000148544|1518.72||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Agents Fees|Operations|UK PASSPORT SERVICES|2000148547|3856.18||NP20 1XA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Agents Fees|Operations|UK PASSPORT SERVICES|2000148547|-642.7||NP20 1XA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Agents Fees|Operations|IDENTITY AND PASSPORT SERVICE|2000148551|1043.4||PR8 2HH
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Agents Fees|Operations|IDENTITY AND PASSPORT SERVICE|2000148551|-173.9||PR8 2HH
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Subsistence UK|Finance & Strategy|EXPOTEL HOTEL RESERVATIONS LTD|2000154577|12144.67||SK4 2RZ
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Subsistence UK|Finance & Strategy|EXPOTEL HOTEL RESERVATIONS LTD|2000154577|0.01||SK4 2RZ
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Travel Expenses UK|Finance & Strategy|EXPOTEL HOTEL RESERVATIONS LTD|2000154577|40.74||SK4 2RZ
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Machinery Maintenance|Operations|KODAK LTD|2000154578|623||HP2 7YU
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000154579|1451.52|85GSM MANILA WINDOW OUTER FOR EVL|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000154579|789.98|120 x 214 manila BRS for TYR/OSG only|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000154579|529.92|C5 White SS|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Information Services|MBA GROUP LTD|2000154579|633.78|2nd Class Window N.I.|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000154579|522|162 x 229mm manila with window|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000154579|720.9|Plain C5 162 X 229|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000154579|548.1|PLAIN MANILLA WINDOW ENVELOPE 162X229MM|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000154579|1525.5|162 X 236 MM, 2nd cl wind - TYR/OSG|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Property Maintenance|Finance & Strategy|TELEREAL TRILLIUM|2000154584|2968.73||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|18.08.2012|Software Licence Expense|Finance & Strategy|ORACLE CORPORATION UK LTD|2000154585|194770.25||RG6 1RA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|WILLIAMS LEA LIMITED|2000154595|782.46|TYR RENEWAL REMINDER|NR3 1PD
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Information Services|MBA GROUP LTD|2000157702|0.08|114x229mm, 85gsm manila, 2nd class|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Information Services|MBA GROUP LTD|2000157702|554.4|114x229mm, 85gsm manila, 2nd class|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000157702|793.73|MANILA COURTESY RESPONSE|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Information Services|MBA GROUP LTD|2000157702|-0.05||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Information Services|MBA GROUP LTD|2000157702|4158.05||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000157702|-1.34||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000157702|3037.44||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Live Running |Operations|FUTRONICS LTD|2000157705|945||TN15 7RS
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Live Running |Operations|FUTRONICS LTD|2000157705|784||TN15 7RS
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Courier Charges |Operations|DX SECURE LIMITED|2000157710|95924.8||NN3 6YG
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Courier Charges |Operations|DX SECURE LIMITED|2000157710|-21.7||NN3 6YG
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Courier Charges |Operations|DX SECURE LIMITED|2000157710|21.7|PO 8000107131 - Split VAT|NN3 6YG
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|WILLIAMS LEA LIMITED|2000157714|782.46|TYR RENEWAL REMINDER|NR3 1PD
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Telecom Equipment|Human Resource & Estates|MRS COMMUNICATIONS LTD|2000157716|2220||CF15 9JN
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000159643|679.14|114 X 235MM MAILSORT MANILA WINDOW|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000159643|-0.07|114 X 235MM MAILSORT MANILA WINDOW|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Information Services|MBA GROUP LTD|2000159643|679.14|114 X 235MM 2ND CLASS MANILA WINDOW|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000159643|2903.04|85GSM MANILA WINDOW OUTER FOR EVL|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Information Services|MBA GROUP LTD|2000159643|-0.07||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Information Services|MBA GROUP LTD|2000159643|6237.07||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000159644|-0.49||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000159644|865.35||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000159644|-0.48||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000159644|865.34||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000159644|3811.92||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000159644|-1.68||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000159645|517.5||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000159645|-0.02||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000159646|44.71|MACHINE ENVELOPE FOR DESPATCH ( COURTS|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000159646|995.26|MACHINE ENVELOPE FOR DESPATCH ( COURTS|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Software Licence Expense|Finance & Strategy|GARTNER UK LIMITED|2000159652|17880||TW20 9AW
Department for Transport|Driver and Vehicle Licensing Agency|21.08.2012|Building Service Charges|Finance & Strategy|TELEREAL TRILLIUM|2000161370|-1159.02||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|21.08.2012|Estate Advisors|Finance & Strategy|TELEREAL TRILLIUM|2000161370|44230.6||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing|Corporate Affairs|THE STATIONERY OFFICE LTD|2000161374|1320||NR3 1QZ
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing|Corporate Affairs|THE STATIONERY OFFICE LTD|2000161374|-236.57||NR3 1QZ
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Debt Collection|Finance & Strategy|Philips Collection Services Ltd|2000161376|468.6||DL3 9WT
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Debt Collection|Finance & Strategy|Philips Collection Services Ltd|2000161376|5287.43||DL3 9WT
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Computer Equipment Expense|Operations|The Works Marketing Communications|2000161377|895||SW15 2JJ
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Recruitment Advertising |Human Resource & Estates|WORK GROUP PLC|2000161379|1118.74||EC1N 8EQ
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Recruitment Advertising |Human Resource & Estates|WORK GROUP PLC|2000161379|-15.28||EC1N 8EQ
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Agents Fees|Operations|GENERAL REGISTER OFFICE|2000161380|678||EH12 7TF
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Agents Fees|Operations|GENERAL REGISTER OFFICE|2000161380|-113||EH12 7TF
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Telephone charges|Information Services|BT PLC INTERNATIONAL|2000161382|1160||EC1A 7AJ
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Telephone charges|Information Services|BT PLC INTERNATIONAL|2000161382|232||EC1A 7AJ
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Software Licence Expense|Finance & Strategy|TECTIME DATA SYSTEMS LTD|2000163074|1378.8||ST4 4JP
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Stock Machine Consumables|Operations|CONTINUA LTD|2000163076|1016.4|3M Skip Slit Splicing Tape|LU3 3HP
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Stock Machine Consumables|Operations|CONTINUA LTD|2000163076|11.4|Delivery Charge|LU3 3HP
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Information Services|PREMIER PAPER GROUP LTD|2000163080|4579.2||BS4 4EX
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000165172|1525.5|162 X 236 MM, 2nd cl wind - TYR/OSG|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Non Secured stock |Information Services|MBA GROUP LTD|2000165172|608.58|105 X 216MM MANILA COURTESY RESPONSE|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Secured Stock |Information Services|MBA GROUP LTD|2000165172|1108.8|114x229mm, 85gsm manila, 2nd class|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000165172|570.24|2ND CLASS MANILA WINDOW 120 X 235MM DMED|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000165172|789.98|120 x 214 manila BRS for TYR/OSG only|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000165172|1017|162 X 236 MM, 2nd cl wind - TYR/OSG|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000165172|1935.36|85GSM MANILA WINDOW OUTER FOR EVL|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000165172|642.82|Machine Envelope 95mm x 180mm|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000165172|1935.36|85GSM MANILA WINDOW OUTER FOR EVL|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Secured Stock |Information Services|MBA GROUP LTD|2000165172|1108.8|114x229mm, 85gsm manila, 2nd class|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000165173|3009.6|MACHINE ENVELOPE FOR ISSUE OF HGV V11|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000165173|529.92|C5 White SS|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000165173|570.24|2ND CLASS MANILA ENVELOPE|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Information Services|MBA GROUP LTD|2000165173|1040.76|114 x 229mm, 85gsm manila, 2nd class|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000165173|642.82|Machine Envelope 95mm x 180mm|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000165173|1451.52|85GSM MANILA WINDOW OUTER FOR EVL|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000165173|0.37|85GSM MANILA WINDOW OUTER FOR EVL|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000165173|762.38||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000165173|-0.33||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000165173|-0.48||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000165173|865.34||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Information Services|MBA GROUP LTD|2000165173|-0.02||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Information Services|MBA GROUP LTD|2000165173|2079.02||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Non Secured stock |Operations|MBA GROUP LTD|2000165173|3049.54||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Printing Stock |Operations|MBA GROUP LTD|2000165173|-2.39||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|MBA GROUP LTD|2000165173|520.38||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|STRALFORS PLC|2000165175|756.36|HARMONISED REGISTRATION CERTIFICATE|TR15 1SH
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|STRALFORS PLC|2000165175|883.22|HARMONISED REGISTRATION CERTIFICATE - NI|TR15 1SH
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Operations|STRALFORS PLC|2000165175|11141.3||TR15 1SH
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Secured Stock |Information Services|T G NUTTALL PACKAGING LTD|2000165176|4656|FLAT PACK CARDBOARD BOXES.|M17 1PG
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Water|Finance & Strategy|TELEREAL TRILLIUM|2000165178|9820||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Further Education Leading to Qualifications|Human Resource & Estates|TTC TRAINING LTD|2000165179|500||NE4 7SA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Further Education Leading to Qualifications|Human Resource & Estates|TTC TRAINING LTD|2000165179|500||NE4 7SA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Further Education Leading to Qualifications|Human Resource & Estates|TTC TRAINING LTD|2000165179|600||NE4 7SA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Further Education Leading to Qualifications|Human Resource & Estates|TTC TRAINING LTD|2000165179|500||NE4 7SA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Further Education Leading to Qualifications|Human Resource & Estates|TTC TRAINING LTD|2000165179|500||NE4 7SA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Further Education Leading to Qualifications|Human Resource & Estates|TTC TRAINING LTD|2000165179|500||NE4 7SA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Further Education Leading to Qualifications|Human Resource & Estates|TTC TRAINING LTD|2000165179|500||NE4 7SA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Further Education Leading to Qualifications|Human Resource & Estates|TTC TRAINING LTD|2000165179|600||NE4 7SA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Further Education Leading to Qualifications|Human Resource & Estates|TTC TRAINING LTD|2000165179|500||NE4 7SA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Further Education Leading to Qualifications|Human Resource & Estates|TTC TRAINING LTD|2000165179|500||NE4 7SA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Further Education Leading to Qualifications|Human Resource & Estates|TTC TRAINING LTD|2000165179|500||NE4 7SA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Further Education Leading to Qualifications|Human Resource & Estates|TTC TRAINING LTD|2000165179|600||NE4 7SA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Further Education Leading to Qualifications|Human Resource & Estates|TTC TRAINING LTD|2000165179|600||NE4 7SA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Professional Services|Information Services|UK PASSPORT SERVICES|2000165180|5619.31||NP20 1XA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Professional Services|Information Services|UK PASSPORT SERVICES|2000165180|-936.55||NP20 1XA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Professional Services|Information Services|UK PASSPORT SERVICES|2000165180|5773.45||NP20 1XA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Professional Services|Information Services|UK PASSPORT SERVICES|2000165180|-962.24||NP20 1XA
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Professional Services|Operations|Experian Limited|2000165181|32482.5||NG80 1TH
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Info Broker Costs|Operations|Experian Limited|2000165182|39626.6||NG80 1TH
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Training|Information Services|SCIENCE MEDIA PARTNERS LTD|2000165190|450||CF5 6EB
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Training|Operations|SCIENCE MEDIA PARTNERS LTD|2000165190|550||CF5 6EB
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Training|Operations|SCIENCE MEDIA PARTNERS LTD|2000165190|275||CF5 6EB
Department for Transport|Driver and Vehicle Licensing Agency|03.08.2012|Drug Screening|Operations|SANDWELL & W BIRMINGHAM HOSPITALS|2000165197|9858||B18 7QH
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Computer Equipment Expense|Information Services|EDUSERV|2000167790|7301||BA1 1SR
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Subsistence UK|Finance & Strategy|EXPOTEL HOTEL RESERVATIONS LTD|2000167791|8405.27||SK4 2RZ
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Travel Expenses UK|Finance & Strategy|EXPOTEL HOTEL RESERVATIONS LTD|2000167791|979.85||SK4 2RZ
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Printing Stock |Information Services|MBA GROUP LTD|2000167792|-0.73||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Secured Stock |Information Services|MBA GROUP LTD|2000167792|2079.03||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Printing Stock |Information Services|MBA GROUP LTD|2000167792|-0.08|114 x 229mm, 85gsm manila, 2nd class|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Secured Stock |Information Services|MBA GROUP LTD|2000167792|520.38|114 x 229mm, 85gsm manila, 2nd class|MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Printing Stock |Information Services|MBA GROUP LTD|2000167792|0.34||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Secured Stock |Information Services|MBA GROUP LTD|2000167792|2079.02||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Printing Stock |Information Services|MBA GROUP LTD|2000167792|-0.02||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|26.08.2012|Secured Stock |Information Services|MBA GROUP LTD|2000167792|2079.02||MK11 3ET
