DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department for Transport|Department for Transport|14/08/2014|Transport  Consult|Major Projects & Growth|FIRST CLASS PARTNERSHIPS LTD|2000010503|31500|#|YO10 3EB
Department for Transport|Department for Transport|14/08/2014|Transport  Consult|Major Projects & Growth|FIRST CLASS PARTNERSHIPS LTD|2000010503|37800|#|YO10 3EB
Department for Transport|Department for Transport|14/08/2014|Transport  Consult|Aviation|Pricewaterhouse Coopers LLP|2000010494|127299.6|#|SE1 2RD
Department for Transport|Department for Transport|14/08/2014|Travel Expenses UK|Air Accident Investigation Branch|REDFERN TRAVEL LTD|2000010506|12123.4|Redfern - July 2014 - AAIB|BD1 3AZ
Department for Transport|Department for Transport|15/08/2014|Agency Staff Costs|Group Human Resource|CAPITA BUSINESS SERVICES LTD|2000010577|2842.5|#|DL1 9HN
Department for Transport|Department for Transport|15/08/2014|Agency Staff Costs|Rail Commercial & Programme Office|CAPITA BUSINESS SERVICES LTD|2000010577|2570.62|#|DL1 9HN
Department for Transport|Department for Transport|15/08/2014|Agency Staff Costs|Rail Commercial & Programme Office|CAPITA BUSINESS SERVICES LTD|2000010577|3379.26|#|DL1 9HN
Department for Transport|Department for Transport|15/08/2014|Agency Staff Costs|Local|CAPITA BUSINESS SERVICES LTD|2000010577|1508.82|#|DL1 9HN
Department for Transport|Department for Transport|15/08/2014|Agency Staff Costs|Group Finance|CAPITA BUSINESS SERVICES LTD|2000010577|1413.22|#|DL1 9HN
Department for Transport|Department for Transport|15/08/2014|Agency Staff Costs|Rail Commercial & Programme Office|CAPITA BUSINESS SERVICES LTD|2000010577|2887.92|#|DL1 9HN
Department for Transport|Department for Transport|15/08/2014|Agency Staff Costs|Rail Franchising|CAPITA RESOURCING LTD|2000010587|41493.56|#|DL1 9HN
Department for Transport|Department for Transport|15/08/2014|Agency Staff Costs|Rail Franchising|CAPITA RESOURCING LTD|2000010587|5376|#|DL1 9HN
Department for Transport|Department for Transport|15/08/2014|Agency Staff Costs|Rail Franchising|CAPITA RESOURCING LTD|2000010587|8864.57|#|DL1 9HN
Department for Transport|Department for Transport|15/08/2014|Agency Staff Costs|Rail Franchising|Experis Ltd|2000010582|1780.42|#|EC2M 2RB
Department for Transport|Department for Transport|15/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Homeco Technologies Ltd|2000010599|51982.94|HomeCo May part payment 2014 #51982.94|S17 4DP
Department for Transport|Department for Transport|15/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Johnson Electrical Contractors Ltd|2000010598|9996.72|Johnson Electrical June 2014 #9996.72|NG33 5NB
Department for Transport|Department for Transport|15/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|K Glackin Electrics|2000010594|40986.55|K Glackin Electrics June 2014 #40986.55|BT45 8JH
Department for Transport|Department for Transport|15/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Konnected Ltd|2000010600|16994.42|Konnected April 2014 #16994.42|BA22 8NX
Department for Transport|Department for Transport|15/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Lloyds Bank (McIver Energy Save)|2000010597|310897.56|MCIVER ENERGY June 2014 #310897.56|CM20 9GY
Department for Transport|Department for Transport|15/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Lloyds Bank (McIver Energy Save)|2000010597|95968.51|MCIVER ENERGY March 2014 #95968.51|CM20 9GY
Department for Transport|Department for Transport|15/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Nuthall Electrical Services Ltd|2000010602|3998.69|Nuthall JUNE 2014 #3998.69|NG16 1QB
Department for Transport|Department for Transport|15/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Pocock Electrical Ltd|2000010601|50983.27|Pocock June 2014 #50983.27|DE21 4TG
Department for Transport|Department for Transport|15/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Retroflo Limited|2000010592|49983.6|Retroflo June 2014 #49983.60|DH6 2UZ
Department for Transport|Department for Transport|15/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Solar Solutions|2000010593|26991.09|Solar Solutions April 2014 #26991.09|NE28 7RP
Department for Transport|Department for Transport|15/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|The Energy Experts (NE) Ltd|2000010596|11000|EXERGY EXP JUNE 2014 #11000|DH4 5QY
Department for Transport|Department for Transport|15/08/2014|Estate Management|Group Procurement & Estate|Amey Community Ltd|2000010603|7508.06|#|OX4 4DQ
Department for Transport|Department for Transport|15/08/2014|Financial Consultanc|Group Procurement & Estate|PRGX UK LIMITED|2000010589|2040|#|LU1 3LU
Department for Transport|Department for Transport|15/08/2014|Financial Consultanc|Rail Franchising|Pricewaterhouse Coopers LLP|2000010583|111822|#|SE1 2RD
Department for Transport|Department for Transport|15/08/2014|Grt Aid to NDPBs|Rail NDPB's|RAIL PASSENGER COUNCIL|2000010575|540000|PC August 2014 Claim|M1 1LQ
Department for Transport|Department for Transport|15/08/2014|Legal Consultancy|Motoring, Freight & London|Blackstone Chambers Ltd|2000010595|1050.25|#|EC4Y 9BW
Department for Transport|Department for Transport|15/08/2014|Legal Consultancy|Motoring, Freight & London|Blackstone Chambers Ltd|2000010595|1502.25|#|EC4Y 9BW
Department for Transport|Department for Transport|15/08/2014|Legal Consultancy|Policy, Legislation and Funding|Thirty Nine Essex Street|2000010591|4824|#|WC2R 3AT
Department for Transport|Department for Transport|15/08/2014|Machinery Rental|Motoring Services|DANWOOD GROUP LTD|2000010581|766.73|#|LN6 3DG
Department for Transport|Department for Transport|15/08/2014|Newspapers|Maritime|THE STATIONERY OFFICE LTD|2000010586|330|#|NR3 1PD
Department for Transport|Department for Transport|15/08/2014|Office Fur & Equip|Maritime|CAPITA SYMONDS LTD|2000010579|1440|#|DL1 9HN
Department for Transport|Department for Transport|15/08/2014|Periodicals & Subs|Maritime|THE STATIONERY OFFICE LTD|2000010586|260|#|NR3 1PD
Department for Transport|Department for Transport|15/08/2014|Property Maintenance|Rail Accident Investigation Branch|Interserve|2000010590|799.63|#|B70 1DA
Department for Transport|Department for Transport|15/08/2014|Training|Group Finance|CIPFA|2000010578|2200|#|WC1A 9GS
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Strategic Roads & Smart Ticketing|Experis Ltd|2000010636|933.32|#|EC2M 2RB
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Group Communication|NETWORKERS INTERNATIONAL (UK) PLC|2000010653|1013.52|#|BR1 1HP
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Group Finance|Badenoch & Clark c/o Lauren Rogers|2000010633|2622|#|B37 7YE
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000010650|5031.6|#|SL1 3SA
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000010650|4140|#|SL1 3SA
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000010650|2880|#|SL1 3SA
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000010650|7704|#|SL1 3SA
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Group Human Resource|REED SPECIALIST RECRUITMENT LTD|2000010641|715.2|#|SW20 0BA
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Major Projects & Growth|Badenoch & Clark c/o Lauren Rogers|2000010633|2978.16|#|B37 7YE
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Rail Commercial & Programme Office|NETWORKERS INTERNATIONAL (UK) PLC|2000010653|4126.26|#|BR1 1HP
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Group Finance|NETWORKERS INTERNATIONAL (UK) PLC|2000010653|516.6|#|BR1 1HP
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Group Finance|NETWORKERS INTERNATIONAL (UK) PLC|2000010653|1925.7|#|BR1 1HP
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Group Finance|CAPITA BUSINESS SERVICES LTD|2000010630|2680.14|#|DL1 9HN
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Rail Franchising|CAPITA BUSINESS SERVICES LTD|2000010630|11570.36|#|DL1 9HN
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Rail Franchising|CAPITA BUSINESS SERVICES LTD|2000010630|2241.86|#|DL1 9HN
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Rail Franchising|LEND LEASE CONSULTING (EMEA) LTD|2000010651|8928|#|NW1 3BF
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Rail Commercial & Programme Office|MICHAEL PAGE INTERNATIONAL|2000010650|579.12|#|SL1 3SA
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Rail Strategy & Funding|NETWORKERS INTERNATIONAL (UK) PLC|2000010653|1918.92|#|BR1 1HP
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Highspeed 2|SPRING TECHNOLOGY LTD  ALSO T/A|2000010654|4650|#|B37 7YE
Department for Transport|Department for Transport|18/08/2014|Agency Staff Costs|Highspeed 2|SPRING TECHNOLOGY LTD  ALSO T/A|2000010654|4200|#|B37 7YE
Department for Transport|Department for Transport|18/08/2014|Cap Grt Loc Auth|Major Projects & Growth|SOUTH YORKSHIRE PTE|2000010656|9037.53|SL0067524- Claim 25|S1 2BQ
Department for Transport|Department for Transport|18/08/2014|Cap Grt NDPBs & CG|Energy, Technology and International|LEEDS CITY COUNCIL|2000010648|14847.12|201314 LeedsCC #14847.12 Public Sector CPs|LS2 8JR
Department for Transport|Department for Transport|18/08/2014|Cap Grt NDPBs & CG|Energy, Technology and International|NORTHUMBERLAND CC|2000010649|15000|201314 Nhumberland #15000 Public Sector CPs|NE61 2EF
Department for Transport|Department for Transport|18/08/2014|Cap Grt NDPBs & CG|Energy, Technology and International|OXFORD CITY COUNCIL|2000010631|8233.18|201314 Oxford CC #8233.18 Public Sector CP|OX1 4DN
Department for Transport|Department for Transport|18/08/2014|Cap Grt NDPBs & CG|Energy, Technology and International|SURREY COUNTY COUNCIL|2000010692|19118|201314 Surrey CC #19118 Public Sector Chargepoints|KT1 2DN
Department for Transport|Department for Transport|18/08/2014|Cap Grt NDPBs & CG|Energy, Technology and International|WEST BERKSHIRE DC|2000010693|7499.25|201314 WBerks #7499.25 Public Sector Chargepoints|RG14 2AF
Department for Transport|Department for Transport|18/08/2014|Cap Grt Pri Sec-Cos.|Rail Strategy & Funding|NETWORK RAIL ISTRE (CAPITAL GRANTS)|2000010652|287493147.8|NR Network Rail Grant Payment|N1 9AG
Department for Transport|Department for Transport|18/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Alpha NRG Ltd|2000010679|41000|Alpha NRG June 2014 #41000|DH9 9PD
Department for Transport|Department for Transport|18/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Cawoods Electricians|2000010674|8997.05|Cawood June 2014 #8997.05|PE6 9NF
Department for Transport|Department for Transport|18/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Champ Energy|2000010686|7999.97|CHAMP JUNE 2014 #7999.97|DT11 7UZ
Department for Transport|Department for Transport|18/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Ecogise Electrical Ltd|2000010683|109000|Ecogise June 2014 #109000|S70 3NA
Department for Transport|Department for Transport|18/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|EV Motion Ltd|2000010675|2999.02|EV MOTION JUNE 2014 #2999.02|EX31 4TA
Department for Transport|Department for Transport|18/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Fox Electrical Ltd|2000010678|13995.4|Fox Electrical May partial payment 2014 #13995.41|S60 4EW
Department for Transport|Department for Transport|18/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|One Planet Solar|2000010691|29000|ONEPLANETSOLAR JUNE 2014 #29000|DL14 0LZ
Department for Transport|Department for Transport|18/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Powerpod Ltd|2000010677|11996.06|Powerpod Ltd June 2014 #11996.06|ST3 5TN
Department for Transport|Department for Transport|18/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Quindell Property Services Ltd|2000010684|3000|Quin Prop June 2014 #3000|TA6 4DH
Department for Transport|Department for Transport|18/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Renewable Energy Installers|2000010682|11000|Renwable Energy Installers May 2014 #11000|DL13 3AE
Department for Transport|Department for Transport|18/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Solar Solutions|2000010676|241920.62|A&J Keith Ltd SS JUNE 2014 #241920.62|NE28 7RP
Department for Transport|Department for Transport|18/08/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Wing Electrical Ltd|2000010680|12000|Wing Elec May 2014 #12000|NG14 6EQ
Department for Transport|Department for Transport|18/08/2014|Car Tax & Insurance|Motoring Services|Jule Motors|2000010669|894|#|WV9 5DA
Department for Transport|Department for Transport|18/08/2014|Childcare Voucher Co|Group Human Resource|COMPUTERSHARE VOUCHER SERVICES|2000010629|31075|#|WS13 8SX
Department for Transport|Department for Transport|18/08/2014|CurrGrt Las in AEF/A|Major Projects & Growth|SOUTH YORKSHIRE PTE|2000010656|19382.81|SL0067524- Claim 25|S1 2BQ
Department for Transport|Department for Transport|18/08/2014|Data Supply - TD|Transport Direct&Travel|ATOS IT SERVICES UK LTD|2000010632|4959.6|#|WV10 6UH
Department for Transport|Department for Transport|18/08/2014|Data Supply - TD|Transport Direct&Travel|ATOS IT SERVICES UK LTD|2000010632|3776.4|#|WV10 6UH
Department for Transport|Department for Transport|18/08/2014|Financial Consultanc|Highspeed 2|KPMG|2000010638|24711|#|WD17 1DE
Department for Transport|Department for Transport|18/08/2014|HR Consultancy|Group Human Resource|Shapiro Consulting Ltd|2000010688|6050|#|BN8 4BP
Department for Transport|Department for Transport|18/08/2014|IT Equip Cap Cost|Air Accident Investigation Branch|BASSOM COMPUTER CONSULTANCY|2000010634|9133.55|#|GU9 8LS
Department for Transport|Department for Transport|18/08/2014|IT Equip Cap Cost|Motoring Services|DELL COMPUTER|2000010645|5656.61|Dell 3020 SFF|RG12 1GG
Department for Transport|Department for Transport|18/08/2014|IT Ser Running Costs|Transport Direct&Travel|ATOS IT SERVICES UK LTD|2000010632|136836|#|WV10 6UH
Department for Transport|Department for Transport|18/08/2014|IT Ser Running Costs|Transport Direct&Travel|ATOS IT SERVICES UK LTD|2000010632|7345.72|#|WV10 6UH
Department for Transport|Department for Transport|18/08/2014|IT Ser Running Costs|Transport Direct&Travel|ATOS IT SERVICES UK LTD|2000010632|2736|#|WV10 6UH
Department for Transport|Department for Transport|18/08/2014|IT Ser Running Costs|Transport Direct&Travel|ATOS IT SERVICES UK LTD|2000010632|10714.8|#|WV10 6UH
Department for Transport|Department for Transport|18/08/2014|IT Ser Running Costs|Transport Direct&Travel|ATOS IT SERVICES UK LTD|2000010632|152800.8|#|WV10 6UH
Department for Transport|Department for Transport|18/08/2014|IT Ser Running Costs|Transport Direct&Travel|ATOS IT SERVICES UK LTD|2000010632|3665.7|#|WV10 6UH
Department for Transport|Department for Transport|18/08/2014|IT Ser Running Costs|Transport Direct&Travel|ATOS IT SERVICES UK LTD|2000010632|4339.2|#|WV10 6UH
Department for Transport|Department for Transport|18/08/2014|Legal Consultancy|Group Procurement & Estate|CRIPPS HARRIES HALL LLP|2000010663|3727.2|#|TN1 1EG
Department for Transport|Department for Transport|18/08/2014|Legal Consultancy|Motoring, Freight & London|Blackstone Chambers Ltd|2000010681|514.75|#|EC4Y 9BW
Department for Transport|Department for Transport|18/08/2014|Legal Consultancy|Strategic Roads & Smart Ticketing|xxxxxx|2000010637|4416|#|xxxxxx
Department for Transport|Department for Transport|18/08/2014|Legal Consultancy|Policy, Legislation and Funding|xxxxxx|2000010666|12960|#|xxxxxx
Department for Transport|Department for Transport|18/08/2014|Legal Consultancy|Policy, Legislation and Funding|xxxxxx|2000010665|12960|#|xxxxxx
Department for Transport|Department for Transport|18/08/2014|Legal Consultancy|Policy, Legislation and Funding|xxxxxx|2000010643|32238|#|xxxxxx
Department for Transport|Department for Transport|18/08/2014|Live Running Non IBM|Motoring Services|VODAFONE LTD|2000010647|2310.36|Vodafone - LW - July 2014|RG14 5FF
Department for Transport|Department for Transport|18/08/2014|Marketing|Analysis & Strategy|OVE ARUP & PARTNERS|2000010640|117443.92|#|NE1 3PL
Department for Transport|Department for Transport|18/08/2014|Other Advertising|Local|PENNA COMMUNICATIONS|2000010657|10533.51|#|EC4M 7RD
Department for Transport|Department for Transport|18/08/2014|Other Professional F|Group Human Resource|COMPUTERSHARE VOUCHER SERVICES|2000010629|745.8|#|WS13 8SX
Department for Transport|Department for Transport|18/08/2014|Research|Local|NATIONAL CENTRE FOR SOCIAL RESEARCH|2000010639|135036.6|#|EC1V 0AX
Department for Transport|Department for Transport|18/08/2014|Small Software|Transport Direct&Travel|ATOS IT SERVICES UK LTD|2000010632|9331.2|#|WV10 6UH
Department for Transport|Department for Transport|18/08/2014|Small Software|Motoring Services|CAP Automotive Ltd|2000010673|4670|#|LS1 5EZ
Department for Transport|Department for Transport|18/08/2014|Support Services|Policy, Legislation and Funding|TREASURY SOLICITOR|2000010627|300|#|WC2B 4TS
Department for Transport|Department for Transport|18/08/2014|Telecom Equipment|Motoring Services|Azzuri Communications Ltd|2000010660|27036|Azzurri - 5320e handsets & 20 (3.7.14 - 2.7.15)|BB11 5FH
Department for Transport|Department for Transport|18/08/2014|Telephone charges|Motoring Services|BT PAYMENT SERVICES LTD|2000010644|2977.18|BT - Call Charges - 10.08.2014|DH98 1BT
Department for Transport|Department for Transport|18/08/2014|Training|Group Human Resource|Stonecourt & Co Ltd|2000010690|8500|#|EC1M 6AX
Department for Transport|Department for Transport|18/08/2014|Transport  Consult|Transport Direct&Travel|ATOS IT SERVICES UK LTD|2000010632|20721.6|#|WV10 6UH
Department for Transport|Department for Transport|18/08/2014|Transport  Consult|Transport Direct&Travel|ATOS IT SERVICES UK LTD|2000010632|12744|#|WV10 6UH
Department for Transport|Department for Transport|18/08/2014|Transport  Consult|Transport Direct&Travel|ATOS IT SERVICES UK LTD|2000010632|16404.6|#|WV10 6UH
Department for Transport|Department for Transport|18/08/2014|Treasury Solicitors|Policy, Legislation and Funding|TREASURY SOLICITOR|2000010627|5586.84|#|WC2B 4TS
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000010759|2719.38|#|BN11 2BW
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000010759|2719.38|#|BN11 2BW
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000010759|4843.66|#|BN11 2BW
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000010759|4843.66|#|BN11 2BW
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000010759|2719.38|#|BN11 2BW
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000010772|3240|#|SL1 3SA
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Major Projects & Growth|Experis Ltd|2000010766|6040.02|#|EC2M 2RB
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Major Projects & Growth|Experis Ltd|2000010766|3834.77|#|EC2M 2RB
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Major Projects & Growth|Experis Ltd|2000010766|4793.46|#|EC2M 2RB
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Rail Commercial & Programme Office|CAPITA BUSINESS SERVICES LTD|2000010758|1884.29|#|DL1 9HN
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Rail Commercial & Programme Office|Experis Ltd|2000010766|3423.9|#|EC2M 2RB
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Rail Strategy & Funding|NETWORKERS INTERNATIONAL (UK) PLC|2000010774|959.46|#|BR1 1HP
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Rail Strategy & Funding|NETWORKERS INTERNATIONAL (UK) PLC|2000010774|959.46|#|BR1 1HP
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Rail Strategy & Funding|Badenoch & Clark c/o Lauren Rogers|2000010761|3384.82|#|B37 7YE
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Rail Strategy & Funding|Experis Ltd|2000010766|2999.7|#|EC2M 2RB
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Rail Strategy & Funding|Experis Ltd|2000010766|2999.7|#|EC2M 2RB
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Rail Strategy & Funding|CAPITA RESOURCING LTD|2000010773|3220.8|#|DL1 9HN
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Rail Strategy & Funding|Experis Ltd|2000010766|599.94|#|EC2M 2RB
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Rail Strategy & Funding|Experis Ltd|2000010766|999.9|#|EC2M 2RB
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000010759|2719.38|#|BN11 2BW
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000010759|2463.84|#|BN11 2BW
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000010759|2463.84|#|BN11 2BW
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000010759|2719.38|#|BN11 2BW
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Group Finance|CAPITA BUSINESS SERVICES LTD|2000010758|1884.29|#|DL1 9HN
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Group Finance|NETWORKERS INTERNATIONAL (UK) PLC|2000010774|1540.56|#|BR1 1HP
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Group Finance|NETWORKERS INTERNATIONAL (UK) PLC|2000010774|1722|#|BR1 1HP
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Highspeed 2|Experis Ltd|2000010766|8217.36|#|EC2M 2RB
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Highspeed 2|Experis Ltd|2000010766|3732.96|#|EC2M 2RB
Department for Transport|Department for Transport|19/08/2014|Agency Staff Costs|Group Finance|Experis Ltd|2000010766|3465.29|#|EC2M 2RB
Department for Transport|Department for Transport|19/08/2014|Cap Grt Pri Sec-Cos.|Policy, Legislation and Funding|Eversheds LLP|2000010794|535000|HS2 - Lanthorne House|CF10 5BT
Department for Transport|Department for Transport|19/08/2014|Cap Grt Pri Sec-Cos.|Policy, Legislation and Funding|Eversheds LLP|2000010794|1254.87|HS2 - Woodlands Barn|CF10 5BT
Department for Transport|Department for Transport|19/08/2014|Cap Grt Pri Sec-Cos.|Policy, Legislation and Funding|Eversheds LLP|2000010794|801500|HS2 - Agden Mount Farmhouse|CF10 5BT
Department for Transport|Department for Transport|19/08/2014|Car Hire and Leasing|Group Finance|ENTERPRISE RENT-A-CAR|2000010777|6645.93|Car Hire July 2014|TW20 8RX
Department for Transport|Department for Transport|19/08/2014|CurrGrt Las in AEF/A|Local|BRAINTREE COMMUNITY TRANSPORT|2000010756|1888.66|BRAINTREE COMMUNITY TRANSPORT|CM7 9HB
Department for Transport|Department for Transport|19/08/2014|Data Supply - TD|Transport Direct&Travel|BASEMAP LIMITED|2000010779|1440|#|GU2 7YG
Department for Transport|Department for Transport|19/08/2014|Electricity|Rail Accident Investigation Branch|BRITISH GAS|2000010764|1025.58|#|OX4 2JY
Department for Transport|Department for Transport|19/08/2014|L&B Excl Dwellings|Maritime|Guideline Lift Services Ltd|2000010796|69454.72|#|BR8 7AG
Department for Transport|Department for Transport|19/08/2014|Legal Consultancy|Rail Strategy & Funding|Eversheds LLP|2000010776|5918.76|#|EC2V 7WS
Department for Transport|Department for Transport|19/08/2014|Legal Consultancy|General Counsel's Office|39 Essex Street LLP PFA|2000010792|585|#|WC2R 3AT
Department for Transport|Department for Transport|19/08/2014|Legal Consultancy|General Counsel's Office|39 Essex Street LLP PFA|2000010792|1260|#|WC2R 3AT
Department for Transport|Department for Transport|19/08/2014|Legal Consultancy|General Counsel's Office|Sharpe Pritchard LLP|2000010795|2188.8|#|WC1V 6HG
Department for Transport|Department for Transport|19/08/2014|Legal Consultancy|Rail Franchising|BEVAN BRITTAN|2000010763|24753|#|BS2 0HQ
Department for Transport|Department for Transport|19/08/2014|Legal Consultancy|Policy, Legislation and Funding|xxxxxx|2000010782|19440|#|xxxxxx
Department for Transport|Department for Transport|19/08/2014|Legal Consultancy|Policy, Legislation and Funding|Thirty Nine Essex Street|2000010784|576|#|WC2R 3AT
Department for Transport|Department for Transport|19/08/2014|Media & Press|Group Communication|GORKANA GROUP LTD (GCL)|2000010778|6545.62|#|EC1Y 8QE
Department for Transport|Department for Transport|19/08/2014|Publicity|Motoring, Freight & London|ATKINS LTD (TRANSPORT PLANNING)|2000010760|14911.25|#|WR5 1TX
Department for Transport|Department for Transport|19/08/2014|Purchasing Card Char|Group Finance|BARCLAYS BANK PLC|2000010762|76031.89|July 2014 Charges|NN4 7SG
Department for Transport|Department for Transport|19/08/2014|Purchasing Card Char|Group Finance|BARCLAYS BANK PLC|2000010762|30001.15|July 2014 Charges|NN4 7SG
Department for Transport|Department for Transport|19/08/2014|Purchasing Card Char|Group Finance|BARCLAYS BANK PLC|2000010762|18384.89|July 2014 Charges|NN4 7SG
Department for Transport|Department for Transport|19/08/2014|Storage & Distributi|Group Communication|NEAL DISPLAY LTD|2000010767|1476.62|#|SG13 7BJ
Department for Transport|Department for Transport|19/08/2014|Subscriptions to Pro|Group Human Resource|BUSINESS IN THE COMMUNITY|2000010775|6300|#|N1 7RQ
Department for Transport|Department for Transport|19/08/2014|Telephone charges|Motoring Services|BT PAYMENT SERVICES LTD|2000010771|8903.49|Usage charges & recurring charges|DH98 1BT
Department for Transport|Department for Transport|19/08/2014|Training|Maritime|European Maritime Law Organisation|2000010793|1000|#|EC2A 2EW
Department for Transport|Department for Transport|19/08/2014|Transport  Consult|Policy, Legislation and Funding|High Speed Two (HS2) Ltd|2000010780|311238|HS2 - Property Bond Analysis|E14 5AB
Department for Transport|Department for Transport|19/08/2014|Transport  Consult|Rail Franchising|Pricewaterhouse Coopers LLP|2000010768|25350|#|SE1 2RD
Department for Transport|Department for Transport|19/08/2014|Transport  Consult|Rail Franchising|TRANSPORT RESEARCH LABORATORY|2000010770|178231.49|#|RG40 3GA
Department for Transport|Department for Transport|20/08/2014|Agency Staff Costs|Group Finance|Badenoch & Clark c/o Lauren Rogers|2000010821|3277.5|#|B37 7YE
Department for Transport|Department for Transport|20/08/2014|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000010835|2592|#|SL1 3SA
