DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|YORKSHIRE TRACTION CO LTD|2000003539|667637.05
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|ZAKS BUS & COACH SERVICES|2000003540|160278.03
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|PLATINUM COACHES|2000003541|1615.28
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|SUNRAY TRAVEL LTD|2000003542|7451.14
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|EAST SURREY RURAL TRANSPORT|2000003543|4856.56
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|ARRIVA TEESIDE|2000003544|39190.34
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|MOVING PEOPLE LTD|2000003545|4754.9
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|BANGA BUSES|2000003546|12463.28
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|TAW & TORRIDGE COACHES LTD|2000003547|622.46
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|MERIDIAN LINE TRAVEL|2000003548|23234.74
Department for Transport|Department for Transport|13/05/2010|BUS FDR Wales|Regional & Local Transport|A P EXECUTIVE TRAVEL|2000003549|949.35
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|WOOTTENS LUXURY TRAVEL|2000003550|22895.42
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|FREEDOM TRAVEL COACHES LTD|2000003551|3796.92
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|COTSWOLD GREEN LTD|2000003552|20380.8
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|NEW HORIZON TRAVEL LTD|2000003553|4559.51
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|AIRPARK SERVICES LTD|2000003554|18861.87
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|COACHCARE TRAVEL|2000003555|12814.14
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|HODGSON & SON|2000003556|3267.63
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|LINK LINE TRAVEL (SOUTHPORT) LTD|2000003557|1443.78
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|BARRY'S CARS LIMITED|2000003560|1549.07
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|TRAVELGUEST|2000003561|5688.75
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|JST DARWEN LTD|2000003562|10079.33
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|COASTAL ACCESSIBLE TRANSPORT|2000003563|745.06
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|TELLINGS GOLDEN MILLER GROUP|2000003564|1402.38
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|MCQUILLANS MINIBUS HIRE|2000003567|1145.34
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|M TRAVEL LTD|2000003568|2580.52
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|HEARTLANDS TRAVEL LTD|2000003569|14972.17
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|GILLS TRAVEL|2000003570|1934.35
Department for Transport|Department for Transport|13/05/2010|Subsidies to Private Sector|Regional & Local Transport|WINSLOW & DISTRICT COMMUNITY BUS|2000003571|685.84
Department for Transport|Department for Transport|14/05/2010|Purchasing Card Charges|Finance & Planning|BARCLAYS BANK PLC|2000000629|21892.26
Department for Transport|Department for Transport|14/05/2010|Management Consultancy|Rail Service Delivery|BURGES SALMON|2000000630|9631
Department for Transport|Department for Transport|14/05/2010|Management Consultancy|Rail Strategy & Stakeholder Relations|BURGES SALMON|2000000630|8154.6
Department for Transport|Department for Transport|14/05/2010|Management Consultancy|Projects|THE NICHOLS GROUP|2000000631|19855
Department for Transport|Department for Transport|14/05/2010|Publications for Resale|Rail Strategy & Stakeholder Relations|THE STATIONERY OFFICE LTD|2000000632|30761
Department for Transport|Department for Transport|14/05/2010|Management Consultancy|Projects|WINCKWORTH SHERWOOD|2000000633|13638
Department for Transport|Department for Transport|14/05/2010|Capital Grant to Priv Sector - Companies|Projects|TRANSPORT FOR LONDON|2000000634|1794528
Department for Transport|Department for Transport|14/05/2010|Management Consultancy|Projects|BOVIS LEND LEASE CONSULTING LTD|2000000635|48133.75
Department for Transport|Department for Transport|14/05/2010|Management Consultancy|Rail Technical & Professional|JAMES M DINGEMANS|2000000636|51593.05
Department for Transport|Department for Transport|14/05/2010|Other Professional Fees|Finance & Planning|DEPARTMENT FOR TRANSPORT|2000000644|11379.95
Department for Transport|Department for Transport|14/05/2010|Agency Staff Costs|Human Resources|HAYS PERSONNEL SERVICE LTD|2000003576|8178
Department for Transport|Department for Transport|14/05/2010|First Aid|Regional & Local Transport|THE MIND GYM LTD|2000003577|1786
Department for Transport|Department for Transport|14/05/2010|Agency Staff Costs|Information Management Directorate|NES IT LTD|2000003578|11632.5
Department for Transport|Department for Transport|14/05/2010|Management Consultancy|Environment and International|AEA TECHNOLOGY ENVIRONMENT|2000003579|7571.52
Department for Transport|Department for Transport|14/05/2010|Research|Transport Analysis and Economics|AEA TECHNOLOGY ENVIRONMENT|2000003579|987
Department for Transport|Department for Transport|14/05/2010|Purchasing Card Charges|Corporate Support Function|BARCLAYS BANK PLC|2000003580|24570.63
Department for Transport|Department for Transport|14/05/2010|Purchasing Card Charges|Transform Licensing Logistics and Sponsorship|BARCLAYS BANK PLC|2000003580|18655.48
Department for Transport|Department for Transport|14/05/2010|Purchasing Card Charges|Transport Security|BARCLAYS BANK PLC|2000003580|75375.04
Department for Transport|Department for Transport|14/05/2010|Infrastructure Maintenance|Communication Directorate |BEAVER SOLUTIONS|2000003581|1416
Department for Transport|Department for Transport|14/05/2010|Publicity|Communication Directorate |CENTRAL OFFICE OF INFORMATION|2000003583|17180.5
Department for Transport|Department for Transport|14/05/2010|Publicity|Road & Vehicle Safety & Standards|CENTRAL OFFICE OF INFORMATION|2000003583|-4511.89
Department for Transport|Department for Transport|14/05/2010|First Aid|Regional & Local Transport|CENTRE FOR PARLIAMENTARY STUDIES|2000003584|564
Department for Transport|Department for Transport|14/05/2010|Storage & Distribution|Information Management Directorate|CERBEREX LTD|2000003585|1080
Department for Transport|Department for Transport|14/05/2010|Personal Development|Finance & Estates |CIMA ENTERPRISES LTD|2000003586|2500
Department for Transport|Department for Transport|14/05/2010|Agency Staff Costs|Information Management Directorate|GLOTEL INTERNATIONAL LTD|2000003591|6697.5
Department for Transport|Department for Transport|14/05/2010|Training|Finance & Estates |HAWKSMERE LTD|2000003592|1850
Department for Transport|Department for Transport|14/05/2010|Minor Developments|Transport Security|INTOUCHUK.COM LTD|2000003593|1303.91
Department for Transport|Department for Transport|14/05/2010|Agency Staff Costs|Information Management Directorate|LA INT COMPUTER CONSULTANTS LTD|2000003594|2447.7
Department for Transport|Department for Transport|14/05/2010|Training|Accident Investigating Branches|MR P ALLEN|2000003597|523.6
Department for Transport|Department for Transport|14/05/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|PARSONS BRINCKERHOFF LTD|2000003602|5601
Department for Transport|Department for Transport|14/05/2010|Adjustments|Aviation|HIGHWAYS AGENCY|2000003603|4471.68
Department for Transport|Department for Transport|14/05/2010|Adjustments|Transport Security|HIGHWAYS AGENCY|2000003603|5990.22
Department for Transport|Department for Transport|14/05/2010|Agency Staff Costs|Transport Security|REED SPECIALIST RECRUITMENT LTD|2000003604|1300.17
Department for Transport|Department for Transport|14/05/2010|Postage|Maritime and Dangerous Goods|ROYAL MAIL|2000003605|1084.29
Department for Transport|Department for Transport|14/05/2010|Transport Consultancy|Regional & Local Transport|STEER DAVIES & GLEAVE LTD|2000003606|123219.12
Department for Transport|Department for Transport|14/05/2010|Mobile Phone charges|Corporate Support Function|T-MOBILE (UK) LTD|2000003607|859.06
Department for Transport|Department for Transport|14/05/2010|Telephone charges|Corporate Support Function|BT PAYMENT SERVICES LTD|2000003608|8125.11
Department for Transport|Department for Transport|14/05/2010|Agency Staff Costs|Finance & Estates |MICHAEL PAGE INTERNATIONAL|2000003609|10033.75
Department for Transport|Department for Transport|14/05/2010|Subsidies to Private Sector|Regional & Local Transport|FLORIDA TAXIS & COACHES|2000003610|24695.52
Department for Transport|Department for Transport|14/05/2010|Curr Grant to Priv Sect-Persons & NPISH|Regional & Local Transport|AEA TECHNOLOGY - ENVIRONMENT|2000003611|2250000
Department for Transport|Department for Transport|14/05/2010|Management Consultancy|Human Resources|P & MM LIMITED|2000003613|3320
Department for Transport|Department for Transport|14/05/2010|Personal Development|Corporate Support Function|GILLIAN PENELOPE STAMP|2000003614|528.75
Department for Transport|Department for Transport|17/05/2010|Management Consultancy|Strategic Roads and National Networks|AECOM LIMITED|2000000654|32429.35
Department for Transport|Department for Transport|17/05/2010|Agency Staff Costs|Rail Technical & Professional|CAPITA RESOURCING LTD|2000000655|3812.88
Department for Transport|Department for Transport|17/05/2010|Travel Expenses UK|Finance & Planning|CARLSON WAGONLIT TRAVEL|2000000656|2611.67
Department for Transport|Department for Transport|17/05/2010|Travel Expenses UK|Rail Strategy & Stakeholder Relations|ARRIVA UK TRAINS LTD|2000000657|1645
Department for Transport|Department for Transport|17/05/2010|Stationery (Non-stock)|Road & Vehicle Safety & Standards|BANNER BUSINESS SERVICES LTD|2000003682|1063.12
Department for Transport|Department for Transport|17/05/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|DEVON COUNTY COUNCIL|2000003683|5014
Department for Transport|Department for Transport|17/05/2010|Agency Staff Costs|Transform Licensing Logistics and Sponsorship|HAYS PERSONNEL SERVICE LTD|2000003684|842.99
Department for Transport|Department for Transport|17/05/2010|Agency Staff Costs|Transport Security|HAYS PERSONNEL SERVICE LTD|2000003684|969.8
Department for Transport|Department for Transport|17/05/2010|Research|Aviation|AEA TECHNOLOGY ENVIRONMENT|2000003685|21276.23
Department for Transport|Department for Transport|17/05/2010|Purchasing Card Charges|INE Group |BARCLAYS BANK PLC|2000003686|62312
Department for Transport|Department for Transport|17/05/2010|Machinery Rental|Major Projects|CANON (UK) LTD|2000003689|941.35
Department for Transport|Department for Transport|17/05/2010|Machinery Rental|Transport Analysis and Economics|CANON (UK) LTD|2000003689|533.08
Department for Transport|Department for Transport|17/05/2010|Service Charge Computer Expenses|Finance & Estates |COMPUTACENTER (UK) LTD|2000003690|36668
Department for Transport|Department for Transport|17/05/2010|Minor Developments|Transport Security|DETICA LTD|2000003691|1380
Department for Transport|Department for Transport|17/05/2010|Training|Accident Investigating Branches|FAST HELICOPTERS LIMITED|2000003694|1457.01
Department for Transport|Department for Transport|17/05/2010|Agency Staff Costs|Transport Security|JOSEPHINE SAMMONS LTD|2000003695|541.97
Department for Transport|Department for Transport|17/05/2010|Electricity|Corporate Support Function|NPOWER LTD|2000003698|987.34
Department for Transport|Department for Transport|17/05/2010|Water|Accident Investigating Branches|SEVERN TRENT WATER LTD|2000003699|969.79
Department for Transport|Department for Transport|17/05/2010|Printing|Regional & Local Transport|ST IVES DIRECT LTD|2000003700|461
Department for Transport|Department for Transport|17/05/2010|Management Consultancy|London and Road Demand Management|TDC SYSTEMS LIMITED|2000003702|66180.16
Department for Transport|Department for Transport|17/05/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|TRAFFICMASTER PLC|2000003703|71208.35
Department for Transport|Department for Transport|17/05/2010|Research|Road & Vehicle Safety & Standards|TRANSPORT RESEARCH LABORATORY|2000003704|2512.55
Department for Transport|Department for Transport|17/05/2010|Travel Expenses UK|Corporate Support Function|CARLSON WAGONLIT TRAVEL|2000003707|742.37
Department for Transport|Department for Transport|17/05/2010|Travel Expenses UK|INE Group |CARLSON WAGONLIT TRAVEL|2000003707|2820.59
Department for Transport|Department for Transport|17/05/2010|Travel Expenses Overseas|Standalone Units|FOREIGN & COMMONWEALTH OFFICE|2000003708|2160.66
Department for Transport|Department for Transport|17/05/2010|Storage & Distribution|Accident Investigating Branches|CAMBERTOWN LIMITED|2000003710|675.26
Department for Transport|Department for Transport|17/05/2010|Estate Management|Finance & Estates |AMEY BUSINESS SERVICES LTD|2000003711|92641.34
Department for Transport|Department for Transport|17/05/2010|Current Grants to LAs within AEF/AEG|London and Road Demand Management|GREATER LONDON AUTHORITY|2000003754|77312000
Department for Transport|Department for Transport|18/05/2010|Other Professional Fees|Finance & Planning|DEPARTMENT FOR TRANSPORT|2000000664|28358
Department for Transport|Department for Transport|18/05/2010|Agency Staff Costs|Finance & Planning|ALLEN LANE FINANCIAL RECRUITMENT|2000000666|6168.75
Department for Transport|Department for Transport|18/05/2010|Agency Staff Costs|Procurement|ALLEN LANE FINANCIAL RECRUITMENT|2000000666|1515.75
Department for Transport|Department for Transport|18/05/2010|Management Consultancy|Rail Service Delivery|ERNST & YOUNG LLP|2000000667|51946.76
Department for Transport|Department for Transport|18/05/2010|Transport Consultancy|Rail Technical & Professional|MVA CONSULTANCY LTD|2000000668|2014.2
Department for Transport|Department for Transport|18/05/2010|Management Consultancy|Projects|THE NICHOLS GROUP|2000000669|145593.02
Department for Transport|Department for Transport|18/05/2010|Transport Consultancy|Projects|THE NICHOLS GROUP|2000000669|938.15
Department for Transport|Department for Transport|18/05/2010|Agency Staff Costs|Finance & Planning|MICHAEL PAGE INTERNATIONAL|2000000671|1762.5
Department for Transport|Department for Transport|18/05/2010|Management Consultancy|Rail Service Delivery|BOOZ & COMPANY LTD|2000000672|6108.25
Department for Transport|Department for Transport|18/05/2010|Management Consultancy|Rail Service Delivery|CAPITA INTERIM MANAGEMENT|2000000673|1613.6
Department for Transport|Department for Transport|18/05/2010|Grant in Aid to NDPBs|Rail Strategy & Stakeholder Relations|HS2|2000000676|1383105
Department for Transport|Department for Transport|18/05/2010|Services provided by OGDs|Human Resources|CABINET OFFICE|2000003758|5304.35
Department for Transport|Department for Transport|18/05/2010|Training|Human Resources|NATIONAL SCHOOL OF GOVERNMENT|2000003760|4500
Department for Transport|Department for Transport|18/05/2010|Agency Staff Costs|Aviation|HAYS PERSONNEL SERVICE LTD|2000003824|585.07
Department for Transport|Department for Transport|18/05/2010|Agency Staff Costs|Regional & Local Transport|HAYS PERSONNEL SERVICE LTD|2000003824|610.39
Department for Transport|Department for Transport|18/05/2010|Printing|Road & Vehicle Safety & Standards|TAURUS PRINT & DESIGN LTD|2000003826|9848
Department for Transport|Department for Transport|18/05/2010|Printing|Transform Licensing Logistics and Sponsorship|TAURUS PRINT & DESIGN LTD|2000003826|3330
Department for Transport|Department for Transport|18/05/2010|Service Charge Computer Expenses|London and Road Demand Management|1 SPATIAL GROUP LIMITED|2000003827|7036.23
Department for Transport|Department for Transport|18/05/2010|Agency Staff Costs|Finance & Estates |ALLEN LANE FINANCIAL RECRUITMENT|2000003828|3613.13
Department for Transport|Department for Transport|18/05/2010|Printing|Regional & Local Transport|ANTON GROUP LTD|2000003829|7440
Department for Transport|Department for Transport|18/05/2010|Telephone charges|Information Management Directorate|BT CONFERENCING|2000003833|501.85
Department for Transport|Department for Transport|18/05/2010|Telephone Line Rental|Information Management Directorate|CABLE & WIRELESS|2000003834|20668.12
Department for Transport|Department for Transport|18/05/2010|Support Services|Aviation|CIVIL AVIATION AUTHORITY|2000003835|750000
Department for Transport|Department for Transport|18/05/2010|Telephone Line Rental|Information Management Directorate|COLT TELECOMMUNICATIONS|2000003836|12757.48
Department for Transport|Department for Transport|18/05/2010|Other Professional Fees|Maritime and Dangerous Goods|DSTL|2000003837|4995.34
Department for Transport|Department for Transport|18/05/2010|Agency Staff Costs|Transport Security|JOSEPHINE SAMMONS LTD|2000003841|528.75
Department for Transport|Department for Transport|18/05/2010|Payroll monthly run service|Shared Services|LOGICA CMG UK LTD|2000003843|13487.15
Department for Transport|Department for Transport|18/05/2010|Contract Cleaning|Accident Investigating Branches|NETWORK CLEANING SERVICES LTD|2000003844|1790
Department for Transport|Department for Transport|18/05/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|SURVEY & MARKETING SERVICES LTD|2000003846|10229
Department for Transport|Department for Transport|18/05/2010|Research|Road & Vehicle Safety & Standards|TRANSPORT RESEARCH LABORATORY|2000003847|6951
Department for Transport|Department for Transport|18/05/2010|Subsidies to Private Sector|Transform Licensing Logistics and Sponsorship|D B SHENKER RAIL (UK) LIMITED|2000003851|160750.83
Department for Transport|Department for Transport|18/05/2010|Subsidies to Private Sector|Transform Licensing Logistics and Sponsorship|FREIGHTLINER LTD|2000003852|1211134.12
Department for Transport|Department for Transport|18/05/2010|First Aid|Corporate Finance|YEAR ONE CONSULTING LTD|2000003853|1351.25
Department for Transport|Department for Transport|18/05/2010|Curr Grant to Priv Sect-Persons & NPISH|London and Road Demand Management|CARTFORD BRIDGE CO LTD|2000003855|3605.39
Department for Transport|Department for Transport|18/05/2010|Curr Grant to Priv Sect-Persons & NPISH|London and Road Demand Management|DULWICH ESTATE|2000003856|5782.26
Department for Transport|Department for Transport|18/05/2010|Curr Grant to Priv Sect-Persons & NPISH|London and Road Demand Management|SHREWSBURY (KINGSLAND) BRIDGE CO|2000003857|1557.27
Department for Transport|Department for Transport|18/05/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|ADVANTAGE WEST MIDLANDS|2000003861|284117
Department for Transport|Department for Transport|18/05/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|IMPROVEMENT AND DEVELOPMENT|2000003863|178798.85
Department for Transport|Department for Transport|18/05/2010|Training|Regional & Local Transport|IMPROVEMENT AND DEVELOPMENT|2000003864|7004
Department for Transport|Department for Transport|18/05/2010|Other Current Grants to NDPBs (in budgets)|Maritime and Dangerous Goods|McCLURE NAISMITH|2000003866|57552.44
Department for Transport|Department for Transport|18/05/2010|Other Current Grants to NDPBs (in budgets)|Maritime and Dangerous Goods|LEDINGHAM CHALMERS LLP|2000003867|45887.49
Department for Transport|Department for Transport|18/05/2010|Other Advertising|Human Resources|STAFFORD LONG & PARTNERS LIMITED|2000003868|1475
Department for Transport|Department for Transport|18/05/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|EAST MIDLANDS DEVELOPMENT AGENCY|2000003869|59925
Department for Transport|Department for Transport|18/05/2010|Other Current Grants to NDPBs (in budgets)|Maritime and Dangerous Goods|F G NORMANDALE (SCARBOROUGH) LTD|2000003871|25288.41
Department for Transport|Department for Transport|18/05/2010|Other Current Grants to NDPBs (in budgets)|Maritime and Dangerous Goods|MANORISMS LLP|2000003872|6199.9
Department for Transport|Department for Transport|18/05/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|SWINDON BC|2000003873|177622.38
Department for Transport|Department for Transport|18/05/2010|Management Consultancy|Finance & Estates |DRIVERS JONAS DELOITTE|2000003874|8750
Department for Transport|Department for Transport|18/05/2010|Rent - L&B (non-PFI)|Finance & Estates |BERALA SARL|2000003875|1458292.5
Department for Transport|Department for Transport|18/05/2010|Rent - L&B (non-PFI)|Finance & Estates |GREAT MINSTER EAST LONDON A/S|2000003876|833809.38
Department for Transport|Department for Transport|19/05/2010|Grant In Aid To BTPA|Rail Strategy & Stakeholder Relations|BRITISH TRANSPORT POLICEGRANT|2000000678|452543
Department for Transport|Department for Transport|19/05/2010|Agency Staff Costs|Finance & Planning|HAYS PERSONNEL SERVICE LTD|2000000686|3513.25
Department for Transport|Department for Transport|19/05/2010|Agency Staff Costs|Finance & Planning|ALLEN LANE FINANCIAL RECRUITMENT|2000000687|2643.75
Department for Transport|Department for Transport|19/05/2010|Management Consultancy|Rail Technical & Professional|AMTEC CONSULTING PLC|2000000688|8905
Department for Transport|Department for Transport|19/05/2010|Transport Consultancy|Projects|ATKINS LTD (TRANSPORT PLANNING)|2000000689|25419.48
Department for Transport|Department for Transport|19/05/2010|Publications for Resale|Rail Strategy & Stakeholder Relations|THE STATIONERY OFFICE LTD|2000000690|4724
Department for Transport|Department for Transport|19/05/2010|Agency Staff Costs|Finance & Planning|MICHAEL PAGE INTERNATIONAL|2000000691|1762.5
Department for Transport|Department for Transport|19/05/2010|Grant in Aid to NDPBs|Rail Strategy & Stakeholder Relations|RAIL PASSENGERS COUNCIL|2000000692|216000
Department for Transport|Department for Transport|19/05/2010|Research|Rail Strategy & Stakeholder Relations|RAIL PASSENGERS COUNCIL|2000000692|204000
Department for Transport|Department for Transport|19/05/2010|Treasury Solicitors|Legal Services Directorate |TREASURY SOLICITOR|2000003880|189436.5
Department for Transport|Department for Transport|19/05/2010|Services provided by OGDs|Human Resources|COMMUNITIES AND LOCAL GOVERNMENT|2000003881|26526.38
Department for Transport|Department for Transport|19/05/2010|Courier Charges (including IDS)|Strategic Roads and National Networks|GOVERNMENT CAR & DESPATCH AGENCY|2000003882|507.67
Department for Transport|Department for Transport|19/05/2010|Training|Human Resources|NATIONAL SCHOOL OF GOVERNMENT|2000003883|750
Department for Transport|Department for Transport|19/05/2010|Grant in Aid to NDPBs|Transform Licensing Logistics and Sponsorship|DVLA|2000003884|37100000
Department for Transport|Department for Transport|19/05/2010|Stationery (Non-stock)|Maritime and Dangerous Goods|BANNER BUSINESS SERVICES LTD|2000003885|523.78
Department for Transport|Department for Transport|19/05/2010|Agency Staff Costs|Finance & Estates |HAYS PERSONNEL SERVICE LTD|2000003887|1410
Department for Transport|Department for Transport|19/05/2010|Agency Staff Costs|Road & Vehicle Safety & Standards|HAYS PERSONNEL SERVICE LTD|2000003887|626.46
Department for Transport|Department for Transport|19/05/2010|Secondments|Transport Analysis and Economics|DEFRA|2000003888|18587.19
Department for Transport|Department for Transport|19/05/2010|Agency Staff Costs|Finance & Estates |ALLEN LANE FINANCIAL RECRUITMENT|2000003890|1140
Department for Transport|Department for Transport|19/05/2010|Management Consultancy|Regional & Local Transport|AMTEC CONSULTING PLC|2000003891|4255.9
Department for Transport|Department for Transport|19/05/2010|Management Consultancy|Transport Security|AMTEC CONSULTING PLC|2000003891|10200
Department for Transport|Department for Transport|19/05/2010|IT Equipment Capital Cost|Accident Investigating Branches|ATKINS LTD (TRANSPORT PLANNING)|2000003892|15686.25
Department for Transport|Department for Transport|19/05/2010|IT Equipment Capital Cost|Accident Investigating Branches|BASSOM COMPUTER CONSULTANCY|2000003893|7775.57
Department for Transport|Department for Transport|19/05/2010|Media & Press|Communication Directorate |CENTRAL OFFICE OF INFORMATION|2000003897|37300
Department for Transport|Department for Transport|19/05/2010|Media & Press|Communication Directorate |PRECISE MEDIA GROUP HOLDINGS LTD|2000003900|8183.69
Department for Transport|Department for Transport|19/05/2010|Printing|Accident Investigating Branches|INTYPE LIBRA LTD|2000003902|1090
Department for Transport|Department for Transport|19/05/2010|Transport Consultancy|Transform Licensing Logistics and Sponsorship|JACOBS ENGINEERING U.K. LTD|2000003903|12895.63
Department for Transport|Department for Transport|19/05/2010|Machinery Rental|Accident Investigating Branches|OCE UK LTD|2000003907|810.8
Department for Transport|Department for Transport|19/05/2010|Support Services|Accident Investigating Branches|QINETIQ LTD|2000003908|17721.84
Department for Transport|Department for Transport|19/05/2010|Postage|Maritime and Dangerous Goods|ROYAL MAIL|2000003909|998.59
Department for Transport|Department for Transport|19/05/2010|Printing|Road & Vehicle Safety & Standards|THORNTON PRINT LTD|2000003910|3328.45
Department for Transport|Department for Transport|19/05/2010|Research|Road & Vehicle Safety & Standards|TRANSPORT RESEARCH LABORATORY|2000003911|8500
Department for Transport|Department for Transport|19/05/2010|Live Running Non IBM|Information Management Directorate|VERIZON BUSINESS|2000003912|8805.67
Department for Transport|Department for Transport|19/05/2010|Telephone charges|Information Management Directorate|VERIZON BUSINESS|2000003912|9457.16
Department for Transport|Department for Transport|19/05/2010|Management Consultancy|Transport Analysis and Economics|WSP DEVELOPMENT LTD|2000003914|2878.63
Department for Transport|Department for Transport|19/05/2010|Research|Transport Analysis and Economics|WSP DEVELOPMENT LTD|2000003914|5178.07
Department for Transport|Department for Transport|19/05/2010|Agency Staff Costs|Finance & Estates |BROOK STREET BUREAU|2000003916|770.65
Department for Transport|Department for Transport|19/05/2010|Agency Staff Costs|Finance & Estates |MICHAEL PAGE INTERNATIONAL|2000003917|1085.12
Department for Transport|Department for Transport|19/05/2010|Agency Staff Costs|Transport Security|MICHAEL PAGE INTERNATIONAL|2000003917|2464.46
Department for Transport|Department for Transport|19/05/2010|Support Services|Aviation|BRISTOL INTERNATIONAL AIRPORT|2000003919|27612.5
Department for Transport|Department for Transport|19/05/2010|Training|INE Group |CATHY LASHER|2000003922|500
Department for Transport|Department for Transport|19/05/2010|Other Advertising|Human Resources|STAFFORD LONG & PARTNERS LIMITED|2000003923|39849.62
Department for Transport|Department for Transport|19/05/2010|Protective Clothing|Maritime and Dangerous Goods|PYCKO SCIENTIFIC LTD|2000003925|4994.93
Department for Transport|Department for Transport|20/05/2010|Management Consultancy|Projects|ATKINS LTD (TRANSPORT PLANNING)|2000000700|4000
Department for Transport|Department for Transport|20/05/2010|Legal Consultancy|Projects|C M S CAMERON MCKENNA|2000000701|7130.66
Department for Transport|Department for Transport|20/05/2010|Management Consultancy|Projects|PRICEWATERHOUSECOOPERS LLP|2000000702|162040.95
Department for Transport|Department for Transport|20/05/2010|Agency Staff Costs|Finance & Planning|REED SPECIALIST RECRUITMENT LTD|2000000703|776.44
Department for Transport|Department for Transport|20/05/2010|Capital Grant to Priv Sector - Companies|Projects|MERSEY TRAVEL|2000000704|234305.99
Department for Transport|Department for Transport|20/05/2010|Travel Expenses UK|Finance & Planning|CARLSON WAGONLIT TRAVEL|2000000705|6096.03
Department for Transport|Department for Transport|20/05/2010|Capital Grant to Priv Sector - Companies|Projects|BROOMLEY & STOCKSFIELD|2000000706|45000
Department for Transport|Department for Transport|20/05/2010|Other Professional Fees|Finance & Planning|DEPARTMENT FOR TRANSPORT|2000000707|14370.1
Department for Transport|Department for Transport|20/05/2010|Agency Staff Costs|Aviation|HAYS PERSONNEL SERVICE LTD|2000003989|758.23
Department for Transport|Department for Transport|20/05/2010|Agency Staff Costs|Information Management Directorate|NES IT LTD|2000003991|21810.94
Department for Transport|Department for Transport|20/05/2010|Publicity|Information Management Directorate|4IMPRINT DIRECT LIMITED|2000003992|1867
Department for Transport|Department for Transport|20/05/2010|Management Consultancy|Aviation|AEA TECHNOLOGY ENVIRONMENT|2000003993|10670.85
Department for Transport|Department for Transport|20/05/2010|Research|Environment and International|AEA TECHNOLOGY ENVIRONMENT|2000003993|14000
Department for Transport|Department for Transport|20/05/2010|Management Consultancy|Finance & Estates |BEACHCROFT LLP|2000003996|688
Department for Transport|Department for Transport|20/05/2010|Electricity|Accident Investigating Branches|BRITISH GAS|2000003997|663.24
Department for Transport|Department for Transport|20/05/2010|Publicity|Road & Vehicle Safety & Standards|CENTRAL OFFICE OF INFORMATION|2000003999|1459.95
Department for Transport|Department for Transport|20/05/2010|Storage & Distribution|Road & Vehicle Safety & Standards|CENTRAL OFFICE OF INFORMATION|2000003999|3987.1
Department for Transport|Department for Transport|20/05/2010|Computer equipment|Information Management Directorate|COMPUTACENTER (UK) LTD|2000004000|34225.15
