DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department For Transport|Highways Agency|07/03/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|OVE ARUP & PARTNERS|542049|12693.02||NE1 3PL
Department For Transport|Highways Agency|07/03/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|TREASURY SOLICITOR|542051|2111.1|Legal fees for Upton Lovell inquest to 31/01/13|WC2B 4TS
Department For Transport|Highways Agency|07/03/2013|Consultants Costs|NETWORK SERVICES DIRECTORATE|ATKINS LTD|542053|3709|For works carried out during Feb 2013 (#3709)|KT18 5BW
Department For Transport|Highways Agency|07/03/2013|Consultants Costs|NETWORK SERVICES DIRECTORATE|HALCROW GROUP LTD|542052|18383|Work done for Feb 2013, receipted on behalf of XXXXX|NE11 0RU
Department For Transport|Highways Agency|07/03/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|533944|-1451.46|Apps and Certs Receipt - APC33920|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542074|445.35|Apps and Certs Receipt - APC41740|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542074|96.77|Apps and Certs Receipt - APC41740|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542074|33465.94|Apps and Certs Receipt - APC41740|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|Couriers & IDS Operating Costs|FINANCE & BUSINESS SERVICES|DX NETWORK SERVICES LTD|542012|604.8|Fed House Internal Mail - Feb 2013|NN3 6YG
Department For Transport|Highways Agency|07/03/2013|Couriers & IDS Operating Costs|FINANCE & BUSINESS SERVICES|DX NETWORK SERVICES LTD|542013|582.71|Woodlands Internal Mail - Feb 2013|NN3 6YG
Department For Transport|Highways Agency|07/03/2013|Couriers & IDS Operating Costs|FINANCE & BUSINESS SERVICES|DX NETWORK SERVICES LTD|542014|1498|TQH Internal Mail - Feb 2013|NN3 6YG
Department For Transport|Highways Agency|07/03/2013|Couriers & IDS Operating Costs|FINANCE & BUSINESS SERVICES|DX NETWORK SERVICES LTD|542016|552.95|The Cube Internal Mail - Feb 2013|NN3 6YG
Department For Transport|Highways Agency|07/03/2013|Couriers & IDS Operating Costs|FINANCE & BUSINESS SERVICES|DX NETWORK SERVICES LTD|542018|984.38|Lateral Internal Mail - Feb 2013|NN3 6YG
Department For Transport|Highways Agency|07/03/2013|Couriers & IDS Operating Costs|TRAFFIC MANAGEMENT DIRECTORATE|DX NETWORK SERVICES LTD|542019|793.1|WM RCC Internal Mail - Feb 2013|NN3 6YG
Department For Transport|Highways Agency|07/03/2013|Couriers & IDS Operating Costs|TRAFFIC MANAGEMENT DIRECTORATE|DX NETWORK SERVICES LTD|542020|1208.1|SE RCC Internal Mail - Feb 2013|NN3 6YG
Department For Transport|Highways Agency|07/03/2013|Couriers & IDS Operating Costs|TRAFFIC MANAGEMENT DIRECTORATE|DX NETWORK SERVICES LTD|542021|1112.6|nw rcc Internal Mail - Feb 2013|NN3 6YG
Department For Transport|Highways Agency|07/03/2013|Couriers & IDS Operating Costs|TRAFFIC MANAGEMENT DIRECTORATE|DX NETWORK SERVICES LTD|542022|960.65|East Rcc Internal Mail - Feb 2013|NN3 6YG
Department For Transport|Highways Agency|07/03/2013|Couriers & IDS Operating Costs|TRAFFIC MANAGEMENT DIRECTORATE|DX NETWORK SERVICES LTD|542023|684.9|NE RCC Internal Mail - Feb 2013|NN3 6YG
Department For Transport|Highways Agency|07/03/2013|Electricity|FINANCE & BUSINESS SERVICES|EDF ENERGY (NON CIS) CHARGES|542083|8438.14|Woodlands Electricity - February 2013|RH10 1TX
Department For Transport|Highways Agency|07/03/2013|ICT Hardware Purchase|FINANCE & BUSINESS SERVICES|RAINMAKER SOLUTIONS|542031|20357.6|50% part payment as agreed of fixed price Cloud readiness review - Invoice 100254|MK18 7HD
Department For Transport|Highways Agency|07/03/2013|Landlord service charges - admin L&B|TRAFFIC MANAGEMENT DIRECTORATE||542030|745.2|EM RCC Quartely Service Charge - 01/04/2013 - 30/06/2013|
Department For Transport|Highways Agency|07/03/2013|Non Civil Servant HA Staff|MAJOR PROJECTS|FAITHFUL & GOULD|542090|4509.25|xxxxxx - Time & expenses for Jan 13|WR5 1TX
Department For Transport|Highways Agency|07/03/2013|Non Civil Servant HA Staff|NETWORK DELIVERY & DEVELOPMENT|JACOBS UK LTD|542045|5300.63|Technical Support for NDD South East - xxxxxx - 2 Feb - 1 Mar 13|G2 7HX
Department For Transport|Highways Agency|07/03/2013|Non Civil Servant HA Staff|NETWORK SERVICES DIRECTORATE|NETWORKERS INTERNATIONAL PLC|542089|814.44|temporary worker - xxxxxx- w/e 17/2/13 =#678.70 invoice no. 411043746|BR1 1HP
Department For Transport|Highways Agency|07/03/2013|Non Civil Servant HA Staff|TRAFFIC MANAGEMENT DIRECTORATE|BROOK STREET (UK)  LTD|542044|581.38|30698550|AL1 4ZX
Department For Transport|Highways Agency|07/03/2013|Other external training costs|FINANCE & BUSINESS SERVICES|QA LIMITED|542068|570|ICE214103|LS12 6BD
Department For Transport|Highways Agency|07/03/2013|Other external training costs|FINANCE & BUSINESS SERVICES|QA LIMITED|542069|670|ICE214105|LS12 6BD
Department For Transport|Highways Agency|07/03/2013|Other external training costs|FINANCE & BUSINESS SERVICES|QA LIMITED|542070|670|ICE214104|LS12 6BD
Department For Transport|Highways Agency|07/03/2013|Other external training costs|FINANCE & BUSINESS SERVICES|QA LIMITED|542071|6268|ICE214101 Invoice|LS12 6BD
Department For Transport|Highways Agency|07/03/2013|Other external training costs|FINANCE & BUSINESS SERVICES|QA LIMITED|542072|4759|ICE214102|LS12 6BD
Department For Transport|Highways Agency|07/03/2013|Prepaid expenses - admin|FINANCE & BUSINESS SERVICES|JONES LANG LASALLE|542081|103898.18|Lateral Rent and Service Charge - 25/03/2013 to 23/06/2013|BS8 9AQ
Department For Transport|Highways Agency|07/03/2013|Prepaid expenses - programme|TRAFFIC MANAGEMENT DIRECTORATE|ST MODWEN CORPORATE SERVICES LIMITED|542032|2111.21|NTOC Quartely Service Charge - 25/03/13 - 23/06/13|B32 1AF
Department For Transport|Highways Agency|07/03/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|542003|3901.67||RH10 1TX
Department For Transport|Highways Agency|07/03/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|542004|806.1||RH10 1TX
Department For Transport|Highways Agency|07/03/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|542005|1104.4||RH10 1TX
Department For Transport|Highways Agency|07/03/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|542006|741.37||RH10 1TX
Department For Transport|Highways Agency|07/03/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|542007|5890.55||RH10 1TX
Department For Transport|Highways Agency|07/03/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|542010|4137.59||RH10 1TX
Department For Transport|Highways Agency|07/03/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|SIEMENS PLC|542024|564||M20 2UR
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|MAJOR PROJECTS|COSTAIN SERCO JOINT VENTURE|542067|947.8||SL6 4UB
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|MAJOR PROJECTS|FAITHFUL & GOULD|542087|53921.42|Inv No 12054929 dated 26/2/13 M62 J25 to 30 MMS F+G costs 19/1 to 1/3/13|WR5 1TX
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|MAJOR PROJECTS|JACOBS UK LTD|542041|842.95|A428 Caxton - Jacobs invoice J99433B0-192-SJS|G2 7HX
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|542078|165886.66|Invoice 90129106 - Feb 12 fees|OL1 9LH
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|MAJOR PROJECTS|WESTERN POWER DISTRIBUTION (CIS) DIVERT/CONNECT|542092|17105.35|M6 J5-8 (BB3) New Connection ref 1350992|PL4 0YU
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|542063|604.14|Apps and Certs Receipt - APC41138|OX4 4DQ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|542065|7785.97|Apps and Certs Receipt - APC41133|OX4 4DQ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|542065|4626.57|Apps and Certs Receipt - APC41133|OX4 4DQ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|533945|-125.06|Apps and Certs Receipt - APC33957|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|536469|-37.62|Apps and Certs Receipt - APC36251|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|536472|-78.61|Apps and Certs Receipt - APC36188|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|537954|-3120.42|Apps and Certs Receipt - APC38031|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|537954|-680.08|Apps and Certs Receipt - APC38031|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|539901|-2876.13|Apps and Certs Receipt - APC39841|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542074|2590.95|Apps and Certs Receipt - APC41740|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542074|3493.63|Apps and Certs Receipt - APC41740|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542074|30542.06|Apps and Certs Receipt - APC41740|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542074|85908.68|Apps and Certs Receipt - APC41740|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542074|16651.65|Apps and Certs Receipt - APC41740|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542074|432.36|Apps and Certs Receipt - APC41740|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542075|1166.67|Apps and Certs Receipt - APC41661|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542076|2634.77|Apps and Certs Receipt - APC41660|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542076|99413.4|Apps and Certs Receipt - APC41660|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542076|11880.99|Apps and Certs Receipt - APC41660|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542076|10318.32|Apps and Certs Receipt - APC41660|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542076|99973.36|Apps and Certs Receipt - APC41660|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542076|253.1|Apps and Certs Receipt - APC41660|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|532377|-5774.08|Apps and Certs Receipt - APC31061|OX4 4DQ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|534384|-264488.69|Apps and Certs Receipt - APC33073|OX4 4DQ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|534386|-1821.05|Apps and Certs Receipt - APC33053|OX4 4DQ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|539185|-1848.48|Apps and Certs Receipt - APC38964|OX4 4DQ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|542066|1428739.46|Apps and Certs Receipt - APC41106|OX4 4DQ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|533944|-4177.04|Apps and Certs Receipt - APC33920|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|536469|-3125.14|Apps and Certs Receipt - APC36251|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|536472|-19342.61|Apps and Certs Receipt - APC36188|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|537954|-87564.25|Apps and Certs Receipt - APC38031|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|537957|-16965.33|Apps and Certs Receipt - APC37844|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|539899|-3346.32|Apps and Certs Receipt - APC39768|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|539901|-8010.01|Apps and Certs Receipt - APC39841|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542074|1247669.48|Apps and Certs Receipt - APC41740|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542076|353091.44|Apps and Certs Receipt - APC41660|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY CIVIL ENGINEERING LTD|542039|267626.61|Apps and Certs Receipt - APC42441|RH1 1PQ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|533945|-862.86|Apps and Certs Receipt - APC33957|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|536472|-1948.76|Apps and Certs Receipt - APC36188|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|537954|-7709.54|Apps and Certs Receipt - APC38031|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|537957|-10609.5|Apps and Certs Receipt - APC37844|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|538232|-3878.36|Apps and Certs Receipt - APC38034|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|539899|-2370.64|Apps and Certs Receipt - APC39768|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|539901|-1769.49|Apps and Certs Receipt - APC39841|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542074|120293.98|Apps and Certs Receipt - APC41740|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542076|212355.53|Apps and Certs Receipt - APC41660|DL1 1TJ
Department For Transport|Highways Agency|07/03/2013|WM - Winter Maintenance|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|542060|19508.15|Apps and Certs Receipt - APC41286|M2 5JB
Department For Transport|Highways Agency|07/03/2013|WM - Winter Maintenance|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|542091|175056.94|Apps and Certs Receipt - APC41891|M2 5JB
Department For Transport|Highways Agency|08/03/2013|CM - Development Control|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|542103|1869.92|Apps and Certs Receipt - APC41291|M2 5JB
Department For Transport|Highways Agency|08/03/2013|CM - External Consultant Costs|NETWORK DELIVERY & DEVELOPMENT|PARSONS BRINCKERHOFF LIMITED|542101|839.56|South East & London LOT 5 Fees to 28th February 2013|NE4 7YQ
Department For Transport|Highways Agency|08/03/2013|CM - Term Maintenance Preliminaries|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|542103|1296.63|Apps and Certs Receipt - APC41291|M2 5JB
Department For Transport|Highways Agency|08/03/2013|CM - Third Party Damage|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|542121|358671.48|Apps and Certs Receipt - APC41136|OX4 4DQ
Department For Transport|Highways Agency|08/03/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|542103|15204.25|Apps and Certs Receipt - APC41291|M2 5JB
Department For Transport|Highways Agency|08/03/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542119|10220.37|Apps and Certs Receipt - APC40947|DL1 1TJ
Department For Transport|Highways Agency|08/03/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|538849|-574.48|Apps and Certs Receipt - APC37411|M2 5JB
Department For Transport|Highways Agency|08/03/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|542103|2663.32|Apps and Certs Receipt - APC41291|M2 5JB
Department For Transport|Highways Agency|08/03/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|542103|1608.96|Apps and Certs Receipt - APC41291|M2 5JB
Department For Transport|Highways Agency|08/03/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|542103|12101.98|Apps and Certs Receipt - APC41291|M2 5JB
Department For Transport|Highways Agency|08/03/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|542103|33208.24|Apps and Certs Receipt - APC41291|M2 5JB
Department For Transport|Highways Agency|08/03/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|542103|69367.66|Apps and Certs Receipt - APC41291|M2 5JB
Department For Transport|Highways Agency|08/03/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|542103|721.84|Apps and Certs Receipt - APC41291|M2 5JB
Department For Transport|Highways Agency|08/03/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|542103|8217.57|Apps and Certs Receipt - APC41291|M2 5JB
Department For Transport|Highways Agency|08/03/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|HYDER HALCROW M25 JOINT VENTURE|542107|38469.18|M25 DBFO - PSF (HHJV) - Asset Development Team (ADT)|GU2 7AR
Department For Transport|Highways Agency|08/03/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|OVE ARUP & PARTNERS|542106|12951.1|Ove Arup February invoice|NE1 3PL
Department For Transport|Highways Agency|08/03/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|SHEPPEY ROUTE LTD|542142|351899.51||ME10 2PG
Department For Transport|Highways Agency|08/03/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|542120|19.35|Apps and Certs Receipt - APC40884|DL1 1TJ
Department For Transport|Highways Agency|08/03/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|542102|4561352||GU14 7BF
Department For Transport|Highways Agency|08/03/2013|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|542111|2055.94|Zero VAT charges February 2013|BL9 8RT
Department For Transport|Highways Agency|08/03/2013|Lands Costs|MAJOR PROJECTS|EVERSHEDS LLP|LOMD238781|1787.33|HAL00012568/XXXXXXI/91155841|CF10 5BT
Department For Transport|Highways Agency|08/03/2013|Lands Costs|MAJOR PROJECTS|SMITHS GORE|532636|-2125.88|Highways Agency Blue Dot July 2012|PE1 1QF
Department For Transport|Highways Agency|08/03/2013|Legal advice - admin related|FINANCE & BUSINESS SERVICES|BLAKE LAPTHORN|542117|4143.5|BPR Advise on termination amd dilapidations|PO6 4ST
Department For Transport|Highways Agency|08/03/2013|Non Civil Servant HA Staff|MAJOR PROJECTS|BROOK STREET (UK)  LTD|542147|732|xxxxxx, w/e 8/3/13, 5 days worked @ #14.94/hour|AL1 4ZX
Department For Transport|Highways Agency|08/03/2013|Non Civil Servant HA Staff|MAJOR PROJECTS|COSTAIN SERCO JOINT VENTURE|542145|19772.16|National MP framework - Tranche1 - HUB - Agency Admin xxxxxx - Period Feb 2012|SL6 4UB
Department For Transport|Highways Agency|08/03/2013|Non Civil Servant HA Staff|MAJOR PROJECTS|SPRING TECHNOLOGY STAFFING SERVICES LTD|542133|1657.5|xxxxxx w/e 03/03/13 Invoice L30727/00|B37 7YE
Department For Transport|Highways Agency|08/03/2013|Non Civil Servant HA Staff|NETWORK SERVICES DIRECTORATE|NETWORKERS INTERNATIONAL PLC|542124|2215.68|411044983 P/E 24/02/13|BR1 1HP
Department For Transport|Highways Agency|08/03/2013|Non Civil Servant HA Staff|NETWORK SERVICES DIRECTORATE|NETWORKERS INTERNATIONAL PLC|542128|2215.68|411044984 P/E 03/03/13|BR1 1HP
Department For Transport|Highways Agency|08/03/2013|Non Civil Servant HA Staff|TRAFFIC MANAGEMENT DIRECTORATE|BROOK STREET (UK)  LTD|542098|726.72|30661733 - w/c 19.1.2013|AL1 4ZX
Department For Transport|Highways Agency|08/03/2013|Non Civil Servant HA Staff|TRAFFIC MANAGEMENT DIRECTORATE|BROOK STREET (UK)  LTD|542099|581.38|30670890 - 26.1.2013|AL1 4ZX
Department For Transport|Highways Agency|08/03/2013|Other external training costs|TRAFFIC MANAGEMENT DIRECTORATE|DRIVING STANDARDS AGENCY (DSA)|542134|8120|9300146460 no vat - EC 08.3.2013|NG1 6LP
Department For Transport|Highways Agency|08/03/2013|Other external training costs|TRAFFIC MANAGEMENT DIRECTORATE|DRIVING STANDARDS AGENCY (DSA)|542144|11165|9300148501 no vat. EC 8.3.2013|NG1 6LP
Department For Transport|Highways Agency|08/03/2013|Other external training costs|TRAFFIC MANAGEMENT DIRECTORATE|THE FIRE SERVICE COLLEGE|542146|4290|SIN051823 - EC 8.3.13|GL56 0RH
Department For Transport|Highways Agency|08/03/2013|Other external training costs|TRAFFIC MANAGEMENT DIRECTORATE|THE FIRE SERVICE COLLEGE|542148|2550|SIN051417 - EC 8.3.2013|GL56 0RH
Department For Transport|Highways Agency|08/03/2013|Other external training costs|TRAFFIC MANAGEMENT DIRECTORATE|THE FIRE SERVICE COLLEGE|542149|2550|SIN051418 - EC 08.03.13|GL56 0RH
Department For Transport|Highways Agency|08/03/2013|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|ROADLINK (A69) LTD|542123|2215.45|INVOICE RL1274 DATED 6 MARCH 2013|NE43 7TN
