DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department For Transport|Highways Agency|09/01/2013|Contractors Costs|NETWORK SERVICES DIRECTORATE|HALCROW GROUP LTD|538186|5719.65|Work completed in December (#5719.65)|NE11 0RU
Department For Transport|Highways Agency|09/01/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|538232|4811.99|Apps and Certs Receipt - APC38034|DL1 1TJ
Department For Transport|Highways Agency|09/01/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|OVE ARUP & PARTNERS|538162|4315.67|RTMC (Tranche 2) Technical Support Package Ref 1135 - to end of Dec 2012|NE1 3PL
Department For Transport|Highways Agency|09/01/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|OVE ARUP & PARTNERS|538231|4315.67|Invoice 226411-00/212 Dec 12|NE1 3PL
Department For Transport|Highways Agency|09/01/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|OVE ARUP & PARTNERS|538246|4315.67|M25 RTMC part of the RTMC (Tranche 2) Technical Support Package - Ref. 1135 - December 2012|NE1 3PL
Department For Transport|Highways Agency|09/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|538236|3752.14|M3 J2-4a Mouchel LOT 4 Invoice: 5000004788 Date: 08/01/2013|OL1 9LH
Department For Transport|Highways Agency|09/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|AMEY OW LIMITED|538184|3392.12||OX4 4DQ
Department For Transport|Highways Agency|09/01/2013|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AECOM|536839|3166.42|December 2012 Payment|AL1 3ER
Department For Transport|Highways Agency|09/01/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|538232|2975.79|Apps and Certs Receipt - APC38034|DL1 1TJ
Department For Transport|Highways Agency|09/01/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|538233|2766.72|Apps and Certs Receipt - APC38072|DL1 1TJ
Department For Transport|Highways Agency|09/01/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY OW LIMITED|538184|2530.52||OX4 4DQ
Department For Transport|Highways Agency|09/01/2013|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|AMEY OW LIMITED|538184|2249.84||OX4 4DQ
Department For Transport|Highways Agency|09/01/2013|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|ROADLINK (A69) LTD|538252|2072|INVOICE RL1265 DATED 09 JAN 2013|NE43 7TN
Department For Transport|Highways Agency|09/01/2013|Non Civil Servant HA Staff|FINANCE & BUSINESS SERVICES|HAYS SPECIALIST RECRUITMENT LIMITED|538251|1650|Wage forXXXXXXw/e 21/12/12 5 days|KT3 4JQ
Department For Transport|Highways Agency|09/01/2013|Couriers & IDS Operating Costs|TRAFFIC MANAGEMENT DIRECTORATE|DX NETWORK SERVICES LTD|538202|1480.19|NW Internal Mail - December 2012|NN3 6YG
Department For Transport|Highways Agency|09/01/2013|Non Civil Servant HA Staff|NETWORK SERVICES DIRECTORATE|HAYS SPECIALIST RECRUITMENT LIMITED|538257|1440|1002787780|KT3 4JQ
Department For Transport|Highways Agency|09/01/2013|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|AMEY OW LIMITED|538184|1098.75||OX4 4DQ
Department For Transport|Highways Agency|09/01/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|WILTSHIRE COUNCIL|538207|1083.36||SN15 1ER
Department For Transport|Highways Agency|09/01/2013|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|ROADLINK (A69) LTD|538253|1045|INVOICE RL1266 DATED 09 JAN 2013|NE43 7TN
Department For Transport|Highways Agency|09/01/2013|Electricity|FINANCE & BUSINESS SERVICES|SOUTHERN ELECTRIC (NON CIS) CHARGES|538178|879.26|Heston Electric - 02/10/2012 to 5/11/2012|RG21 8WS
Department For Transport|Highways Agency|09/01/2013|Non Civil Servant HA Staff|NETWORK SERVICES DIRECTORATE|NETWORKERS INTERNATIONAL PLC|538212|814.44|XXXXXXtemporary worker invoice no. 411039596 for w/e 23/12/12 = #678.70|BR1 1HP
Department For Transport|Highways Agency|09/01/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY OW LIMITED|538184|773.89||OX4 4DQ
Department For Transport|Highways Agency|09/01/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|537912|718.06|Apps and Certs Receipt - APC37510|OX4 4DQ
Department For Transport|Highways Agency|09/01/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY OW LIMITED|538184|704.51||OX4 4DQ
Department For Transport|Highways Agency|09/01/2013|Professional advisers - Accommodation|FINANCE & BUSINESS SERVICES|DTZ DEBENHAM TIE LEUNG|538175|702.81|Jefferson House Historic Rates Audit Reported 18/07/2012|EH3 9QG
Department For Transport|Highways Agency|09/01/2013|Couriers & IDS Operating Costs|FINANCE & BUSINESS SERVICES|DX NETWORK SERVICES LTD|538188|675.44|Lateral Internal Mail - December 2012|NN3 6YG
Department For Transport|Highways Agency|09/01/2013|Non Civil Servant HA Staff|NETWORK SERVICES DIRECTORATE|NETWORKERS INTERNATIONAL PLC|538239|651.55|XXXXXX - Temporary worker = #542.95 for invoice no. 411038998|BR1 1HP
Department For Transport|Highways Agency|09/01/2013|Couriers & IDS Operating Costs|FINANCE & BUSINESS SERVICES|DX NETWORK SERVICES LTD|538205|586.74|TQH Internal Mail - December 2012|NN3 6YG
Department For Transport|Highways Agency|09/01/2013|Couriers & IDS Operating Costs|FINANCE & BUSINESS SERVICES|DX NETWORK SERVICES LTD|538193|585.9|Fed House Internal Mail - December 2012|NN3 6YG
Department For Transport|Highways Agency|09/01/2013|Couriers & IDS Operating Costs|TRAFFIC MANAGEMENT DIRECTORATE|DX NETWORK SERVICES LTD|538201|568.46|sw Internal Mail - December 2012|NN3 6YG
Department For Transport|Highways Agency|09/01/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY OW LIMITED|538184|560.54||OX4 4DQ
Department For Transport|Highways Agency|09/01/2013|Non Civil Servant HA Staff|TRAFFIC MANAGEMENT DIRECTORATE|BROOK STREET (UK)  LTD|538228|549.36|XXXXXX doc no.414297 w/c 15/12/12 30hrs at 15.26 @ #457.80|AL1 4ZX
Department For Transport|Highways Agency|09/01/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY OW LIMITED|538184|322.28||OX4 4DQ
Department For Transport|Highways Agency|09/01/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|537954|-377.88|Apps and Certs Receipt - APC38031|DL1 1TJ
Department For Transport|Highways Agency|09/01/2013|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|528782|-633.15|To Pay Invoice 90107706|AL2 2DQ
Department For Transport|Highways Agency|09/01/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|528045|-703.17|To Pay Invoice 90107584|AL2 2DQ
Department For Transport|Highways Agency|09/01/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|537957|-790.06|Apps and Certs Receipt - APC37844|DL1 1TJ
Department For Transport|Highways Agency|09/01/2013|Other external training costs|FINANCE & BUSINESS SERVICES|MACNAUGHTON MCGREGOR LTD|535868|-793.9|8011|NE3 1HN
Department For Transport|Highways Agency|09/01/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|533945|-907.92|Apps and Certs Receipt - APC33957|DL1 1TJ
Department For Transport|Highways Agency|09/01/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|529172|-996.62|To pay invoice 90107625|AL2 2DQ
Department For Transport|Highways Agency|09/01/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|532962|-1226.33|To pay invoice 90116995|AL2 2DQ
Department For Transport|Highways Agency|09/01/2013|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AECOM|536843|-1423.76|December 2012 Payment|AL1 3ER
Department For Transport|Highways Agency|09/01/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|537957|-1482.42|Apps and Certs Receipt - APC37844|DL1 1TJ
Department For Transport|Highways Agency|09/01/2013|Other external training costs|FINANCE & BUSINESS SERVICES|QA LIMITED|531904|-2090|ICE178461|LS12 6BD
Department For Transport|Highways Agency|09/01/2013|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|528139|-2094.02|To pay invoice 90107711|AL2 2DQ
Department For Transport|Highways Agency|09/01/2013|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AECOM|536840|-2169.89|December 2012 Payment|AL1 3ER
Department For Transport|Highways Agency|09/01/2013|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|534201|-2250|October 2012 Accrual|AL2 2DQ
Department For Transport|Highways Agency|09/01/2013|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|534208|-2473|October 2012 Accrual|AL2 2DQ
Department For Transport|Highways Agency|09/01/2013|Other external training costs|FINANCE & BUSINESS SERVICES|QA LIMITED|531910|-4172|ICE185643|LS12 6BD
Department For Transport|Highways Agency|09/01/2013|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AECOM|536842|-4386.84|December 2012 Payment|AL1 3ER
Department For Transport|Highways Agency|09/01/2013|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|529994|-4964|To pay invoice 90112088|AL2 2DQ
Department For Transport|Highways Agency|09/01/2013|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|528125|-7235.18|To pay invoice 90107710|AL2 2DQ
Department For Transport|Highways Agency|09/01/2013|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|528091|-10063.02|To pay invoice 90107586|AL2 2DQ
Department For Transport|Highways Agency|09/01/2013|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|537958|-19516.05|Apps and Certs Receipt - APC37728|DL1 1TJ
Department For Transport|Highways Agency|09/01/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|534259|-28594.88|Apps and Certs Receipt - APC33061|OX4 4DQ
Department For Transport|Highways Agency|09/01/2013|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|534197|-30733|October 2012 Accrual|AL2 2DQ
Department For Transport|Highways Agency|10/01/2013|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|ROAD MANAGEMENT SERVICES (DARRINGTON) LTD|538315|2219970.03|INVOICE 386 DATED 08 JAN 2013|BA2 3RH
Department For Transport|Highways Agency|10/01/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|538271|1144810.97|Apps and Certs Receipt - APC38011|BS32 4SR
Department For Transport|Highways Agency|10/01/2013|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|NETWORK INFORMATION SERVICES LTD|538330|527620|NIS Monthly Service charge including sch 2.8 risk payment|B32 1AF
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION MORGAN SINDALL JOINT VENTURE|538326|372667.29|Certificate 104|DL8 1DL
Department For Transport|Highways Agency|10/01/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|538278|308513.81|Apps and Certs Receipt - APC37904|BS32 4SR
Department For Transport|Highways Agency|10/01/2013|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|538278|194860.96|Apps and Certs Receipt - APC37904|BS32 4SR
Department For Transport|Highways Agency|10/01/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|538349|134483.72|Apps and Certs Receipt - APC37589|M2 5JB
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|COSTAIN SERCO JOINT VENTURE|538340|132081.45|M1 J32-35a Invoice Period November 2012 Advance Copy|SL6 4UB
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD240808|82593.71|00010723/XXXXXX/JENKINSO|CF10 5BT
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|538365|57233.94||CF10 5BT
Department For Transport|Highways Agency|10/01/2013|ICT Software Maintenance|FINANCE & BUSINESS SERVICES|CAPITA GROUP|538310|56818.08|HATRIS - Dec 2012 - Inv 92759927|DL1 9HN
Department For Transport|Highways Agency|10/01/2013|ICT Software Maintenance|FINANCE & BUSINESS SERVICES|CAPITA GROUP|538311|56818.05|HATRIS - Jan 2013 - Inv 92799168|DL1 9HN
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|URS INFRASTRUCTURE AND ENVIRONMENT UK LTD|538280|55425.45|URS Invoice 5367641 Lot 1 Part Release|RG21 7PP
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|HYDER HALCROW M25 JOINT VENTURE|538342|51701.65|Doc 00413591 HHJV invoice for works carried out in Nov 12 NET #51,701.65|GU2 7AR
Department For Transport|Highways Agency|10/01/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|538349|40147.33|Apps and Certs Receipt - APC37589|M2 5JB
Department For Transport|Highways Agency|10/01/2013|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|538278|33783.24|Apps and Certs Receipt - APC37904|BS32 4SR
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD240810|31385.19|00000151/RAILTRACK/|CF10 5BT
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|538370|30168.93||CF10 5BT
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|538362|22097.56||CF10 5BT
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|URS INFRASTRUCTURE AND ENVIRONMENT UK LTD|538282|20459|URS Invoice 5367641 Lot 1 Part Release|RG21 7PP
Department For Transport|Highways Agency|10/01/2013|Lands Costs|MAJOR PROJECTS|EVERSHEDS LLP|LOMD240814|19471.95|HAL55555551//Jan Inv1|CF10 5BT
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538283|18460.82||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|GEORGE CORDEROY & CO|538327|16011.47|Inv No 19149 Inv Date 31/12/12 M1 J32-35a Corderoy Invoice|ME18 5NN
Department For Transport|Highways Agency|10/01/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|538350|14193.34|Apps and Certs Receipt - APC37589|M2 5JB
Department For Transport|Highways Agency|10/01/2013|Medical services payments|FINANCE & BUSINESS SERVICES|HEALTH MANAGEMENT LTD|538322|13870|Invoice 90545|BN8 5NN
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|GEORGE CORDEROY & CO|538312|12810.89|Invoice 19148. Dec 12 fees|ME18 5NN
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|URS INFRASTRUCTURE AND ENVIRONMENT UK LTD|538285|12307.88|URS Invoice 5367641 Lot 1 Part Release|RG21 7PP
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538293|11613.31||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|538361|10893.83||CF10 5BT
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538277|10801.57||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|Medical services payments|FINANCE & BUSINESS SERVICES|HEALTH MANAGEMENT LTD|538321|10532.5|Medical Referrals - Order Number 39236|BN8 5NN
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|538329|10472.53|A1 Dishforth Leeming|KT18 5BW
Department For Transport|Highways Agency|10/01/2013|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|NETWORK INFORMATION SERVICES LTD|538331|10365.11|NIS Triage team payment - first reduced payment|B32 1AF
Department For Transport|Highways Agency|10/01/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|538276|9662.71|Apps and Certs Receipt - APC37924|BS32 4SR
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|538358|9410.41||CF10 5BT
Department For Transport|Highways Agency|10/01/2013|Lands Costs|MAJOR PROJECTS|VALUATION OFFICE AGENCY|LOMD240820|9338|HAL66666642//25000144632012|SW19 4DT
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538300|9328.04||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|EVERSHEDS LLP|LOMD240821|9193|00012569/XXXXXXSOUTHERN|CF10 5BT
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|URS INFRASTRUCTURE AND ENVIRONMENT UK LTD|538328|8408|M6 Carlisle Guardsmill 01/11/2012 - 30/11/2012|RG21 7PP
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538279|8120.57||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|538261|8057.2||OL1 9LH
Department For Transport|Highways Agency|10/01/2013|Non Civil Servant HA Staff|NETWORK SERVICES DIRECTORATE|MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED|538356|7725.6|XXXXXX , 18.5 days worked wef 3/12/12 @ #290 per day|SL1 1DB
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538262|7464.47||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538304|7385.56||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538308|7277.54||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|538360|7206.33||CF10 5BT
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|538366|6871.1||CF10 5BT
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538301|6622.52||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538292|6318.82||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|Lands Costs|MAJOR PROJECTS|EVERSHEDS LLP|LOMD240816|6120.2|HAL55555548//Jan Inv 3|CF10 5BT
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CONNECT PLUS (M25) LTD|538378|6011.23|M4 Bus Lane Removal|EN6 3NP
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|538359|5821.81||CF10 5BT
Department For Transport|Highways Agency|10/01/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CONNECT PLUS (M25) LTD|538374|5530.41|QEII Bridge 50mph Speed Limit|EN6 3NP
Department For Transport|Highways Agency|10/01/2013|Non Civil Servant HA Staff|NETWORK DELIVERY & DEVELOPMENT|JACOBS UK LTD|538288|5287.08|Technical Support for NDD South East - XXXXXX - 1 Dec to 28 Dec 2012|G2 7HX
Department For Transport|Highways Agency|10/01/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|538276|5226.01|Apps and Certs Receipt - APC37924|BS32 4SR
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CONNECT PLUS (M25) LTD|538377|5178.24|M4 Bus Lane Removal|EN6 3NP
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538267|5055.67||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|Non Civil Servant HA Staff|NETWORK DELIVERY & DEVELOPMENT|JACOBS UK LTD|538290|4910.41|Technical Support for NDD South East - XXXXXX - 1 Dec to 28 Dec 2012|G2 7HX
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|IPL INFORMATION PROCESSING LTD|538324|4695.39|Receipted on behalf of Russell Mead - provision of consultancy services during Dec 2012|BA1 5LR
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538295|4595.28||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|LOMD239108|4181|HAL00010085//25000127512012|SW19 4DT
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD239973|4162.65|HAL00010378/BP OIL UK/91136483|CF10 5BT
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538305|4137.59||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|LOMD240792|3826|HAL99999430//25000129932012|SW19 4DT
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|538363|3740.71||CF10 5BT
Department For Transport|Highways Agency|10/01/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|WESTERN POWER DISTRIBUTION (CIS) DIVERT/CONNECT|538318|3682.06|Payment for invoice no INPL/100175|PL4 0YU
Department For Transport|Highways Agency|10/01/2013|TEC - Technology Maintenance|NETWORK DELIVERY & DEVELOPMENT|BRITISH TELECOM PLC (NON CIS) CHARGES|538319|3372.61|Payment for invoice no VP85571270|DH98 1BT
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538281|3359||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|Lands Costs|MAJOR PROJECTS|EVERSHEDS LLP|LOMD240795|2998.8|HAL55555553//91131774|CF10 5BT
Department For Transport|Highways Agency|10/01/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|538272|2963.85|Apps and Certs Receipt - APC38011|BS32 4SR
Department For Transport|Highways Agency|10/01/2013|Lands Costs|MAJOR PROJECTS|EVERSHEDS LLP|LOMD240815|2928.7|HAL55555549//Jan Inv2|CF10 5BT
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538273|2848.37||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|LOMD236387|2793|HAL00010351/XXXXXX/25000129862012|SW19 4DT
Department For Transport|Highways Agency|10/01/2013|Lands Costs|MAJOR PROJECTS|EVERSHEDS LLP|LOMD240794|2587.2|HAL55555553//91131771|CF10 5BT
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538263|2432.6||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538268|2142.65||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|538352|2087.25|Apps and Certs Receipt - APC37589|M2 5JB
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538302|1657.94||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|538364|1640.58||CF10 5BT
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538270|1474.38||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|Lands Costs|MAJOR PROJECTS|EVERSHEDS LLP|LOMD238947|1451.69|HAL00012609/XXXXXX/91136926|CF10 5BT
Department For Transport|Highways Agency|10/01/2013|RM - Utilities|NETWORK DELIVERY & DEVELOPMENT|SOUTHERN ELECTRIC (NON CIS) CHARGES|538373|1295.15|Sowton Electricity Bill - Dec 2012|RG21 8WS
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|538269|1261.18||RH10 1TX
Department For Transport|Highways Agency|10/01/2013|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|538368|1171.81||CF10 5BT
