DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department for Transport|British Transport Police|17/06/2011|REAL TIME INTEL|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|813.45
Department for Transport|British Transport Police|17/06/2011|EVENT PLAN & CO-ORD. UNIT|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|1,190.02
Department for Transport|British Transport Police|17/06/2011|FOOTBALL BANNING TEAM|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|63.92
Department for Transport|British Transport Police|17/06/2011|OPERATIONS MANAGEMENT|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|521.15
Department for Transport|British Transport Police|17/06/2011|COUNTERTERRISM PRO-ACTIVE UNIT|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|380.59
Department for Transport|British Transport Police|17/06/2011|COUNTER TERRORISM|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|959.20
Department for Transport|British Transport Police|17/06/2011|FHQ EXPLOSIVE DOGS|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|1,312.47
Department for Transport|British Transport Police|17/06/2011|FHQ SPECIAL MOVEMENTS|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|1,284.85
Department for Transport|British Transport Police|17/06/2011|SPECIALIST  RESPONSE UNIT|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|418.18
Department for Transport|British Transport Police|17/06/2011|ACC TERRITORIAL POLICING|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|875.72
Department for Transport|British Transport Police|17/06/2011|PREVENT|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|213.14
Department for Transport|British Transport Police|17/06/2011|NIAG|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|13.48
Department for Transport|British Transport Police|17/06/2011|NEIGHBRHOOD POLICE & PRTNRSHP|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|1,738.40
Department for Transport|British Transport Police|17/06/2011|NATIONAL METAL THEFTCRIME UNIT|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|22.62
Department for Transport|British Transport Police|17/06/2011|FHQ TECHNOLOGY MANAGER|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|27,010.11
Department for Transport|British Transport Police|17/06/2011|FHQ AIRWAVE|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|122.25
Department for Transport|British Transport Police|17/06/2011|MOBILE DATA PROJECT|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|73.71
Department for Transport|British Transport Police|17/06/2011|IMPACT TECHNOLOGY|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|263.59
Department for Transport|British Transport Police|17/06/2011|POLICE AUTHORITY MEMBERS|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|64.72
Department for Transport|British Transport Police|17/06/2011|SC CID|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|73.71
Department for Transport|British Transport Police|17/06/2011|SC A.I.B|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|189.41
Department for Transport|British Transport Police|17/06/2011|SC SECT. COMM. CENT STF COSTS|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|134.83
Department for Transport|British Transport Police|17/06/2011|SC SECTOR COMMAND WEST COAST|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|147.42
Department for Transport|British Transport Police|17/06/2011|SC AREA COMMAND|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|449.94
Department for Transport|British Transport Police|17/06/2011|ACC SCOTLAND|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|61.12
Department for Transport|British Transport Police|17/06/2011|SC DOGS|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|61.12
Department for Transport|British Transport Police|17/06/2011|SC OP SUPPORT PLANNING|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|73.71
Department for Transport|British Transport Police|17/06/2011|FHQ S.A.M.E|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|620.03
Department for Transport|British Transport Police|17/06/2011|FHQ TADWORTH TRAINING CENTRE|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|13.48
Department for Transport|British Transport Police|17/06/2011|FHQ U'WRITTEN SECONDMENTS|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|203.81
Department for Transport|British Transport Police|17/06/2011|WN CID|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|22.74
Department for Transport|British Transport Police|17/06/2011|WN FINANCE|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|63.37
Department for Transport|British Transport Police|17/06/2011|WN TRAINING|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|73.71
Department for Transport|British Transport Police|17/06/2011|WN BIRMINGHAM STAFF COSTS|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|78.20
Department for Transport|British Transport Police|17/06/2011|WN OPERATIONS|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|73.71
Department for Transport|British Transport Police|17/06/2011|PRO-ACTIVE CRIME TEAM|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|64.43
Department for Transport|British Transport Police|17/06/2011|WN PROJECT AND PLANNING|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|73.71
Department for Transport|British Transport Police|17/06/2011|WN SUPPORT SERVICES|TELEPHONE CALLS|VODAFONE LTD (CORPORATE)|243873|883.92
Department for Transport|British Transport Police|10/06/2011|FHQ TECHNOLOGY MANAGER|TELEPHONE- MOBILES|Page One Communications Ltd|242248|3,322.80
Department for Transport|British Transport Police|10/06/2011|FHQ TECHNOLOGY MANAGER|TELEPHONE- MOBILES|Page One Communications Ltd|243101|566.06
Department for Transport|British Transport Police|03/06/2011|FHQ TECHNOLOGY MANAGER|TELEPHONES - PRIVATE CIRCUITS|GLOBAL CROSSING (UK) TELECOMMUNICATIONS|240872|4,346.40
Department for Transport|British Transport Police|03/06/2011|FHQ TECHNOLOGY MANAGER|TELEPHONES - PRIVATE CIRCUITS|GLOBAL CROSSING (UK) TELECOMMUNICATIONS|240873|796.31
Department for Transport|British Transport Police|24/06/2011|FHQ TECHNOLOGY MANAGER|TELEPHONES - PRIVATE CIRCUITS|GLOBAL CROSSING (UK) TELECOMMUNICATIONS|243716|4,346.40
Department for Transport|British Transport Police|24/06/2011|FHQ TECHNOLOGY MANAGER|TELEPHONES - PRIVATE CIRCUITS|GLOBAL CROSSING (UK) TELECOMMUNICATIONS|243720|796.31
Department for Transport|British Transport Police|10/06/2011|NE YORK STAFF COSTS|TELEPHONES - PRIVATE CIRCUITS|Incom Business System Ltd|240371|522.00
Department for Transport|British Transport Police|10/06/2011|PROCUREMENT|TEMPORARY STAFF|ANGELA MORTIMER|243324|622.87
Department for Transport|British Transport Police|10/06/2011|STRATEGIC SERVICES|TEMPORARY STAFF|ANGELA MORTIMER|243340|616.27
Department for Transport|British Transport Police|10/06/2011|PROCUREMENT|TEMPORARY STAFF|ANGELA MORTIMER|243328|619.08
Department for Transport|British Transport Police|10/06/2011|STRATEGIC SERVICES|TEMPORARY STAFF|ANGELA MORTIMER|243330|624.71
Department for Transport|British Transport Police|17/06/2011|FORCEWIDE MAINTENANCE|TEMPORARY STAFF|ANGELA MORTIMER|243432|550.72
Department for Transport|British Transport Police|17/06/2011|FORCEWIDE MAINTENANCE|TEMPORARY STAFF|ANGELA MORTIMER|242677|706.43
Department for Transport|British Transport Police|17/06/2011|FORCEWIDE MAINTENANCE|TEMPORARY STAFF|ANGELA MORTIMER|243434|622.87
Department for Transport|British Transport Police|17/06/2011|STRATEGIC SERVICES|TEMPORARY STAFF|ANGELA MORTIMER|243326|599.39
Department for Transport|British Transport Police|17/06/2011|FORCEWIDE MAINTENANCE|TEMPORARY STAFF|ANGELA MORTIMER|243430|501.34
Department for Transport|British Transport Police|24/06/2011|FORCEWIDE MAINTENANCE|TEMPORARY STAFF|ANGELA MORTIMER|244251|641.87
Department for Transport|British Transport Police|24/06/2011|PROCUREMENT|TEMPORARY STAFF|ANGELA MORTIMER|244252|584.89
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|237041|1,211.40
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|238410|926.64
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|242716|1,158.30
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|239614|1,096.52
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|240722|1,158.30
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|241930|926.64
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|242718|694.98
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|242720|926.64
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|242664|951.76
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|242680|1,158.30
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|242727|951.76
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|242723|1,158.30
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|242902|951.76
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|242900|926.64
Department for Transport|British Transport Police|24/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|244226|571.06
Department for Transport|British Transport Police|24/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|244227|926.64
Department for Transport|British Transport Police|24/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|244129|951.76
Department for Transport|British Transport Police|24/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|Chase Moulande|244130|1,158.30
Department for Transport|British Transport Police|17/06/2011|CORPORATE FINANCE|TEMPORARY STAFF|CIPFA|239965|40,044.00
Department for Transport|British Transport Police|03/06/2011|FORCEWIDE MAINTENANCE|TEMPORARY STAFF|Community Resourcing|242418|610.66
Department for Transport|British Transport Police|10/06/2011|FORCEWIDE MAINTENANCE|TEMPORARY STAFF|Community Resourcing|243387|944.48
Department for Transport|British Transport Police|03/06/2011|FHQ TECHNOLOGY MANAGER|TEMPORARY STAFF|DAVID BRUCE RECRUITMENT|240362|2,959.44
Department for Transport|British Transport Police|10/06/2011|PS FHQ DISCLOSURE UNIT|TEMPORARY STAFF|G4S Policing Solutions Ltd|240992|2,334.28
Department for Transport|British Transport Police|10/06/2011|LS INNER LONDON TEAM 5|TEMPORARY STAFF|G4S Policing Solutions Ltd|243286|2,831.52
Department for Transport|British Transport Police|10/06/2011|LS ASHFORD STAFF COSTS|TEMPORARY STAFF|G4S Policing Solutions Ltd|243287|520.50
Department for Transport|British Transport Police|10/06/2011|SC OP SUPPORT PLANNING|TEMPORARY STAFF|G4S Policing Solutions Ltd|243229|2,958.52
Department for Transport|British Transport Police|10/06/2011|PS FHQ DISCLOSURE UNIT|TEMPORARY STAFF|G4S Policing Solutions Ltd|242928|2,701.02
Department for Transport|British Transport Police|10/06/2011|PS FHQ FIB|TEMPORARY STAFF|G4S Policing Solutions Ltd|242926|2,988.47
Department for Transport|British Transport Police|10/06/2011|PS FHQ FIB|TEMPORARY STAFF|G4S Policing Solutions Ltd|243170|2,118.34
Department for Transport|British Transport Police|24/06/2011|PS FHQ DISCLOSURE UNIT|TEMPORARY STAFF|G4S Policing Solutions Ltd|242927|3,112.37
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|HARLEY RECRUITMENT CONSULTANCY|242694|1,249.32
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|HARLEY RECRUITMENT CONSULTANCY|242695|2,024.76
Department for Transport|British Transport Police|10/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|HARLEY RECRUITMENT CONSULTANCY|243035|1,432.42
Department for Transport|British Transport Police|17/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|HARLEY RECRUITMENT CONSULTANCY|243672|1,766.28
Department for Transport|British Transport Police|17/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|HARLEY RECRUITMENT CONSULTANCY|243678|1,777.06
Department for Transport|British Transport Police|24/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|HARLEY RECRUITMENT CONSULTANCY|244245|2,046.30
Department for Transport|British Transport Police|03/06/2011|LN LONDON OVERGROUND - LOROL|TEMPORARY STAFF|HUDSON GLOBAL RESOURCES LTD|242354|561.96
Department for Transport|British Transport Police|03/06/2011|LN IPSWICH STAFF COSTS|TEMPORARY STAFF|HUDSON GLOBAL RESOURCES LTD|242355|523.48
Department for Transport|British Transport Police|03/06/2011|LN IPSWICH STAFF COSTS|TEMPORARY STAFF|HUDSON GLOBAL RESOURCES LTD|242701|523.48
Department for Transport|British Transport Police|10/06/2011|LN LONDON OVERGROUND - LOROL|TEMPORARY STAFF|HUDSON GLOBAL RESOURCES LTD|243088|500.38
Department for Transport|British Transport Police|24/06/2011|LN LONDON OVERGROUND - LOROL|TEMPORARY STAFF|HUDSON GLOBAL RESOURCES LTD|243959|523.46
Department for Transport|British Transport Police|24/06/2011|LN LONDON OVERGROUND - LOROL|TEMPORARY STAFF|HUDSON GLOBAL RESOURCES LTD|243981|569.65
Department for Transport|British Transport Police|24/06/2011|LN IPSWICH STAFF COSTS|TEMPORARY STAFF|HUDSON GLOBAL RESOURCES LTD|243980|523.48
Department for Transport|British Transport Police|24/06/2011|LN FINANCE|TEMPORARY STAFF|ISS FACILITIES SERVICES - SECURITY|244198|3,542.70
Department for Transport|British Transport Police|03/06/2011|NW AREA COMMAND|TEMPORARY STAFF|Katie Bard|242728|696.01
Department for Transport|British Transport Police|24/06/2011|NW AREA COMMAND|TEMPORARY STAFF|Katie Bard|244513|853.18
Department for Transport|British Transport Police|10/06/2011|PS FHQ MAJOR INCIDENT SUPPORT|TEMPORARY STAFF|MILTON KEYNES COUNCIL|234452|5,339.20
Department for Transport|British Transport Police|10/06/2011|FORCEWIDE MAINTENANCE|TEMPORARY STAFF|MORGAN HUNT|241196|530.56
Department for Transport|British Transport Police|10/06/2011|FORCEWIDE MAINTENANCE|TEMPORARY STAFF|MORGAN HUNT|241902|619.66
Department for Transport|British Transport Police|10/06/2011|FORCEWIDE MAINTENANCE|TEMPORARY STAFF|MORGAN HUNT|241903|741.16
Department for Transport|British Transport Police|10/06/2011|FORCEWIDE MAINTENANCE|TEMPORARY STAFF|MORGAN HUNT|241901|675.00
Department for Transport|British Transport Police|10/06/2011|FORCEWIDE MAINTENANCE|TEMPORARY STAFF|MORGAN HUNT|242320|607.50
Department for Transport|British Transport Police|10/06/2011|FORCEWIDE MAINTENANCE|TEMPORARY STAFF|MORGAN HUNT|242318|675.00
Department for Transport|British Transport Police|10/06/2011|FORCEWIDE MAINTENANCE|TEMPORARY STAFF|MORGAN HUNT|242784|680.40
Department for Transport|British Transport Police|10/06/2011|FORCEWIDE MAINTENANCE|TEMPORARY STAFF|MORGAN HUNT|242785|603.00
Department for Transport|British Transport Police|10/06/2011|FORCEWIDE MAINTENANCE|TEMPORARY STAFF|MORGAN HUNT|242786|575.10
Department for Transport|British Transport Police|10/06/2011|IMPACT TECHNOLOGY|TEMPORARY STAFF|NETWORKERS RECRUITMENT SERVICES LTD|242715|2,340.00
Department for Transport|British Transport Police|10/06/2011|IMPACT TECHNOLOGY|TEMPORARY STAFF|NETWORKERS RECRUITMENT SERVICES LTD|242717|2,304.00
Department for Transport|British Transport Police|10/06/2011|IMPACT TECHNOLOGY|TEMPORARY STAFF|NETWORKERS RECRUITMENT SERVICES LTD|243042|2,340.00
Department for Transport|British Transport Police|10/06/2011|IMPACT TECHNOLOGY|TEMPORARY STAFF|NETWORKERS RECRUITMENT SERVICES LTD|243172|1,843.20
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|PORTFOLIO PAYROLL LTD|242803|702.70
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|PORTFOLIO PAYROLL LTD|242804|881.34
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|PORTFOLIO PAYROLL LTD|242805|881.34
Department for Transport|British Transport Police|10/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|PORTFOLIO PAYROLL LTD|243285|881.34
Department for Transport|British Transport Police|10/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|PORTFOLIO PAYROLL LTD|243421|535.96
Department for Transport|British Transport Police|24/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|PORTFOLIO PAYROLL LTD|244259|881.34
Department for Transport|British Transport Police|03/06/2011|FHQ POLICE AUTHORITY|TEMPORARY STAFF|QCD CONSULTANTS LIMITED|242660|4,080.00
Department for Transport|British Transport Police|24/06/2011|FHQ POLICE AUTHORITY|TEMPORARY STAFF|QCD CONSULTANTS LIMITED|244010|4,320.00
Department for Transport|British Transport Police|10/06/2011|POLICE AUTHORITY MEMBERS|TEMPORARY STAFF|RC&M Services (UK) Limited|243145|1,585.60
Department for Transport|British Transport Police|03/06/2011|FHQ SCENES OF CRIME|TEMPORARY STAFF|RED SNAPPER RECRUITMENT T/A|242898|664.30
Department for Transport|British Transport Police|10/06/2011|PS FHQ MAJOR INCIDENT SUPPORT|TEMPORARY STAFF|RED SNAPPER RECRUITMENT T/A|243361|6,300.36
Department for Transport|British Transport Police|17/06/2011|FHQ SCENES OF CRIME|TEMPORARY STAFF|RED SNAPPER RECRUITMENT T/A|243769|816.76
Department for Transport|British Transport Police|24/06/2011|FHQ SCENES OF CRIME|TEMPORARY STAFF|RED SNAPPER RECRUITMENT T/A|244136|816.76
Department for Transport|British Transport Police|03/06/2011|FHQ FINANCE|TEMPORARY STAFF|Reed Employment|242692|708.54
Department for Transport|British Transport Police|10/06/2011|FHQ FINANCE|TEMPORARY STAFF|Reed Employment|243059|784.45
Department for Transport|British Transport Police|10/06/2011|FHQ FINANCE|TEMPORARY STAFF|ROBERT JONES & COMPANY|243147|5,040.00
Department for Transport|British Transport Police|03/06/2011|PAYROLL TRANSITION (FINANCE)|TEMPORARY STAFF|SAMM IT LTD|242913|2,688.00
Department for Transport|British Transport Police|03/06/2011|FHQ SCENES OF CRIME|TEMPORARY STAFF|SERVOCA PLC|236173|2,386.80
Department for Transport|British Transport Police|10/06/2011|B4 - NATIONAL CRIME TEAM|TEMPORARY STAFF|SERVOCA PLC|236168|4,250.40
Department for Transport|British Transport Police|03/06/2011|FHQ TECHNOLOGY MANAGER|TEMPORARY STAFF|TLP CONSULTANCY LTD|240784|5,705.48
Department for Transport|British Transport Police|24/06/2011|FHQ TECHNOLOGY MANAGER|TEMPORARY STAFF|TLP CONSULTANCY LTD|244476|2,593.40
Department for Transport|British Transport Police|17/06/2011|LEADERSHIP & MGT DEV FACULTY|TRAINING-POLICE|BOOKSOURCE|243814|742.00
Department for Transport|British Transport Police|10/06/2011|LEADERSHIP & MGT DEV FACULTY|TRAINING-POLICE|COAST CONSULTING LTD|243070|10,085.50
Department for Transport|British Transport Police|24/06/2011|HR LEARNING AND DEVELOPMENT|TRAINING-POLICE|FMSSC|244012|1,358.00
Department for Transport|British Transport Police|24/06/2011|HR LEARNING AND DEVELOPMENT|TRAINING-POLICE|FMSSC|244007|1,463.00
Department for Transport|British Transport Police|17/06/2011|HR LEARNING AND DEVELOPMENT|TRAINING-POLICE|FORENSIC SCIENCE SERVICE|236041|3,846.22
Department for Transport|British Transport Police|17/06/2011|HR LEARNING AND DEVELOPMENT|TRAINING-POLICE|HERTFORDSHIRE CONSTABULARY|243795|2,244.00
Department for Transport|British Transport Police|24/06/2011|FHQ FINANCE|TRAINING-POLICE|Kent County Constabulary|235710|3,400.00
Department for Transport|British Transport Police|24/06/2011|FHQ FINANCE|TRAINING-POLICE|Kent County Constabulary|241189|-3,400.00
Department for Transport|British Transport Police|24/06/2011|FHQ S.A.M.E|TRAINING-POLICE|NATIONAL POLICING IMPROVEMENT AGENCY|238543|4,500.00
Department for Transport|British Transport Police|24/06/2011|HR LEARNING AND DEVELOPMENT|TRAINING-POLICE|NATIONAL POLICING IMPROVEMENT AGENCY|244260|3,810.00
Department for Transport|British Transport Police|24/06/2011|HR LEARNING AND DEVELOPMENT|TRAINING-POLICE|NORTH WALES POLICE DRIVING SCHOOL|244138|1,464.00
Department for Transport|British Transport Police|03/06/2011|L&D BUSINESS ASSURANCE|TRAINING-POLICE|OCR|239161|2,048.00
Department for Transport|British Transport Police|24/06/2011|DFT OLYMPICS|TRAINING-POLICE|RESEARCH & INTELLIGENCE SUPPORT CENTRE|243806|1,314.00
Department for Transport|British Transport Police|24/06/2011|EVENT PLAN & CO-ORD. UNIT|TRAINING-POLICE|Serco Defence Science and Nuclear|238364|818.60
Department for Transport|British Transport Police|10/06/2011|LEADERSHIP & MGT DEV FACULTY|TRAINING-POLICE|TRANSFORMATIONAL LEARNING SOLUTIONS|242919|720.00
Department for Transport|British Transport Police|24/06/2011|HR LEARNING AND DEVELOPMENT|TRAINING-POLICE|UCL DEPARTMENT OF SECURITY AND CRIME SCIENCE|244300|1,080.00
Department for Transport|British Transport Police|24/06/2011|NE OPERATIONS|TRAINING-POLICE|WEST YORKSHIRE POLICE AUTH|244339|500.00
Department for Transport|British Transport Police|24/06/2011|STRATEGIC DEVELOPMENT DEPT|TRAINING-STAFF|AFA PROJECT MANAGEMENT LTD|243460|6,088.80
Department for Transport|British Transport Police|03/06/2011|HR LEARNING AND DEVELOPMENT|TRAINING-STAFF|GREATER MANCHESTER POLICE|235890|1,750.00
Department for Transport|British Transport Police|10/06/2011|LONDON & THE OLYMPICS|TRAINING-STAFF|Ultra Electronics Ltd|236215|4,284.00
Department for Transport|British Transport Police|24/06/2011|HR LEARNING AND DEVELOPMENT|TRAINING-STAFF|Union Jack Club (Trading) Ltd|244640|690.00
Department for Transport|British Transport Police|17/06/2011|WN BIRMINGHAM STAFF COSTS|TRAVEL & SUBSISTANCE|GREAT BARR SCHOOL|243850|272.00
Department for Transport|British Transport Police|03/06/2011|EVENT PLAN & CO-ORD. UNIT|TRAVEL & SUBSISTANCE|SOUTHERN COACHES LIMITED|242781|950.00
Department for Transport|British Transport Police|24/06/2011|LS DOGS|UPKEEP OF DOG|ALAN MARGETTS & ASSOCIATES|244625|739.63
Department for Transport|British Transport Police|03/06/2011|WELLBEING|VACCINATIONS|ABERMED LIMITED|242292|741.60
Department for Transport|British Transport Police|24/06/2011|FHQ VEHICLE FLEET MANAGER|VEHICLE EQUIPMENT (NONCAP)|SUPERSINE DURAMARK LTD|244645|2,001.06
Department for Transport|British Transport Police|10/06/2011|PS COVERT INVESTIGATIONS UNIT|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|163.58
Department for Transport|British Transport Police|10/06/2011|PS FHQ SPECIAL BRANCH|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|60.91
Department for Transport|British Transport Police|10/06/2011|FHQ SCENES OF CRIME|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|122.47
Department for Transport|British Transport Police|10/06/2011|FHQ PROFESSIONAL STDS UNIT|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|38.30
Department for Transport|British Transport Police|10/06/2011|HR LEARNING AND DEVELOPMENT|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|19.15
Department for Transport|British Transport Police|10/06/2011|FOUNDATION FACULTY|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|38.30
Department for Transport|British Transport Police|10/06/2011|L&D BUSINESS ASSURANCE|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|555.33
Department for Transport|British Transport Police|10/06/2011|REGIONAL TRAINER OUTER LONDON|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|826.42
Department for Transport|British Transport Police|10/06/2011|LN OPERATIONS|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|-12.67
Department for Transport|British Transport Police|10/06/2011|LN AREA TASKING TEAMS|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|-78.00
Department for Transport|British Transport Police|10/06/2011|LS BROMLEY NPT|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|20.41
Department for Transport|British Transport Police|10/06/2011|LS DOGS|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|376.56
Department for Transport|British Transport Police|10/06/2011|LS SPECIAL CONSTABLES|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|61.60
Department for Transport|British Transport Police|10/06/2011|NW CID|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|29.22
Department for Transport|British Transport Police|10/06/2011|NW A.I.B|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|-16.90
Department for Transport|British Transport Police|10/06/2011|COUNTER TERRORISM|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|183.36
Department for Transport|British Transport Police|10/06/2011|SC CAMERA ENFORCEMENT|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|451.25
Department for Transport|British Transport Police|10/06/2011|SC DOGS|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|51.82
Department for Transport|British Transport Police|10/06/2011|WN CID|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|451.25
Department for Transport|British Transport Police|10/06/2011|WN GLOUCESTER STAFF COSTS|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|-54.00
Department for Transport|British Transport Police|10/06/2011|WN SHREWSBURY STAFF COSTS|VEHICLE HIRE- NONOPS|EUROPCAR GROUP UK LTD|243338|721.97
Department for Transport|British Transport Police|17/06/2011|CAPITAL CONTROL ACCOUNT|VEHICLE OWNED - ADDIT 3 YEARS|FORD MOTOR COMPANY LIMITED|243829|18,830.35
Department for Transport|British Transport Police|17/06/2011|CAPITAL CONTROL ACCOUNT|VEHICLE OWNED - ADDIT 3 YEARS|FORD MOTOR COMPANY LIMITED|243830|18,830.35
Department for Transport|British Transport Police|24/06/2011|CAPITAL CONTROL ACCOUNT|VEHICLE OWNED - ADDIT 3 YEARS|FORD MOTOR COMPANY LIMITED|244434|18,830.35
Department for Transport|British Transport Police|24/06/2011|CAPITAL CONTROL ACCOUNT|VEHICLE OWNED - ADDIT 3 YEARS|FORD MOTOR COMPANY LIMITED|244433|18,830.35
