DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|522016|223027.02|Apps and Certs Receipt - APC17311|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|522016|37404.39|Apps and Certs Receipt - APC17311|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|522016|23927.58|Apps and Certs Receipt - APC17311|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|522016|108200.31|Apps and Certs Receipt - APC17311|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|522017|13082.23|Apps and Certs Receipt - APC17311|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|502334|-3888.61|Apps and Certs Receipt - APC6421|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|502343|-13894.77|Apps and Certs Receipt - APC6203|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|505748|-2.32|Apps and Certs Receipt - APC7807|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|515117|-127.39|Apps and Certs Receipt - APC12364|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|517104|-59.03|Apps and Certs Receipt - APC13029|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|518452|-0.61|Apps and Certs Receipt - APC14061|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|520342|-6710.59|Apps and Certs Receipt - APC15338|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|520342|-886|Apps and Certs Receipt - APC15338|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|520342|-24.63|Apps and Certs Receipt - APC15338|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522037|97443.56|Apps and Certs Receipt - APC16731|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522040|162770.33|Apps and Certs Receipt - APC16731|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522040|220.47|Apps and Certs Receipt - APC16731|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522040|7245.84|Apps and Certs Receipt - APC16731|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522040|77.73|Apps and Certs Receipt - APC16731|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522040|3621.49|Apps and Certs Receipt - APC16731|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522040|7692.98|Apps and Certs Receipt - APC16731|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522040|23857.47|Apps and Certs Receipt - APC16731|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522041|375598.56|Apps and Certs Receipt - APC16731|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|TARMAC LIMITED|522045|401048.7|Apps and Certs Receipt - APC18587|DN22 8SG
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|501685|-3788.81|Apps and Certs Receipt - APC6130|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|505772|-795.35|Apps and Certs Receipt - APC7961|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|509326|-1936.89|Apps and Certs Receipt - APC9799|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|511479|-169.42|Apps and Certs Receipt - APC10507|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|513586|-1119.13|Apps and Certs Receipt - APC11399|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|515395|-2312.79|Apps and Certs Receipt - APC12325|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|516919|-2601|Apps and Certs Receipt - APC13050|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|520367|-24227.18|Apps and Certs Receipt - APC15711|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|522015|12345.72|Apps and Certs Receipt - APC17311|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|522016|384781.59|Apps and Certs Receipt - APC17311|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|522017|78025.02|Apps and Certs Receipt - APC17311|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|488752|-388.7|Apps and Certs Receipt - APC1833|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|499401|-127.69|Apps and Certs Receipt - APC5214|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|502343|-657.14|Apps and Certs Receipt - APC6203|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|507984|-13568.46|Apps and Certs Receipt - APC8712|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|509572|-2020.19|Apps and Certs Receipt - APC9667|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|512023|-6174.7|Apps and Certs Receipt - APC10469|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|514260|-1126.86|Apps and Certs Receipt - APC12275|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|514262|-0.13|Apps and Certs Receipt - APC12275|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|515117|-18414.41|Apps and Certs Receipt - APC12364|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|517100|-15793.32|Apps and Certs Receipt - APC13237|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|517104|-20707.47|Apps and Certs Receipt - APC13029|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|518086|-1096.25|Apps and Certs Receipt - APC14157|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|518452|-28691.37|Apps and Certs Receipt - APC14061|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|520342|-205080.34|Apps and Certs Receipt - APC15338|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|520344|-22806.07|Apps and Certs Receipt - APC15338|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522036|1235.47|Apps and Certs Receipt - APC16731|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522040|2056321.89|Apps and Certs Receipt - APC16731|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522041|1885802.22|Apps and Certs Receipt - APC16731|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|VITAL TECHNOLOGY LTD|522027|149995.66|DX EUD Video Incidentn Detection System - Certificate 1|M5 4TP
Department For Transport|Highways Agency|16/03/12|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|522015|880.15|Apps and Certs Receipt - APC17311|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|522016|24864.28|Apps and Certs Receipt - APC17311|DL1 1TJ
Department For Transport|Highways Agency|16/03/12|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY CIVIL ENGINEERING LTD|522048|174825.33|Apps and Certs Receipt - APC18626|RH1 1PQ
Department For Transport|Highways Agency|16/03/12|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|499401|-590.88|Apps and Certs Receipt - APC5214|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|505748|-583.35|Apps and Certs Receipt - APC7807|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522040|589290.2|Apps and Certs Receipt - APC16731|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522041|2162443.22|Apps and Certs Receipt - APC16731|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TEC - Technology Maintenance|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522038|104744.88|Apps and Certs Receipt - APC16731|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TEC - Technology Maintenance|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522040|28632|Apps and Certs Receipt - APC16731|BS32 4SR
Department For Transport|Highways Agency|16/03/12|TEC - Technology Maintenance|NETWORK DELIVERY & DEVELOPMENT|VARIABLE MESSAGE SIGNS LTD|522051|17415||NE31 2JZ
Department For Transport|Highways Agency|16/03/12|WM - Winter Maintenance|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522038|633029.07|Apps and Certs Receipt - APC16731|BS32 4SR
Department For Transport|Highways Agency|19/03/12|CM - Compounds Maintenance|NETWORK DELIVERY & DEVELOPMENT|SEDGEMOOR DISTRICT COUNCIL|71000005080/03/22/X|-3251.8||TA6 3AR
Department For Transport|Highways Agency|19/03/12|Other external training costs|NETWORK SERVICES DIRECTORATE|BOE FOREIGN CURRENCY|5927372|2053|Adobe Graphic Design Training|EC2R 8AH
Department For Transport|Highways Agency|19/03/12|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|SEVERN TRENT WATER LTD (CIS) DIVERT/CONNECT|4000009203FINAL|2797.66|FINAL ACCOUTN IN RESPECT OF PREPAYMENT 4000092203|CV3 9FH
Department For Transport|Highways Agency|19/03/12|Call costs - Mobile phones|FINANCE & BUSINESS SERVICES|BRITISH TELECOM PLC (NON CIS) CHARGES|522079|6047.39|Doc. 401560 // Inv. VP76982270M08101O&|DH98 1BT
Department For Transport|Highways Agency|19/03/12|CM - Compounds Maintenance|NETWORK DELIVERY & DEVELOPMENT|BASINGSTOKE & DEANE BOROUGH COUNCIL|522118|17404|Non Domestic Rates Bill, Dummer Maintenance Compound, M3, Dummer, Invoice Date: 13/03/12|RG21 4AH
Department For Transport|Highways Agency|19/03/12|CM - Compounds Maintenance|NETWORK DELIVERY & DEVELOPMENT|EAST DORSET DISTRICT COUNCIL|522115|1800|Non Domestic Rates Bill, Lorry Park, Avon Forest Park, Brocks Pine, Invoice Date: 12.03.12|DT11 1BW
Department For Transport|Highways Agency|19/03/12|CM - Compounds Maintenance|NETWORK DELIVERY & DEVELOPMENT|NEW FOREST DISTRICT COUNCIL|522116|10648.5|Non Domestic Rates Bill, Motorway Maintenance Compound, M27 Ower, Invoice Date: 13/03/12|SO41 9ZG
Department For Transport|Highways Agency|19/03/12|CM - Compounds Maintenance|NETWORK DELIVERY & DEVELOPMENT|ROYAL BOROUGH OF WINDSOR AND MAIDENHEAD|522114|31602|Non Domestic Rates Bill, M4 Maintenance Depot, Priors Way, Maidenhead, Invoice Date 15.03.2012|SL6 1RF
Department For Transport|Highways Agency|19/03/12|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|522055|518895.8|Apps and Certs Receipt - APC18120|DL1 1TJ
Department For Transport|Highways Agency|19/03/12|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|522056|1556401.71|Apps and Certs Receipt - APC18547|DL1 1TJ
Department For Transport|Highways Agency|19/03/12|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|522057|2600.64|Apps and Certs Receipt - APC18244|DL1 1TJ
Department For Transport|Highways Agency|19/03/12|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|BRITISH TELECOM PLC (NON CIS) CHARGES|521236|-84.7|BT Bill for 36872170 - January to March 2012|DH98 1BT
Department For Transport|Highways Agency|19/03/12|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|522090|775336|Apps and Certs Receipt - APC18549|M2 5JB
Department For Transport|Highways Agency|19/03/12|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|OVE ARUP & PARTNERS|522136|8150.68|Area 3 ASC Document Support to end of January 2012|NE1 3PL
Department For Transport|Highways Agency|19/03/12|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|522097|3052.01|invoice 90096611 Jan 12|AL2 2DQ
Department For Transport|Highways Agency|19/03/12|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|522100|32013.9|invoice 90098136 Feb 12|AL2 2DQ
Department For Transport|Highways Agency|19/03/12|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|522109|1378.13|invoice 90098135 Feb 12|AL2 2DQ
Department For Transport|Highways Agency|19/03/12|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|522119|170884.68|invoice 90098132 Feb 12|AL2 2DQ
Department For Transport|Highways Agency|19/03/12|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|THAMES WATER UTILITIES LTD (NON CIS) WATER USAGE|522099|998.41|Water Services Bill, Maintenance Depot, Oxford Rd, 20th Jan - 6th March 2012, Invoice 57232-52476MAR2012|SN38 3TW
Department For Transport|Highways Agency|19/03/12|CM - Third Party Damage|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|520377|-148010.46|Apps and Certs Receipt - APC16512|OX4 4DQ
Department For Transport|Highways Agency|19/03/12|CM - Third Party Damage|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|522126|313820.07|Apps and Certs Receipt - APC18447|OX4 4DQ
Department For Transport|Highways Agency|19/03/12|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|522072|15920.55|Apps and Certs Receipt - APC18264|OX4 4DQ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AECOM|522064|24271.01|Invoice 60217288-28 = HA Spatial Planning Arrangement East of England 2011-2015, PIN 518441, Period February 2012|AL1 3ER
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AECOM|522065|2547.76|Invoice 60217288-29 = HA Spatial Planning Arrangement East of England 2011-15, PIN 518446, Period February 2012|AL1 3ER
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AECOM|522066|7361.02|Invoice 60217288-30 = HA Spatial Planning Arrangement East of England 2011-15, PIN 518440, Period February 2012|AL1 3ER
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AECOM|522068|5322.71|Invoice 60217288-31 = HA Spatial Planning Arrangement East of England 2011-15, PIN 518442, Period February 2012|AL1 3ER
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|522072|28824.95|Apps and Certs Receipt - APC18264|OX4 4DQ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|522073|9297.94|Apps and Certs Receipt - APC18263|OX4 4DQ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|515290|-1082.56|Apps and Certs Receipt - APC12765|DL1 1TJ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|516943|-1732.16|Apps and Certs Receipt - APC13588|DL1 1TJ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|520095|-748.36|Apps and Certs Receipt - APC16327|DL1 1TJ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|522062|17111.45|Apps and Certs Receipt - APC18090|DL1 1TJ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|522062|536.47|Apps and Certs Receipt - APC18090|DL1 1TJ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522105|5728.57|Apps and Certs Receipt - APC18735|BS32 4SR
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522107|8072.35|Apps and Certs Receipt - APC18737|BS32 4SR
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|522108|3197.62|Apps and Certs Receipt - APC18736|BS32 4SR
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|HALCROW GROUP LTD|522121|80000|Halcrow March Invoice|NE11 0RU
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|HALCROW GROUP LTD|522122|1614.92|Halcrow March Invoice|NE11 0RU
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PB LTD|522135|3990.56|SE (West and London) Spatial Planning - December 2011 Fees|GU7 2AZ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PB LTD|522137|6252.29|SE (West and London) Development Management - December 2011 Fees|GU7 2AZ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PB LTD|522138|3743.05|SE (East) Spatial Planning - December 2011 Fees|GU7 2AZ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PB LTD|522141|28308.22|SE (East) Development Management - December 2011 Fees|GU7 2AZ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|522088|6690.98|invoice 90097340 Jan 12|AL2 2DQ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|522091|4888.85|invoice 90096637 Jan 12|AL2 2DQ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|522113|5170.71|invoice 90098134 Feb 12|AL2 2DQ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|TREASURY SOLICITOR|522148|7195.96|February 2012 Fees M56 Junction 7 Eastbound Merge|WC2B 4TS
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK SERVICES DIRECTORATE|HALCROW GROUP LTD|522063|16856.59|For work done in February 2012|NE11 0RU
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|508518|-636.55|NE TechMAC Non Lump-Sum Jun'11|OX4 4DQ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|522067|128.54|Apps and Certs Receipt - APC17386|OX4 4DQ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|522061|51451.38|Apps and Certs Receipt - APC18071|DL1 1TJ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CALDERDALE COUNCIL|522096|12251.5||HX1 1TP
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GOODMAN LOGISTICS DEVELOPMENTS (UK) LTD|522075|11523.53|Invoice INV197|B90 8BG
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|522093|5542.62|invoice 90096619 Jan 12|AL2 2DQ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|522123|549.58|invoice 90097063 Jan 12|AL2 2DQ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|522125|13945.03|invoice 90097078 Jan 12|AL2 2DQ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|522132|2379.2|invoice 90097071 Jan 12|AL2 2DQ
Department For Transport|Highways Agency|19/03/12|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|TREASURY SOLICITOR|522078|693.5|Case charges for professional work to 29/02/2012|WC2B 4TS
Department For Transport|Highways Agency|19/03/12|Digital Communications|NETWORK SERVICES DIRECTORATE|ATOS IT SERVICES UK LIMITED|522095|1408.36|Hosting provision of Datex II data feed - February 2012|WV10 6UH
Department For Transport|Highways Agency|19/03/12|Electricity|FINANCE & BUSINESS SERVICES|WILLIAM POLLARD & CO LTD T/A POLLARDS|522058|1174.61|Electric at Ash House, Exeter for February 2012|EX2 7NU
Department For Transport|Highways Agency|19/03/12|External seminars and conferences|FINANCE & BUSINESS SERVICES|PREMIER PEOPLE SOLUTIONS LTD T/A PREMIER PARTNERSHIP|502332|-1125|Presentation Skills 23rd & 24th March 2011 -382672-|DN4 5NL
