DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department For Transport|Highways Agency|04/09/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|607524|-100172.56|Apps and Certs Receipt - APC50463|DL1 1TJ
Department For Transport|Highways Agency|04/09/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609863|2429972.98|Apps and Certs Receipt - APC52116|DL1 1TJ
Department For Transport|Highways Agency|04/09/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609866|272499.19|Apps and Certs Receipt - APC52110|DL1 1TJ
Department For Transport|Highways Agency|04/09/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|600207|-4123.19|Apps and Certs Receipt - APC43356|BS32 4SR
Department For Transport|Highways Agency|04/09/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|604089|-846.19|Apps and Certs Receipt - APC47102|BS32 4SR
Department For Transport|Highways Agency|04/09/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|605984|-3269.47|Apps and Certs Receipt - APC48731|BS32 4SR
Department For Transport|Highways Agency|04/09/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|609847|175072.22|Apps and Certs Receipt - APC52113|BS32 4SR
Department For Transport|Highways Agency|04/09/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|609848|24088.29|Apps and Certs Receipt - APC52113|BS32 4SR
Department For Transport|Highways Agency|04/09/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|609849|84398.41|Apps and Certs Receipt - APC52113|BS32 4SR
Department For Transport|Highways Agency|04/09/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|609850|83434.59|Apps and Certs Receipt - APC52113|BS32 4SR
Department For Transport|Highways Agency|04/09/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|609851|121694.63|Apps and Certs Receipt - APC52248|BS32 4SR
Department For Transport|Highways Agency|04/09/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|607524|-711.94|Apps and Certs Receipt - APC50463|DL1 1TJ
Department For Transport|Highways Agency|04/09/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609863|394654.79|Apps and Certs Receipt - APC52116|DL1 1TJ
Department For Transport|Highways Agency|04/09/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609866|57452.24|Apps and Certs Receipt - APC52110|DL1 1TJ
Department For Transport|Highways Agency|04/09/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|INTERSERVE CONSTRUCTION LIMITED|609831|309404.8|Apps and Certs Receipt - APC52224|B23 7RZ
Department For Transport|Highways Agency|04/09/2013|Water and sewerage|FINANCE & BUSINESS SERVICES|BRISTOL WESSEX BILLING SERVICES LTD (NON CIS) WATER USAGE|609854|1279.94|1st Floor, Unit 5, Island Trade Park, Bristow Broadway, Meter number 04-516346 - Water/sewerage for 28/02/13 to19/08/13.|BS48 1WA
Department For Transport|Highways Agency|04/09/2013|Water and sewerage|FINANCE & BUSINESS SERVICES|BRISTOL WESSEX BILLING SERVICES LTD (NON CIS) WATER USAGE|609860|740.03|1st Floor, Unit 2, Island Trade Park, Bristow Broadway, Meter number 04-516350 - Water/sewerage for 28/02/13 to19/08/13.|BS48 1WA
Department For Transport|Highways Agency|05/09/2013|CM - Compensation / Variation Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY CIVIL ENGINEERING LTD|609928|8592.19||RH1 1PQ
Department For Transport|Highways Agency|05/09/2013|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY CIVIL ENGINEERING LTD|609928|108662.66||RH1 1PQ
Department For Transport|Highways Agency|05/09/2013|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|SOUTH EAST WATER (NON CIS) WATER  USAGE|609960|552.41|South Portal, Hindhead - 01/04/2013 to 30/09/2013|MK77 1TA
Department For Transport|Highways Agency|05/09/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|APCMANUAL|223875.46|4062644 Manual Certificate|M2 5JB
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609923|7416.34|Apps and Certs Receipt - APC51254|DL1 1TJ
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|603838|-576.53|Apps and Certs Receipt - APC47543|M2 5JB
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|607851|-550.14|Apps and Certs Receipt - APC50563|M2 5JB
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|609954|54.37|Apps and Certs Receipt - APC52316|M2 5JB
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|609955|591.33|Apps and Certs Receipt - APC52316|M2 5JB
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|609956|124736.63|Apps and Certs Receipt - APC52316|M2 5JB
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|APCMANUAL|356133.14|4062644 Manual Certificate|M2 5JB
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|APCMANUAL|6711.38|4062644 Manual Certificate|M2 5JB
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK SERVICES DIRECTORATE|OVE ARUP & PARTNERS|609929|22670.71|work completed in August 2013|NE1 3PL
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|609906|37000||KT18 5BW
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|531001|-803.79|Apps and Certs Receipt - APC29705|M2 5JB
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|609956|9955.35|Apps and Certs Receipt - APC52316|M2 5JB
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|APCMANUAL|53612.46|4062644 Manual Certificate|M2 5JB
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|APCMANUAL|2930.78|4062644 Manual Certificate|M2 5JB
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|APCMANUAL|9.33|4062644 Manual Certificate|M2 5JB
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|MOTT MACDONALD GROUP LTD|607700|1520.71||CR0 2EE
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|607487|-7787.57||OL1 9LH
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|609915|6513.45|MCE2241 issue E ONVIF & NRTS2 inclusion (Aug-13)|OL1 9LH
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|MOUCHEL LIMITED|609891|2463.92|July 2013 - Carriageway Clearance|OL1 9LH
Department For Transport|Highways Agency|05/09/2013|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|PRO-TECT SAFETY SIGNS|609930|10585.29|CLEAR INITIATIVE - (Trio) Load Cell invoice 24639|BS24 6TA
Department For Transport|Highways Agency|05/09/2013|Foreign - Hotel/Apartment|COMMERCIAL & PROCUREMENT|REDFERN TRAVEL LTD|60810|275.51|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Foreign - Hotel/Apartment|MAJOR PROJECTS|REDFERN TRAVEL LTD|60810|116.25|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Foreign - Hotel/Apartment|NETWORK DELIVERY & DEVELOPMENT|REDFERN TRAVEL LTD|60810|-2051.67|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Foreign - Hotel/Apartment|NETWORK SERVICES DIRECTORATE|REDFERN TRAVEL LTD|60810|79.69|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Foreign - Hotel/Apartment|TRAFFIC MANAGEMENT DIRECTORATE|REDFERN TRAVEL LTD|60810|284.32|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Hire car fuel|COMMERCIAL & PROCUREMENT|REDFERN TRAVEL LTD|062489REP|117.33|INVOICE 062489|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Hire car rental|COMMERCIAL & PROCUREMENT|REDFERN TRAVEL LTD|062489REP|55.92|INVOICE 062489|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|ICT Consultancy Costs|FINANCE & BUSINESS SERVICES|ATOS IT SERVICES UK LIMITED|609957|17855.16|IAM IS HA/AtoS Time Element July 2013|WV10 6UH
Department For Transport|Highways Agency|05/09/2013|ICT Consultancy Costs|FINANCE & BUSINESS SERVICES|UNIT 4 BUSINESS SOFTWARE|609875|1400|Introduction to Agresso, V563  4 delegates  8th April 2013|BS20 0PX
Department For Transport|Highways Agency|05/09/2013|ICT Software Maintenance|FINANCE & BUSINESS SERVICES|ATOS IT SERVICES UK LIMITED|608456|9141.95|Apps Service Bundle June 2013 spend|WV10 6UH
Department For Transport|Highways Agency|05/09/2013|Lands Costs|MAJOR PROJECTS|SMITHS GORE|LOMD242196|506.5|HAL00012781/xxxxxx/34002796|PE1 1QF
Department For Transport|Highways Agency|05/09/2013|Lands Costs|MAJOR PROJECTS|SMITHS GORE|LOMD243841|984.01|HAL55555542//18074052|PE1 1QF
Department For Transport|Highways Agency|05/09/2013|Lands Costs|MAJOR PROJECTS|SMITHS GORE|LOMD243846|1249.2|HAL55555547//28018747|PE1 1QF
Department For Transport|Highways Agency|05/09/2013|Lands Costs|MAJOR PROJECTS|SMITHS GORE|LOMD243847|803.9|HAL55555547//28018746|PE1 1QF
Department For Transport|Highways Agency|05/09/2013|Media Monitoring|NETWORK SERVICES DIRECTORATE|GORKANA GROUP LIMITED|609882|868.9|633207|EC1Y 8QE
Department For Transport|Highways Agency|05/09/2013|Other office-related equipment and consumables Costs|TRAFFIC MANAGEMENT DIRECTORATE|COMPUTACENTER (UK) LTD|609932|7549.05|Inv. 3804985451|AL10 9TW
Department For Transport|Highways Agency|05/09/2013|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A 50 LIMITED|609889|653079.12|Payment for invoice no 50.559|NW1 3AX
Department For Transport|Highways Agency|05/09/2013|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A 50 LIMITED|609890|41018.22|Payment for invoice no 50.560|NW1 3AX
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609922|87416.05|Apps and Certs Receipt - APC51236|DL1 1TJ
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|609931|61646.44|invoice No 13023813 28/08/2013 Leeming to Barton|KT18 5BW
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|609958|1566.43|Aug 13 fees.|KT18 5BW
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|BIRSE CIVILS LTD|609884|4581453.67|A11 Fiveways, Birse Cert No 16, Payment Assessment Date 01/08/2013|DN18 5BW
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD243767|821|HAL00009852//91211166|CF10 5BT
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD243845|1480|00012161/xxxxxx|CF10 5BT
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD243851|621.6|HAL00010419/xxxxxx J/91197831|CF10 5BT
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD243852|5200|00012885/xxxxxx|CF10 5BT
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD243853|30070.26|00010445/xxxxxx|CF10 5BT
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|FAITHFUL & GOULD|609934|17747.33|invoice No12026259 A1 Dishforth -Barton (Leeming - Barton)|WR5 1TX
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|INTERSERVE CONSTRUCTION LIMITED|609911|59844.4|Final Account A66 Long Newton|B23 7RZ
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|JACOBS UK LTD|609888|12273.18|A5-M1 LINK, Jacobs, Invoice No: B1845400/013/BM, Charges for period ending 23rd Aug 2013|G2 7HX
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|JACOBS UK LTD|609907|3200.68|PO 1199 M6 J2-4 AQ monitoring August 2013|G2 7HX
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|MOTT MACDONALD GRONTMIJ JOINT VENTURE|609959|34573.58|PO 1197 M5 J4a-6 Surveys July 2013|SO50 9NW
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|601677|-710.72||OL1 9LH
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|608430|-1445.35||OL1 9LH
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|NETWORK RAIL|609886|4933.07|Aug invoice #4567.66 net|SN1 1GW
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|NETWORK RAIL|609895|3000|Inv PP4354, Dtd 29/08/2013, A160 Immingham, Network Rail, TBF.|SN1 1GW
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|SKANSKA CONSTRUCTION UK LTD|609962|530382.97|skanska cert 88|WD3 9SW
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|TURNER & TOWNSEND|609887|23453|Inv Nr: 000003 Inv Date: 28 August 2013 Professional Fees for Aug 2013|LS18 4GH
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|URS INFRASTRUCTURE AND ENVIRONMENT UK LTD|609910|20785.56|Invoice number 5637663. Invoice date 28/08/2013. Amount #24942.67, excluding VAT #20785.56|RG21 7PP
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|LOMD235682|2442.91|HAL00011362/xxxxxx/25000061012013|SW19 4DT
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|LOMD243842|1027|HAL00011612/xxxxxx/25000059352013|SW19 4DT
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|LOMD243843|3180|HAL66666640//25000059112013|SW19 4DT
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|LOMD243844|2324|HAL00011322//25000059172013|SW19 4DT
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|609909|6092.8|Apps and Certs Receipt - APC51156|OX4 4DQ
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609923|11992.21|Apps and Certs Receipt - APC51254|DL1 1TJ
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609925|7530.18|Apps and Certs Receipt - APC51328|DL1 1TJ
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609925|404.19|Apps and Certs Receipt - APC51328|DL1 1TJ
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|609897|6806.7|M25 J7 - J10 Controlled Motorway - Aug 2013|KT18 5BW
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|APCMANUAL|302304.42|4062644 Manual Certificate|M2 5JB
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|608440|-10.29||OL1 9LH
Department For Transport|Highways Agency|05/09/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|VALUATION OFFICE AGENCY|LOMD243630|1487|HAL00001971/xxxxxx/25000059202013|SW19 4DT
Department For Transport|Highways Agency|05/09/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|APCMANUAL|6100094.06|4062644 Manual Certificate|M2 5JB
Department For Transport|Highways Agency|05/09/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|609908|976.48||GU14 7BF
Department For Transport|Highways Agency|05/09/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|609914|1092.29||GU14 7BF
Department For Transport|Highways Agency|05/09/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|607851|-81393.66|Apps and Certs Receipt - APC50563|M2 5JB
Department For Transport|Highways Agency|05/09/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|608180|-43880.71|Apps and Certs Receipt - APC50764|M2 5JB
Department For Transport|Highways Agency|05/09/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|609937|4126.36|Apps and Certs Receipt - APC52318|M2 5JB
Department For Transport|Highways Agency|05/09/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|609940|438882.35|Apps and Certs Receipt - APC52318|M2 5JB
Department For Transport|Highways Agency|05/09/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|609941|3330.64|Apps and Certs Receipt - APC52318|M2 5JB
Department For Transport|Highways Agency|05/09/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|609944|1054.23|Apps and Certs Receipt - APC52318|M2 5JB
Department For Transport|Highways Agency|05/09/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|609945|1252.86|Apps and Certs Receipt - APC52318|M2 5JB
Department For Transport|Highways Agency|05/09/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|609946|1047.57|Apps and Certs Receipt - APC52318|M2 5JB
Department For Transport|Highways Agency|05/09/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|609950|894.07|Apps and Certs Receipt - APC52316|M2 5JB
Department For Transport|Highways Agency|05/09/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|609953|2463.88|Apps and Certs Receipt - APC52316|M2 5JB
Department For Transport|Highways Agency|05/09/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|609954|2672|Apps and Certs Receipt - APC52316|M2 5JB
Department For Transport|Highways Agency|05/09/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|609955|3907.97|Apps and Certs Receipt - APC52316|M2 5JB
Department For Transport|Highways Agency|05/09/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|609956|572312.43|Apps and Certs Receipt - APC52316|M2 5JB
Department For Transport|Highways Agency|05/09/2013|Travel - Air Domestic|COMMERCIAL & PROCUREMENT|REDFERN TRAVEL LTD|60810|374.43|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Air Domestic|FINANCE & BUSINESS SERVICES|REDFERN TRAVEL LTD|60810|167.08|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Air Domestic|NETWORK DELIVERY & DEVELOPMENT|REDFERN TRAVEL LTD|60810|677.71|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Air Domestic|NETWORK SERVICES DIRECTORATE|REDFERN TRAVEL LTD|60810|693.6|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Air Domestic|STRATEGY & PLANNING DIR|REDFERN TRAVEL LTD|60810|262.08|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Air Domestic|TRAFFIC MANAGEMENT DIRECTORATE|REDFERN TRAVEL LTD|60810|745.95|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Bus|TRAFFIC MANAGEMENT DIRECTORATE|REDFERN TRAVEL LTD|062489REP|94.33|INVOICE 062489|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - First|NETWORK DELIVERY & DEVELOPMENT|REDFERN TRAVEL LTD|062489REP|55.86|INVOICE 062489|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|COMMERCIAL & PROCUREMENT|REDFERN TRAVEL LTD|050940REP|98.09|INVOICE 050940|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|COMMERCIAL & PROCUREMENT|REDFERN TRAVEL LTD|050940REP|523.91|INVOICE 050940|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|COMMERCIAL & PROCUREMENT|REDFERN TRAVEL LTD|60810|3567.91|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|COMMERCIAL & PROCUREMENT|REDFERN TRAVEL LTD|60810|10819.58|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|FINANCE & BUSINESS SERVICES|REDFERN TRAVEL LTD|050940REP|2039.24|INVOICE 050940|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|FINANCE & BUSINESS SERVICES|REDFERN TRAVEL LTD|60810|3241.52|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|FINANCE & BUSINESS SERVICES|REDFERN TRAVEL LTD|60810|22574.4|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|MAJOR PROJECTS|REDFERN TRAVEL LTD|050940REP|686.74|INVOICE 050940|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|MAJOR PROJECTS|REDFERN TRAVEL LTD|050940REP|261.94|INVOICE 050940|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|MAJOR PROJECTS|REDFERN TRAVEL LTD|60810|11122.21|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|MAJOR PROJECTS|REDFERN TRAVEL LTD|60810|1824.81|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|MAJOR PROJECTS|REDFERN TRAVEL LTD|062489REP|194.93|INVOICE 062489|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|NETWORK DELIVERY & DEVELOPMENT|REDFERN TRAVEL LTD|050940REP|2173.19|INVOICE 050940|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|NETWORK DELIVERY & DEVELOPMENT|REDFERN TRAVEL LTD|60810|27075.28|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|NETWORK DELIVERY & DEVELOPMENT|REDFERN TRAVEL LTD|60810|1124.2|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|NETWORK DELIVERY & DEVELOPMENT|REDFERN TRAVEL LTD|60810|1835.27|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|NETWORK SERVICES DIRECTORATE|REDFERN TRAVEL LTD|050940REP|1707.39|INVOICE 050940|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|NETWORK SERVICES DIRECTORATE|REDFERN TRAVEL LTD|050940REP|952.89|INVOICE 050940|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|NETWORK SERVICES DIRECTORATE|REDFERN TRAVEL LTD|60810|22113.13|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|NETWORK SERVICES DIRECTORATE|REDFERN TRAVEL LTD|60810|7176.88|Jun-13|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|STRATEGY & PLANNING DIR|REDFERN TRAVEL LTD|050940REP|476.24|INVOICE 050940|BD1 3AZ
Department For Transport|Highways Agency|05/09/2013|Travel - Rail - Standard|STRATEGY & PLANNING DIR|REDFERN TRAVEL LTD|60810|1308.83|Jun-13|BD1 3AZ
