DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|GLEN VALLEY TOURS LTD|2000009121|12516.38
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|GLOVERS COACHES LTD|2000009122|4464.95
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|GOLDEN BOY COACHES|2000009123|6269.77
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|GOODWINS COACHES|2000009124|12257.65
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|GRAND PRIX SERVICES|2000009125|7415.88
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|GRIFFIN COACHES T/A RELIANCE TRAVEL|2000009126|18160.99
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|GRANT PALMER PASSENGER SERVICES|2000009127|32148.25
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|GRAYLINE COACHES|2000009128|9804.34
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|GREENLINE BUSES|2000009129|671.8
Department for Transport|Department for Transport|15/07/2010|BUS FDR Wales|Regional & Local Transport|HAFAN COACHES|2000009130|789.92
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|HALIFAX JOINT COMMITTEE|2000009132|30530
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|HALTON BOROUGH TRANSPORT LTD|2000009133|120018.63
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|HAMS TRAVEL|2000009134|7738.87
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|HANNELL OF HALTON|2000009135|13100.57
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|HANSONS (WORDSLEY) LTD|2000009136|39049.07
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|HARDINGS COACHES|2000009137|5337.29
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|HATTS COACHES|2000009138|5720.53
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|HAYTONS EXECUTIVE TRAVEL LTD|2000009139|23351.84
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|HOLMESWOOD COACHES|2000009140|19458.93
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|HOPLEY'S COACHES LTD|2000009141|5703.62
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|HR RICHMOND LTD TA EPSOMCOACHES|2000009142|156712.25
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|HULME HALL COACHES LTD|2000009143|3077.44
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|IAN R PHILLIPS T/A I & S COACHES|2000009144|1312.62
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|IMPERIAL BUS COMPANY LTD|2000009145|32979.77
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|J & P EXECUTIVE TRAVEL|2000009148|86124.91
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|JACKSONS OF SILSDEN (1988) LTD|2000009150|2731.67
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|JAMES BEVAN (LYDNEY) LTD|2000009151|5830.78
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|JEFFS COACHES LTD|2000009152|6638.12
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|JOHN FISHWICK & SONS|2000009153|53042.86
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|JST INTERNATIONAL|2000009154|1333.57
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|JUDGES MINI COACHES|2000009155|22606.75
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|K & B TRAVEL LTD|2000009156|1344.27
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|THE KINGS FERRY TRAVEL GROUP|2000009157|77144.21
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|KIRKBY LONSDALE COACH HIRE LTD|2000009158|18418.21
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|LAKELAND COMMERCIALS LTD|2000009159|1251.1
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|LITTLE JIMS|2000009160|1376.89
Department for Transport|Department for Transport|15/07/2010|BUS FDR Wales|Regional & Local Transport|LLOYD'S COACHES|2000009161|15912.3
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|LONDON SOVEREIGN LTD|2000009162|445964.72
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|LONDON UNITED BUSWAYS LTD|2000009163|2595247.39
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|LUGG VALLEY TRAVEL LTD|2000009164|9559.64
Department for Transport|Department for Transport|15/07/2010|BUS FDR Wales|Regional & Local Transport|M & H COACHES|2000009165|15857.56
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|M TRAVEL LIMITED|2000009166|20548.67
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|MARCHANTS COACHES|2000009167|10865.65
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|MARCHWOOD M'WAYS (S'HAMPTON)|2000009168|85652.46
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|MARETTS|2000009169|5246.54
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|MARSHALLS COACHES|2000009170|8052.63
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|MAYNE COACHES LTD|2000009171|5095.15
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|MCT TRADING LIMITED|2000009172|719
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|MEREDITHS COACHES LIMITED|2000009174|5365.63
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|MESSENGERS COACHES LTD|2000009175|2607.76
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|METROBUS LTD|2000009176|1616224.34
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|METROLINE TRAVEL LTD|2000009177|3957771.92
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|MH ELCOCK AND SON LTD|2000009178|1487.54
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|MIDLAND RIDER LTD|2000009179|16964.5
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|MIKE DE COURCEY TRAVEL LTD|2000009180|120262.2
Department for Transport|Department for Transport|15/07/2010|BUS FDR Wales|Regional & Local Transport|MORRIS TRAVEL LTD|2000009181|28179.23
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|N N CRESSWELL|2000009182|3628.37
Department for Transport|Department for Transport|15/07/2010|BUS FDR Wales|Regional & Local Transport|NATIONAL EXPRESS LTD|2000009183|13010
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|NATIONAL EXPRESS LTD|2000009183|1262517
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|NEALS TRAVEL|2000009184|1592.58
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|NIP ON TRANSPORT SERVICE|2000009186|26451.49
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|NIPPY BUS LTD|2000009187|11837.1
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|NORSE COMMERCIAL SERVICES LTD|2000009188|34718.11
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|NORTH LINCOLNSHIRE DC|2000009189|3730.15
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|O T S MINIBUS|2000009190|737.62
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|ORIGINAL LONDON SIGHTSEEING TOUR LT|2000009191|73508.41
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|OURHIRE|2000009192|3054.4
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|OXFORD BUS CO|2000009193|80930
Department for Transport|Department for Transport|15/07/2010|BUS FDR Wales|Regional & Local Transport|P & O LLOYD LTD|2000009195|14002.89
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|PARAGON TRAVEL LTD|2000009196|6060.2
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|PAUL S WINSON (COACHES) LTD|2000009197|12281.9
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|PETERBOROUGH CITY COUNCIL|2000009198|19694.84
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|PILKINGTONS (ACC) LTD|2000009199|2127.4
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|PREMIER BUS & COACH HIRE|2000009200|5848.59
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|PREMIERESHOW LTD|2000009201|859.18
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|PRESTON BUS LTD|2000009202|192224.06
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|PRIMROSE MOTOR SERVICES LTD|2000009203|24126.88
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|PROCTERS COACHES|2000009204|47991.31
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|PULHAM & SON (COACHES) LTD|2000009205|20139.13
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|R HANDLEY & SONS LTD|2000009206|904.51
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|RED KITE COMMERCIAL SERVICES|2000009208|13405.85
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|RED KITE TRAVEL|2000009209|11882.7
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|REDLINE BUSES|2000009210|29507.12
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|REDROUTE BUSES|2000009211|2956.13
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|REGS COACHES LTD|2000009212|2670.72
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|RICHMOND'S COACHES|2000009213|5087.97
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|RML TRAVEL|2000009214|11121.65
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|ROBERTS TOURS LTD|2000009216|18028.7
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|ROSELYN COACHES|2000009218|803.3
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|ROSSENDALE TRANSPORT LIMITED|2000009219|201848.89
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|S M TRAVEL LTD|2000009220|156838.43
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SARGEANT BROS|2000009221|16043.07
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SOUTH EAST LONDON &|2000009223|1695361.5
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SECOND CITY TRAVEL|2000009224|4417.25
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SHORELINE SUNCRUISERS|2000009225|9405.09
Department for Transport|Department for Transport|15/07/2010|BUS FDR Wales|Regional & Local Transport|SILVER STAR COACH HOLIDAYS LTD|2000009226|23142.43
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SLEAFORDIAN COACHES|2000009227|22294.61
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SMITH MOTORS LEDBURY LTD|2000009228|531.64
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SOUTHDOWN PSV LTD|2000009230|44410.83
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SPANGAP LTD|2000009231|11242.01
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SPEARINGS COACHES|2000009232|902.97
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SPEEDWELLBUS LTD|2000009233|66609.97
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|STACEYS COACHES LTD|2000009234|2635.73
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|STAGECOACH IN HARTLEPOOL AND HULL|2000009235|93059.05
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|STAGECOACH OXFORD|2000009236|501869.77
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|AVT T/A STEWARTS COACHES|2000009237|6355.27
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SULLIVAN BUS & COACH LTD|2000009238|37795.28
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SUMMERCOURT TRAVEL LTD|2000009239|12912.71
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SW COACHES LTD|2000009240|53318.07
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SWANBROOK TRANSPORT|2000009241|21827.06
Department for Transport|Department for Transport|15/07/2010|BUS FDR Wales|Regional & Local Transport|SWANSEA MINI TRAVEL|2000009242|616.41
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SWEYNE COACHES & CO|2000009243|7376.6
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|T W COACHES LTD|2000009244|13452.02
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|TALLYHO COACHES|2000009245|10120.37
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|TARGET TRAVEL|2000009247|29203.74
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|TARHUM LTD|2000009248|897.39
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|TEES VALLEY LUXURY COACH|2000009250|29973.43
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|THAMES TRAVEL (WALLINGFORD) LTD|2000009251|105874.32
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|THAMESDOWN TRANSPORT LTD|2000009252|225974.04
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|TRANSLINC LTD|2000009253|7801.72
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|TRAVEL FOR ALL|2000009254|1161.12
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|TRAVEL LONDON (WEST) LTD|2000009255|454773.67
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|TRAVELLERS CHOICE|2000009256|21654.29
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|TURNERS TOURS|2000009257|22722.17
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|TYRER TOURS LTD|2000009258|64168.89
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|UNITY COACHES|2000009259|1007.33
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|UNIVERSITYBUS|2000009260|163598.39
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|UTOPIA COACHES|2000009261|3386.81
Department for Transport|Department for Transport|15/07/2010|BUS FDR Wales|Regional & Local Transport|VALE OF LLANGOLLEN TRAVEL LTD|2000009262|31884.37
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|VILLAGER COMMUNITY BUS SERVICES LTD|2000009265|738.17
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|WALTON SWIFT LTD|2000009267|12266.57
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|WALTONS COACH HIRE|2000009268|659.35
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|WARRINGTON BOROUGH TRANS LTD|2000009269|189893.7
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|WARRINGTON COACHWAYS LTD|2000009271|18058.17
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|WEBBERBUS LIMITED|2000009272|39429.77
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|WESTERN GREYHOUND LTD|2000009273|278234.47
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|WESTWARD TRAVEL|2000009274|6881.62
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|WILLETS AND CO YORKLEY|2000009276|1301.11
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|WRIGHT BROS (COACHES) LTD|2000009277|7579.91
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|YARRANTON BROS LTD|2000009278|8905.73
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|YEOMANS CANYON TRAVEL|2000009279|24761.53
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|YORKSHIRE TERRIER LTD|2000009280|264183.6
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SPRINGFIELD BUS & COACH  CO|2000009281|2646.5
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|JACKSON COACHES|2000009282|1593.81
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SOUTH YORKSHIRE RIDER LTD|2000009283|6767.06
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|RENDALLS TRAVEL|2000009284|550.04
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|R S TYRER LIMITED|2000009285|2523.62
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|LORDS COACHES|2000009286|1693.11
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|TEX COACHES|2000009287|7821.34
Department for Transport|Department for Transport|15/07/2010|BUS FDR Wales|Regional & Local Transport|TERENCE RAYMOND WARD|2000009288|16475.15
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|YORK PULLMAN BUS CO. LTD|2000009289|31360.21
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|ACKLAM COACHES LTD|2000009290|7275.68
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|UNO BUSES LTD|2000009291|50885.44
Department for Transport|Department for Transport|15/07/2010|BUS FDR Wales|Regional & Local Transport|EDWARDS COACHES LTD|2000009292|2346.21
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|UK PRIVATE HIRE LTD|2000009294|727.93
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|GRINDLES COACHES LTD|2000009295|2996.61
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|SOUL BROTHERS LTD|2000009296|3814.11
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|ABC COACHES 2002 LTD|2000009298|712.84
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|WILLIAM PATTERSON T/A ROSIES TRAVEL|2000009299|2725.35
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|VALE TRAVEL|2000009300|555.62
Department for Transport|Department for Transport|15/07/2010|BUS FDR Wales|Regional & Local Transport|NEW ADVENTURE TRAVEL LTD|2000009301|863.82
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|COZY TRAVEL LTD|2000009302|5181.65
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|FOURWAYS COACHES|2000009303|3351.02
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|M J GROSVENOR (MOTORS) LTD|2000009304|7410.99
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|HENSHAW'S EXECUTIVE TRAVEL LTD|2000009305|7342.08
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|MAYTREE TRAVEL LTD|2000009306|53602.86
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|TRAVEL WITH HUNNY BUS -|2000009307|28718.02
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|R & B TRAVEL|2000009309|6712.95
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|ALTON TOWERS RESORT OPERATIONS LTD|2000009313|46476.33
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|DURHAM CITY COACHES LTD|2000009314|898.57
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|A1 BUSES OF SKELMERSDALE|2000009316|4095.17
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|JJ TRAVEL|2000009317|1234.24
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|M TRAVEL LTD|2000009320|887.05
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|1ST BUS STOP MINIBUS|2000009322|548.23
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|BRIAN JONES|2000009323|5308.65
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|RED EAGLE|2000009324|945.35
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Regional & Local Transport|TEES VALLEY STAGE CARRIAGE|2000009325|12962.68
Department for Transport|Department for Transport|15/07/2010|Training|Human Resources|NATIONAL SCHOOL OF GOVERNMENT|2000009326|16425
Department for Transport|Department for Transport|15/07/2010|Grant in Aid to NDPBs|Transform Licensing Logistics and Sponsorship|DVLA|2000009327|19973833
Department for Transport|Department for Transport|15/07/2010|Stationery (Non-stock)|Finance & Estates |BANNER BUSINESS SERVICES LTD|2000009328|2247.51
Department for Transport|Department for Transport|15/07/2010|Stationery (Non-stock)|Regional & Local Transport|BANNER BUSINESS SERVICES LTD|2000009328|775.04
Department for Transport|Department for Transport|15/07/2010|Transport Consultancy|Maritime and Dangerous Goods|ENVIRONMENTAL SCIENTIFICS GROUP LTD|2000009329|8273.79
Department for Transport|Department for Transport|15/07/2010|Agency Staff Costs|Road & Vehicle Safety & Standards|CENTRAL OFFICE OF INFORMATION|2000009334|6043.05
Department for Transport|Department for Transport|15/07/2010|Live Running Non IBM|Information Management Directorate|COLT TELECOMMUNICATIONS|2000009336|9404.89
Department for Transport|Department for Transport|15/07/2010|Telephone Line Rental|Information Management Directorate|COLT TELECOMMUNICATIONS|2000009336|2643.75
Department for Transport|Department for Transport|15/07/2010|Car Hire and Leasing|Human Resources|CYCLESCHEME LTD|2000009337|1191.49
Department for Transport|Department for Transport|15/07/2010|Media & Press|Communication Directorate |PRECISE MEDIA GROUP HOLDINGS LTD|2000009340|6781.76
Department for Transport|Department for Transport|15/07/2010|Medical Advisory Service|Human Resources|HEALTH MANAGEMENT LTD|2000009342|27141.5
Department for Transport|Department for Transport|15/07/2010|Management Consultancy|Corporate Finance|MR TIMOTHY CHARLES MARTIN|2000009344|6300
Department for Transport|Department for Transport|15/07/2010|Conferences / Seminars|Human Resources|MWB BUSINESS EXCHANGE|2000009345|1660
Department for Transport|Department for Transport|15/07/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|PARSONS BRINCKERHOFF LTD|2000009347|2069
Department for Transport|Department for Transport|15/07/2010|Data Supply - Transport Direct|Information Management Directorate|RAIL SETTLEMENT PLAN|2000009349|2350
Department for Transport|Department for Transport|15/07/2010|Agency Staff Costs|Environment and International|REED SPECIALIST RECRUITMENT LTD|2000009350|546.61
Department for Transport|Department for Transport|15/07/2010|Agency Staff Costs|Transport Security|REED SPECIALIST RECRUITMENT LTD|2000009350|803.7
Department for Transport|Department for Transport|15/07/2010|Research|London and Road Demand Management|TRAFFICMASTER PLC|2000009351|42933.32
Department for Transport|Department for Transport|15/07/2010|Research|Transport Security|TRANSPORT RESEARCH LABORATORY|2000009352|14248.52
Department for Transport|Department for Transport|15/07/2010|Management Consultancy|Transport Analysis and Economics|WSP DEVELOPMENT LTD|2000009353|13819.94
Department for Transport|Department for Transport|15/07/2010|Research|Regional & Local Transport|WSP DEVELOPMENT LTD|2000009353|7627.86
Department for Transport|Department for Transport|15/07/2010|Research|Transform Licensing Logistics and Sponsorship|WSP DEVELOPMENT LTD|2000009353|4997.06
Department for Transport|Department for Transport|15/07/2010|Agency Staff Costs|Standalone Units|BROOK STREET BUREAU|2000009355|2065.77
Department for Transport|Department for Transport|15/07/2010|Management Consultancy|Regional & Local Transport|DFT NATIONAL NETWORKS|2000009356|1250
Department for Transport|Department for Transport|15/07/2010|Subsidies to Private Sector|Transform Licensing Logistics and Sponsorship|D B SHENKER RAIL (UK) LIMITED|2000009357|79341.67
Department for Transport|Department for Transport|15/07/2010|Curr Grant to Priv Sect-Persons & NPISH|Road & Vehicle Safety & Standards|ROSPA ENTERPRISES LTD|2000009358|102250
Department for Transport|Department for Transport|15/07/2010|Agency Staff Costs|Finance & Estates |MICHAEL PAGE INTERNATIONAL|2000009359|11090.7
Department for Transport|Department for Transport|15/07/2010|Agency Staff Costs|Regional & Local Transport|MICHAEL PAGE INTERNATIONAL|2000009359|3595.88
